P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,C(gr)
562.341,3.650000e+03,1.763660e-01,2.863540e+00,1.491410e-05,2.456010e-07,1.485760e-06,6.507070e-01,6.757770e-11,1.436360e-05,1.790010e-05,1.576550e-04,2.502790e-03,3.465540e-01,2.941090e-05,1.000000e+00
562.341,3.675000e+03,1.765430e-01,2.902420e+00,1.662110e-05,2.680700e-07,1.561800e-06,6.504740e-01,7.174090e-11,1.683600e-05,2.143900e-05,1.879280e-04,2.753430e-03,3.464990e-01,2.852210e-05,1.000000e+00
562.341,3.700000e+03,1.767410e-01,2.941890e+00,1.849630e-05,2.922610e-07,1.640640e-06,6.502190e-01,7.610500e-11,1.969120e-05,2.561320e-05,2.234580e-04,3.025170e-03,3.464390e-01,2.767280e-05,1.000000e+00
562.341,3.725000e+03,1.769590e-01,2.981980e+00,2.055340e-05,3.182780e-07,1.722330e-06,6.499410e-01,8.067650e-11,2.298150e-05,3.052510e-05,2.650600e-04,3.319430e-03,3.463710e-01,2.686080e-05,1.000000e+00
562.341,3.750000e+03,1.772020e-01,3.022770e+00,2.280700e-05,3.462300e-07,1.806930e-06,6.496380e-01,8.546170e-11,2.676570e-05,3.629160e-05,3.136580e-04,3.637690e-03,3.462960e-01,2.608390e-05,1.000000e+00
562.341,3.775000e+03,1.774720e-01,3.064320e+00,2.527270e-05,3.762300e-07,1.894480e-06,6.493070e-01,9.046720e-11,3.110920e-05,4.304590e-05,3.703010e-04,3.981500e-03,3.462140e-01,2.534010e-05,1.000000e+00
562.341,3.800000e+03,1.777700e-01,3.106720e+00,2.796680e-05,4.083950e-07,1.985020e-06,6.489470e-01,9.569950e-11,3.608510e-05,5.093940e-05,4.361740e-04,4.352480e-03,3.461230e-01,2.462750e-05,1.000000e+00
562.341,3.825000e+03,1.781010e-01,3.150030e+00,3.090660e-05,4.428460e-07,2.078600e-06,6.485540e-01,1.011650e-10,4.177460e-05,6.014400e-05,5.126140e-04,4.752300e-03,3.460220e-01,2.394420e-05,1.000000e+00
562.341,3.850000e+03,1.784690e-01,3.194350e+00,3.411070e-05,4.797100e-07,2.175240e-06,6.481260e-01,1.068700e-10,4.826800e-05,7.085440e-05,6.011300e-04,5.182730e-03,3.459110e-01,2.328870e-05,1.000000e+00
562.341,3.875000e+03,1.788760e-01,3.239780e+00,3.759830e-05,5.191160e-07,2.274990e-06,6.476600e-01,1.128200e-10,5.566540e-05,8.329060e-05,7.034130e-04,5.645590e-03,3.457890e-01,2.265930e-05,1.000000e+00
562.341,3.900000e+03,1.793270e-01,3.286420e+00,4.139000e-05,5.612000e-07,2.377870e-06,6.471540e-01,1.190220e-10,6.407750e-05,9.770090e-05,8.213650e-04,6.142770e-03,3.456540e-01,2.205450e-05,1.000000e+00
562.341,3.925000e+03,1.798270e-01,3.334390e+00,4.550710e-05,6.061000e-07,2.483910e-06,6.466030e-01,1.254820e-10,7.362670e-05,1.143650e-04,9.571130e-04,6.676240e-03,3.455050e-01,2.147300e-05,1.000000e+00
562.341,3.950000e+03,1.803800e-01,3.383830e+00,4.997230e-05,6.539590e-07,2.593120e-06,6.460050e-01,1.322040e-10,8.444830e-05,1.335960e-04,1.113040e-03,7.248020e-03,3.453410e-01,2.091340e-05,1.000000e+00
562.341,3.975000e+03,1.809940e-01,3.434870e+00,5.480930e-05,7.049220e-07,2.705520e-06,6.453560e-01,1.391950e-10,9.669080e-05,1.557470e-04,1.291790e-03,7.860230e-03,3.451610e-01,2.037450e-05,1.000000e+00
562.341,4.000000e+03,1.816730e-01,3.487660e+00,6.004310e-05,7.591400e-07,2.821110e-06,6.446510e-01,1.464580e-10,1.105180e-04,1.812120e-04,1.496320e-03,8.515020e-03,3.449630e-01,1.985500e-05,1.000000e+00
562.341,4.025000e+03,1.824260e-01,3.542380e+00,6.569940e-05,8.167660e-07,2.939880e-06,6.438860e-01,1.539990e-10,1.261100e-04,2.104320e-04,1.729930e-03,9.214630e-03,3.447440e-01,1.935390e-05,1.000000e+00
562.341,4.050000e+03,1.832580e-01,3.599210e+00,7.180570e-05,8.779560e-07,3.061840e-06,6.430560e-01,1.618210e-10,1.436640e-04,2.439000e-04,1.996260e-03,9.961360e-03,3.445040e-01,1.887000e-05,1.000000e+00
562.341,4.075000e+03,1.841800e-01,3.658340e+00,7.839000e-05,9.428700e-07,3.186950e-06,6.421570e-01,1.699280e-10,1.633960e-04,2.821620e-04,2.299360e-03,1.075760e-02,3.442400e-01,1.840240e-05,1.000000e+00
562.341,4.100000e+03,1.852000e-01,3.720000e+00,8.548200e-05,1.011670e-06,3.315180e-06,6.411820e-01,1.783210e-10,1.855420e-04,3.258290e-04,2.643690e-03,1.160560e-02,3.439500e-01,1.795000e-05,1.000000e+00
562.341,4.125000e+03,1.863280e-01,3.784420e+00,9.311220e-05,1.084510e-06,3.446490e-06,6.401260e-01,1.870030e-10,2.103600e-04,3.755780e-04,3.034200e-03,1.250810e-02,3.436310e-01,1.751200e-05,1.000000e+00
562.341,4.150000e+03,1.875760e-01,3.851870e+00,1.013120e-04,1.161570e-06,3.580820e-06,6.389820e-01,1.959740e-10,2.381310e-04,4.321580e-04,3.476340e-03,1.346730e-02,3.432810e-01,1.708730e-05,1.000000e+00
562.341,4.175000e+03,1.889550e-01,3.922610e+00,1.101150e-04,1.243000e-06,3.718100e-06,6.377440e-01,2.052340e-10,2.691620e-04,4.963990e-04,3.976120e-03,1.448600e-02,3.428960e-01,1.667530e-05,1.000000e+00
562.341,4.200000e+03,1.904800e-01,3.996970e+00,1.195550e-04,1.328970e-06,3.858220e-06,6.364050e-01,2.147800e-10,3.037870e-04,5.692190e-04,4.540130e-03,1.556670e-02,3.424750e-01,1.627500e-05,1.000000e+00
562.341,4.225000e+03,1.921660e-01,4.075260e+00,1.296670e-04,1.419640e-06,4.001100e-06,6.349550e-01,2.246100e-10,3.423660e-04,6.516310e-04,5.175610e-03,1.671190e-02,3.420120e-01,1.588560e-05,1.000000e+00
562.341,4.250000e+03,1.940270e-01,4.157850e+00,1.404860e-04,1.515160e-06,4.146590e-06,6.333890e-01,2.347190e-10,3.852940e-04,7.447480e-04,5.890530e-03,1.792440e-02,3.415050e-01,1.550650e-05,1.000000e+00
562.341,4.275000e+03,1.960840e-01,4.245120e+00,1.520490e-04,1.615700e-06,4.294540e-06,6.316950e-01,2.450990e-10,4.329960e-04,8.497990e-04,6.693560e-03,1.920670e-02,3.409490e-01,1.513670e-05,1.000000e+00
562.341,4.300000e+03,1.983550e-01,4.337490e+00,1.643940e-04,1.721400e-06,4.444780e-06,6.298650e-01,2.557440e-10,4.859330e-04,9.681300e-04,7.594240e-03,2.056150e-02,3.403400e-01,1.477560e-05,1.000000e+00
562.341,4.325000e+03,2.008620e-01,4.435420e+00,1.775590e-04,1.832400e-06,4.597100e-06,6.278880e-01,2.666400e-10,5.446030e-04,1.101220e-03,8.602930e-03,2.199140e-02,3.396730e-01,1.442250e-05,1.000000e+00
562.341,4.350000e+03,2.036290e-01,4.539390e+00,1.915830e-04,1.948840e-06,4.751270e-06,6.257540e-01,2.777750e-10,6.095430e-04,1.250690e-03,9.730970e-03,2.349890e-02,3.389430e-01,1.407660e-05,1.000000e+00
562.341,4.375000e+03,2.066820e-01,4.649920e+00,2.065040e-04,2.070840e-06,4.907020e-06,6.234510e-01,2.891310e-10,6.813340e-04,1.418310e-03,1.099070e-02,2.508660e-02,3.381450e-01,1.373740e-05,1.000000e+00
562.341,4.400000e+03,2.100510e-01,4.767590e+00,2.223620e-04,2.198500e-06,5.064050e-06,6.209660e-01,3.006900e-10,7.606010e-04,1.606020e-03,1.239550e-02,2.675680e-02,3.372730e-01,1.340420e-05,1.000000e+00
562.341,4.425000e+03,2.137660e-01,4.893010e+00,2.391960e-04,2.331910e-06,5.222020e-06,6.182850e-01,3.124280e-10,8.480160e-04,1.815930e-03,1.395990e-02,2.851190e-02,3.363190e-01,1.307620e-05,1.000000e+00
562.341,4.450000e+03,2.178650e-01,5.026810e+00,2.570450e-04,2.471160e-06,5.380530e-06,6.153960e-01,3.243170e-10,9.443030e-04,2.050350e-03,1.569980e-02,3.035410e-02,3.352780e-01,1.275290e-05,1.000000e+00
562.341,4.475000e+03,2.223840e-01,5.169710e+00,2.759470e-04,2.616270e-06,5.539170e-06,6.122820e-01,3.363250e-10,1.050240e-03,2.311770e-03,1.763230e-02,3.228550e-02,3.341410e-01,1.243370e-05,1.000000e+00
562.341,4.500000e+03,2.273680e-01,5.322440e+00,2.959390e-04,2.767280e-06,5.697450e-06,6.089290e-01,3.484180e-10,1.166650e-03,2.602920e-03,1.977590e-02,3.430790e-02,3.329010e-01,1.211790e-05,1.000000e+00
562.341,4.525000e+03,2.328630e-01,5.485810e+00,3.170560e-04,2.924180e-06,5.854840e-06,6.053180e-01,3.605520e-10,1.294440e-03,2.926770e-03,2.215070e-02,3.642290e-02,3.315500e-01,1.180490e-05,1.000000e+00
562.341,4.550000e+03,2.389220e-01,5.660660e+00,3.393330e-04,3.086910e-06,6.010740e-06,6.014310e-01,3.726820e-10,1.434550e-03,3.286510e-03,2.477820e-02,3.863200e-02,3.300770e-01,1.149410e-05,1.000000e+00
562.341,4.575000e+03,2.456050e-01,5.847900e+00,3.628000e-04,3.255400e-06,6.164490e-06,5.972510e-01,3.847530e-10,1.588010e-03,3.685620e-03,2.768190e-02,4.093600e-02,3.284740e-01,1.118510e-05,1.000000e+00
562.341,4.600000e+03,2.529750e-01,6.048500e+00,3.874880e-04,3.429500e-06,6.315380e-06,5.927560e-01,3.967070e-10,1.755910e-03,4.127870e-03,3.088670e-02,4.333580e-02,3.267290e-01,1.087710e-05,1.000000e+00
562.341,4.625000e+03,2.611050e-01,6.263470e+00,4.134190e-04,3.609020e-06,6.462620e-06,5.879260e-01,4.084770e-10,1.939420e-03,4.617310e-03,3.441990e-02,4.583150e-02,3.248320e-01,1.056960e-05,1.000000e+00
562.341,4.650000e+03,2.700770e-01,6.493890e+00,4.406150e-04,3.793720e-06,6.605330e-06,5.827380e-01,4.199890e-10,2.139780e-03,5.158320e-03,3.831050e-02,4.842280e-02,3.227700e-01,1.026220e-05,1.000000e+00
562.341,4.675000e+03,2.799810e-01,6.740910e+00,4.690910e-04,3.983270e-06,6.742560e-06,5.771670e-01,4.311610e-10,2.358300e-03,5.755650e-03,4.258970e-02,5.110900e-02,3.205300e-01,9.954170e-06,1.000000e+00
562.341,4.700000e+03,2.909190e-01,7.005720e+00,4.988550e-04,4.177280e-06,6.873280e-06,5.711900e-01,4.419030e-10,2.596400e-03,6.414370e-03,4.729100e-02,5.388850e-02,3.181000e-01,9.645140e-06,1.000000e+00
562.341,4.725000e+03,3.030060e-01,7.289590e+00,5.299080e-04,4.375250e-06,6.996370e-06,5.647810e-01,4.521150e-10,2.855570e-03,7.139970e-03,5.245030e-02,5.675910e-02,3.154640e-01,9.334590e-06,1.000000e+00
562.341,4.750000e+03,3.163720e-01,7.593840e+00,5.622420e-04,4.576600e-06,7.110610e-06,5.579110e-01,4.616920e-10,3.137420e-03,7.938340e-03,5.810600e-02,5.971760e-02,3.126070e-01,9.022050e-06,1.000000e+00
562.341,4.775000e+03,3.311650e-01,7.919860e+00,5.958400e-04,4.780650e-06,7.214700e-06,5.505520e-01,4.705150e-10,3.443610e-03,8.815810e-03,6.429940e-02,6.276000e-02,3.095130e-01,8.707100e-06,1.000000e+00
562.341,4.800000e+03,3.475540e-01,8.269090e+00,6.306710e-04,4.986560e-06,7.307230e-06,5.426750e-01,4.784580e-10,3.775960e-03,9.779160e-03,7.107420e-02,6.588100e-02,3.061640e-01,8.389340e-06,1.000000e+00
562.341,4.825000e+03,3.657310e-01,8.643030e+00,6.666910e-04,5.193380e-06,7.386700e-06,5.342470e-01,4.853880e-10,4.136340e-03,1.083570e-02,7.847750e-02,6.907410e-02,3.025420e-01,8.068420e-06,1.000000e+00
562.341,4.850000e+03,3.859180e-01,9.043230e+00,7.038400e-04,5.400010e-06,7.451500e-06,5.252370e-01,4.911590e-10,4.526790e-03,1.199310e-02,8.655930e-02,7.233130e-02,2.986280e-01,7.744020e-06,1.000000e+00
562.341,4.875000e+03,4.083730e-01,9.471300e+00,7.420380e-04,5.605160e-06,7.499940e-06,5.156110e-01,4.956200e-10,4.949410e-03,1.325980e-02,9.537280e-02,7.564310e-02,2.944010e-01,7.415880e-06,1.000000e+00
562.341,4.900000e+03,4.333950e-01,9.928880e+00,7.811850e-04,5.807390e-06,7.530210e-06,5.053340e-01,4.986110e-10,5.406460e-03,1.464470e-02,1.049750e-01,7.899790e-02,2.898400e-01,7.083830e-06,1.000000e+00
562.341,4.925000e+03,4.613330e-01,1.041770e+01,8.211550e-04,6.005010e-06,7.540450e-06,4.943710e-01,4.999680e-10,5.900320e-03,1.615720e-02,1.154260e-01,8.238200e-02,2.849220e-01,6.747740e-06,1.000000e+00
562.341,4.950000e+03,4.925990e-01,1.093930e+01,8.617940e-04,6.196140e-06,7.528700e-06,4.826840e-01,4.995180e-10,6.433480e-03,1.780750e-02,1.267900e-01,8.577950e-02,2.796240e-01,6.407570e-06,1.000000e+00
562.341,4.975000e+03,5.276840e-01,1.149560e+01,9.029140e-04,6.378640e-06,7.492930e-06,4.702370e-01,4.970900e-10,7.008600e-03,1.960650e-02,1.391350e-01,8.917130e-02,2.739190e-01,6.063390e-06,1.000000e+00
562.341,5.000000e+03,5.671740e-01,1.208830e+01,9.442880e-04,6.550080e-06,7.431080e-06,4.569900e-01,4.925120e-10,7.628460e-03,2.156550e-02,1.525340e-01,9.253550e-02,2.677820e-01,5.715370e-06,1.000000e+00
1000,3.000000e+02,8.742740e-02,-2.632220e+00,1.423210e-81,3.153750e-77,1.075360e-50,7.900000e-01,4.529900e-70,1.502170e-120,1.271300e-138,1.855540e-138,2.240320e-73,5.502450e-13,2.100000e-01,1.000000e+00
1000,3.250000e+02,8.742740e-02,-2.607560e+00,3.055730e-75,2.969270e-71,7.750160e-47,7.900000e-01,8.444350e-65,5.992150e-111,1.704390e-127,3.318940e-127,1.685590e-67,7.878290e-12,2.100000e-01,1.000000e+00
1000,3.500000e+02,8.742740e-02,-2.582700e+00,8.207240e-70,3.937060e-66,1.571060e-43,7.900000e-01,2.781640e-60,1.023700e-102,5.975630e-118,1.479450e-117,1.841610e-62,7.739370e-11,2.100000e-01,1.000000e+00
1000,3.750000e+02,8.742740e-02,-2.557660e+00,4.177790e-65,1.087580e-61,1.154330e-40,7.900000e-01,2.289890e-56,1.405130e-95,1.133040e-109,3.432750e-109,4.294870e-58,5.620470e-10,2.100000e-01,1.000000e+00
1000,4.000000e+02,8.742740e-02,-2.532420e+00,5.504270e-61,8.396310e-58,3.718220e-38,7.900000e-01,6.109620e-53,2.484250e-89,2.003980e-102,7.205280e-102,2.854530e-54,3.191410e-09,2.100000e-01,1.000000e+00
1000,4.250000e+02,8.742740e-02,-2.507000e+00,2.382100e-57,2.268010e-54,6.072860e-36,7.900000e-01,6.445390e-50,8.117240e-84,5.017060e-96,2.088200e-95,6.744890e-51,1.479090e-08,2.100000e-01,1.000000e+00
1000,4.500000e+02,8.742740e-02,-2.481390e+00,4.076040e-54,2.552950e-51,5.631900e-34,7.900000e-01,3.138260e-47,6.491420e-79,2.459550e-90,1.161220e-89,6.729480e-48,5.785720e-08,2.100000e-01,1.000000e+00
1000,4.750000e+02,8.742750e-02,-2.455590e+00,3.192290e-51,1.374760e-48,3.242870e-32,7.900000e-01,7.968280e-45,1.586080e-74,3.051090e-85,1.606800e-84,3.247580e-45,1.961440e-07,2.100000e-01,1.000000e+00
1000,5.000000e+02,8.742750e-02,-2.429590e+00,1.286510e-48,3.955210e-46,1.245280e-30,7.900000e-01,1.163330e-42,1.414010e-70,1.175920e-80,6.811790e-80,8.451400e-43,5.886730e-07,2.100000e-01,1.000000e+00
1000,5.250000e+02,8.742770e-02,-2.403400e+00,2.933210e-46,6.648210e-44,3.379080e-29,7.899990e-01,1.056930e-40,5.310650e-67,1.662770e-76,1.047120e-75,1.295180e-40,1.591250e-06,2.099990e-01,1.000000e+00
1000,5.500000e+02,8.742820e-02,-2.377010e+00,4.088720e-44,7.024470e-42,6.793530e-28,7.899980e-01,6.375230e-39,9.451540e-64,9.884180e-73,6.700040e-72,1.256210e-38,3.929190e-06,2.099980e-01,1.000000e+00
1000,5.750000e+02,8.742930e-02,-2.350420e+00,3.715200e-42,4.956270e-40,1.052310e-26,7.899960e-01,2.693150e-37,8.784870e-61,2.764290e-69,1.999940e-68,8.184490e-37,8.966980e-06,2.099950e-01,1.000000e+00
1000,6.000000e+02,8.743140e-02,-2.323610e+00,2.321270e-40,2.455910e-38,1.297480e-25,7.899920e-01,8.330620e-36,4.624220e-58,3.995060e-66,3.062650e-65,3.764260e-35,1.909880e-05,2.099880e-01,1.000000e+00
1000,6.250000e+02,8.743540e-02,-2.296570e+00,1.043060e-38,8.916030e-37,1.308750e-24,7.899850e-01,1.958790e-34,1.475650e-55,3.228700e-63,2.606250e-62,1.274220e-33,3.827800e-05,2.099770e-01,1.000000e+00
1000,6.500000e+02,8.744250e-02,-2.269290e+00,3.501240e-37,2.458040e-35,1.105270e-23,7.899710e-01,3.613520e-33,3.024120e-53,1.559960e-60,1.318690e-59,3.288660e-32,7.269330e-05,2.099560e-01,1.000000e+00
1000,6.750000e+02,8.745480e-02,-2.241740e+00,9.068120e-36,5.305380e-34,7.970790e-23,7.899480e-01,5.372780e-32,4.180330e-51,4.769950e-58,4.202540e-57,6.669210e-31,1.315890e-04,2.099200e-01,1.000000e+00
1000,7.000000e+02,8.747490e-02,-2.213860e+00,1.863110e-34,9.202610e-33,4.992190e-22,7.899100e-01,6.588890e-31,4.065410e-49,9.692660e-56,8.863110e-55,1.090460e-29,2.282060e-04,2.098620e-01,1.000000e+00
1000,7.250000e+02,8.750670e-02,-2.185610e+00,3.110050e-33,1.312080e-31,2.755220e-21,7.898500e-01,6.798240e-30,2.884350e-47,1.365210e-53,1.290860e-52,1.469900e-28,3.808200e-04,2.097700e-01,1.000000e+00
1000,7.500000e+02,8.755520e-02,-2.156910e+00,4.306300e-32,1.567990e-30,1.356960e-20,7.897580e-01,6.003670e-29,1.540670e-45,1.382470e-51,1.347210e-50,1.665250e-27,6.138240e-04,2.096290e-01,1.000000e+00
1000,7.750000e+02,8.762710e-02,-2.127660e+00,5.036020e-31,1.597490e-29,6.029520e-20,7.896210e-01,4.606380e-28,6.367950e-44,1.039040e-49,1.040510e-48,1.612430e-26,9.587930e-04,2.094200e-01,1.000000e+00
1000,8.000000e+02,8.773060e-02,-2.097730e+00,5.053290e-30,1.408300e-28,2.440350e-19,7.894250e-01,3.110910e-27,2.086110e-42,5.959930e-48,6.117140e-47,1.354160e-25,1.455480e-03,2.091190e-01,1.000000e+00
1000,8.250000e+02,8.787600e-02,-2.066960e+00,4.411540e-29,1.088360e-27,9.072260e-19,7.891500e-01,1.870490e-26,5.532000e-41,2.673740e-46,2.806090e-45,9.992050e-25,2.152630e-03,2.086980e-01,1.000000e+00
1000,8.500000e+02,8.807550e-02,-2.035180e+00,3.391970e-28,7.458680e-27,3.120830e-18,7.887720e-01,1.011380e-25,1.209830e-39,9.586520e-45,1.026600e-43,6.552170e-24,3.108590e-03,2.081190e-01,1.000000e+00
1000,8.750000e+02,8.834360e-02,-2.002150e+00,2.322030e-27,4.578900e-26,9.998510e-18,7.882650e-01,4.961370e-25,2.218300e-38,2.800210e-43,3.053970e-42,3.856910e-23,4.391530e-03,2.073430e-01,1.000000e+00
