P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Si,SiO,SiO2,Si2,SiN,SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
0.177828,4.075000e+03,2.000000e+02,5.949770e+00,3.017610e-04,4.773540e-01,1.964120e-03,3.009170e-03,1.377350e-02,2.522350e-03,4.996770e-01,1.396460e-03,4.269070e-08,9.864120e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.100000e+03,2.000000e+02,6.006060e+00,3.295310e-04,4.793070e-01,1.914720e-03,3.013180e-03,1.265770e-02,2.906200e-03,4.985840e-01,1.286980e-03,5.341270e-08,1.128620e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.125000e+03,2.000000e+02,6.062160e+00,3.594010e-04,4.811340e-01,1.866300e-03,3.015850e-03,1.163890e-02,3.343230e-03,4.974540e-01,1.186870e-03,6.666650e-08,1.289140e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.150000e+03,2.000000e+02,6.118390e+00,3.914810e-04,4.828530e-01,1.818860e-03,3.017070e-03,1.070870e-02,3.839820e-03,4.962750e-01,1.095280e-03,8.300210e-08,1.469910e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.175000e+03,2.000000e+02,6.175090e+00,4.258840e-04,4.844780e-01,1.772420e-03,3.016700e-03,9.859470e-03,4.402980e-03,4.950320e-01,1.011410e-03,1.030760e-07,1.673000e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.200000e+03,2.000000e+02,6.232590e+00,4.627220e-04,4.860250e-01,1.726960e-03,3.014640e-03,9.084070e-03,5.040330e-03,4.937100e-01,9.345470e-04,1.276660e-07,1.900610e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.225000e+03,2.000000e+02,6.291250e+00,5.021060e-04,4.875070e-01,1.682480e-03,3.010770e-03,8.376000e-03,5.760150e-03,4.922950e-01,8.640560e-04,1.576910e-07,2.155050e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.250000e+03,2.000000e+02,6.351430e+00,5.441470e-04,4.889390e-01,1.638970e-03,3.004960e-03,7.729280e-03,6.571360e-03,4.907700e-01,7.993530e-04,1.942330e-07,2.438740e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.275000e+03,2.000000e+02,6.413520e+00,5.889540e-04,4.903340e-01,1.596410e-03,2.997110e-03,7.138460e-03,7.483560e-03,4.891190e-01,7.399120e-04,2.385530e-07,2.754170e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.300000e+03,2.000000e+02,6.477900e+00,6.366310e-04,4.917040e-01,1.554800e-03,2.987110e-03,6.598550e-03,8.506980e-03,4.873230e-01,6.852590e-04,2.921130e-07,3.103900e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.325000e+03,2.000000e+02,6.544990e+00,6.872800e-04,4.930620e-01,1.514100e-03,2.974850e-03,6.105020e-03,9.652510e-03,4.853650e-01,6.349640e-04,3.566040e-07,3.490500e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.350000e+03,2.000000e+02,6.615210e+00,7.409970e-04,4.944200e-01,1.474310e-03,2.960220e-03,5.653700e-03,1.093160e-02,4.832260e-01,5.886370e-04,4.339560e-07,3.916560e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.375000e+03,2.000000e+02,6.689000e+00,7.978690e-04,4.957910e-01,1.435400e-03,2.943120e-03,5.240830e-03,1.235630e-02,4.808850e-01,5.459270e-04,5.263670e-07,4.384570e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.400000e+03,2.000000e+02,6.766810e+00,8.579780e-04,4.971850e-01,1.397350e-03,2.923460e-03,4.862980e-03,1.393890e-02,4.783230e-01,5.065150e-04,6.363120e-07,4.896920e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.425000e+03,2.000000e+02,6.849110e+00,9.213930e-04,4.986130e-01,1.360130e-03,2.901140e-03,4.517030e-03,1.569240e-02,4.755180e-01,4.701130e-04,7.665520e-07,5.455840e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.450000e+03,2.000000e+02,6.936380e+00,9.881740e-04,5.000880e-01,1.323720e-03,2.876090e-03,4.200120e-03,1.762980e-02,4.724510e-01,4.364600e-04,9.201460e-07,6.063300e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.475000e+03,2.000000e+02,7.029110e+00,1.058370e-03,5.016190e-01,1.288090e-03,2.848220e-03,3.909680e-03,1.976410e-02,4.691000e-01,4.053190e-04,1.100430e-06,6.720940e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.500000e+03,2.000000e+02,7.127810e+00,1.132000e-03,5.032160e-01,1.253220e-03,2.817470e-03,3.643360e-03,2.210840e-02,4.654440e-01,3.764760e-04,1.311030e-06,7.430010e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.525000e+03,2.000000e+02,7.232960e+00,1.209100e-03,5.048890e-01,1.219080e-03,2.783780e-03,3.399010e-03,2.467530e-02,4.614650e-01,3.497370e-04,1.555800e-06,8.191240e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.550000e+03,2.000000e+02,7.345080e+00,1.289650e-03,5.066480e-01,1.185640e-03,2.747110e-03,3.174700e-03,2.747700e-02,4.571420e-01,3.249270e-04,1.838790e-06,9.004820e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.575000e+03,2.000000e+02,7.464650e+00,1.373630e-03,5.085010e-01,1.152880e-03,2.707430e-03,2.968640e-03,3.052490e-02,4.524580e-01,3.018870e-04,2.164190e-06,9.870240e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.600000e+03,2.000000e+02,7.592160e+00,1.460990e-03,5.104550e-01,1.120770e-03,2.664740e-03,2.779220e-03,3.382930e-02,4.473960e-01,2.804710e-04,2.536250e-06,1.078630e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.625000e+03,2.000000e+02,7.728070e+00,1.551670e-03,5.125170e-01,1.089270e-03,2.619020e-03,2.604990e-03,3.739910e-02,4.419440e-01,2.605500e-04,2.959190e-06,1.175080e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.650000e+03,2.000000e+02,7.872820e+00,1.645570e-03,5.146940e-01,1.058360e-03,2.570320e-03,2.444580e-03,4.124170e-02,4.360880e-01,2.420050e-04,3.437070e-06,1.276090e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.675000e+03,2.000000e+02,8.026810e+00,1.742580e-03,5.169890e-01,1.028020e-03,2.518680e-03,2.296790e-03,4.536280e-02,4.298200e-01,2.247290e-04,3.973690e-06,1.381270e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.700000e+03,2.000000e+02,8.190400e+00,1.842550e-03,5.194060e-01,9.982120e-04,2.464170e-03,2.160500e-03,4.976560e-02,4.231350e-01,2.086240e-04,4.572420e-06,1.490140e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.725000e+03,2.000000e+02,8.363920e+00,1.945300e-03,5.219480e-01,9.689120e-04,2.406880e-03,2.034690e-03,5.445120e-02,4.160300e-01,1.936020e-04,5.236080e-06,1.602130e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.750000e+03,2.000000e+02,8.547610e+00,2.050650e-03,5.246160e-01,9.400960e-04,2.346930e-03,1.918440e-03,5.941830e-02,4.085070e-01,1.795850e-04,5.966770e-06,1.716550e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.775000e+03,2.000000e+02,8.741680e+00,2.158350e-03,5.274070e-01,9.117390e-04,2.284460e-03,1.810890e-03,6.466250e-02,4.005730e-01,1.664990e-04,6.765760e-06,1.832670e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.800000e+03,2.000000e+02,8.946240e+00,2.268170e-03,5.303210e-01,8.838190e-04,2.219640e-03,1.711280e-03,7.017700e-02,3.922370e-01,1.542780e-04,7.633320e-06,1.949640e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.825000e+03,2.000000e+02,9.161350e+00,2.379810e-03,5.333540e-01,8.563150e-04,2.152670e-03,1.618900e-03,7.595210e-02,3.835140e-01,1.428640e-04,8.568630e-06,2.066570e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.850000e+03,2.000000e+02,9.386960e+00,2.492980e-03,5.365000e-01,8.292090e-04,2.083750e-03,1.533110e-03,8.197520e-02,3.744220e-01,1.322010e-04,9.569710e-06,2.182520e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.875000e+03,2.000000e+02,9.622960e+00,2.607350e-03,5.397530e-01,8.024870e-04,2.013120e-03,1.453320e-03,8.823100e-02,3.649840e-01,1.222420e-04,1.063330e-05,2.296500e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.900000e+03,2.000000e+02,9.869130e+00,2.722590e-03,5.431040e-01,7.761350e-04,1.941040e-03,1.379010e-03,9.470170e-02,3.552260e-01,1.129400e-04,1.175500e-05,2.407500e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.925000e+03,2.000000e+02,1.012520e+01,2.838320e-03,5.465450e-01,7.501450e-04,1.867770e-03,1.309680e-03,1.013670e-01,3.451790e-01,1.042550e-04,1.292910e-05,2.514530e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.950000e+03,2.000000e+02,1.039070e+01,2.954170e-03,5.500650e-01,7.245110e-04,1.793610e-03,1.244910e-03,1.082050e-01,3.348760e-01,9.614970e-05,1.414870e-05,2.616620e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,4.975000e+03,2.000000e+02,1.066520e+01,3.069770e-03,5.536530e-01,6.992310e-04,1.718840e-03,1.184280e-03,1.151910e-01,3.243530e-01,8.858860e-05,1.540590e-05,2.712820e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.177828,5.000000e+03,2.000000e+02,1.094810e+01,3.184720e-03,5.572950e-01,6.743070e-04,1.643770e-03,1.127440e-03,1.222990e-01,3.136490e-01,8.153990e-05,1.669180e-05,2.802270e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,3.000000e+02,1.299790e-92,1.872180e-03,8.026670e-80,3.776220e-41,2.296420e-16,7.946250e-01,2.053750e-01,1.255520e-218,9.662790e-127,6.237400e-93,0.000000e+00,2.583520e-213,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,3.250000e+02,9.937110e-85,2.719000e-02,1.723380e-73,8.234550e-38,3.833270e-15,7.946250e-01,2.053750e-01,2.108890e-200,7.216140e-116,4.768590e-85,0.000000e+00,1.036880e-195,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,3.500000e+02,5.674490e-78,5.254920e-02,4.628760e-68,6.015830e-35,4.281380e-14,7.946250e-01,2.053750e-01,8.850570e-185,1.505180e-106,2.723060e-78,0.000000e+00,1.270760e-180,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,3.750000e+02,4.064020e-72,7.796180e-02,2.356210e-63,1.831580e-32,3.467080e-13,7.946250e-01,2.053750e-01,3.071790e-171,1.791900e-98,1.950230e-72,7.825110e-303,1.513110e-167,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,4.000000e+02,5.385120e-67,1.034400e-01,3.104330e-59,2.737510e-30,2.162070e-12,7.946250e-01,2.053750e-01,2.164150e-159,2.081250e-91,2.584200e-67,6.301940e-282,4.170870e-156,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,4.250000e+02,1.777460e-62,1.289970e-01,1.343470e-55,2.276640e-28,1.087200e-11,7.946250e-01,2.053750e-01,6.151280e-149,3.554220e-85,8.529620e-63,1.753760e-263,5.170690e-146,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,4.500000e+02,1.841850e-58,1.546440e-01,2.298830e-52,1.161370e-26,4.569320e-11,7.946250e-01,2.053750e-01,1.203670e-139,1.227900e-79,8.838600e-59,4.332850e-247,4.832950e-137,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,4.750000e+02,7.193080e-55,1.803920e-01,1.800410e-49,3.924820e-25,1.651160e-10,7.946250e-01,2.053750e-01,2.472860e-131,1.104180e-74,3.451790e-55,2.002190e-232,5.121520e-129,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,5.000000e+02,1.225450e-51,2.062520e-01,7.255710e-47,9.345290e-24,5.247540e-10,7.946250e-01,2.053750e-01,7.476770e-124,3.162050e-70,5.880640e-52,3.141560e-219,8.528780e-122,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,5.250000e+02,1.025240e-48,2.322330e-01,1.654290e-44,1.647990e-22,1.493880e-09,7.946250e-01,2.053750e-01,4.373470e-117,3.395450e-66,4.919900e-49,2.712730e-207,2.907200e-115,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,5.500000e+02,4.640980e-46,2.583430e-01,2.305980e-42,2.242020e-21,3.867130e-09,7.946250e-01,2.053750e-01,6.190740e-111,1.562750e-62,2.227100e-46,1.913930e-196,2.518320e-109,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,5.750000e+02,1.231490e-43,2.845900e-01,2.095320e-40,2.433880e-20,9.216300e-09,7.946250e-01,2.053750e-01,2.551470e-105,3.442930e-59,5.909660e-44,1.529420e-186,6.628500e-104,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,6.000000e+02,2.047830e-41,3.109770e-01,1.309170e-38,2.168440e-19,2.043180e-08,7.946250e-01,2.053750e-01,3.572070e-100,3.981170e-56,9.827060e-42,1.817270e-177,6.152910e-99,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,6.250000e+02,2.257120e-39,3.375110e-01,5.882750e-37,1.623500e-18,4.250200e-08,7.946250e-01,2.053750e-01,1.933670e-95,2.610590e-53,1.083140e-39,4.035760e-169,2.282710e-94,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,6.500000e+02,1.729140e-37,3.641950e-01,1.974680e-35,1.042070e-17,8.357060e-08,7.946250e-01,2.053750e-01,4.516230e-91,1.036450e-50,8.297720e-38,2.032730e-161,3.762790e-90,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,6.750000e+02,9.586740e-36,3.910300e-01,5.114450e-34,5.832990e-17,1.563000e-07,7.946250e-01,2.053750e-01,4.996330e-87,2.634210e-48,4.600450e-36,2.738220e-154,3.015930e-86,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,7.000000e+02,3.982160e-34,4.180180e-01,1.050820e-32,2.889210e-16,2.795440e-07,7.946250e-01,2.053750e-01,2.836330e-83,4.495770e-46,1.910950e-34,1.136170e-147,1.269820e-82,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,7.250000e+02,1.276810e-32,4.451600e-01,1.754190e-31,1.282440e-15,4.803310e-07,7.946250e-01,2.053750e-01,8.851960e-80,5.368870e-44,6.127120e-33,1.640070e-141,3.001870e-79,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,7.500000e+02,3.242690e-31,4.724550e-01,2.429060e-30,5.157130e-15,7.961000e-07,7.946250e-01,2.053750e-01,1.612290e-76,4.649080e-42,1.556090e-31,9.152160e-136,4.221010e-76,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,7.750000e+02,6.671150e-30,4.999010e-01,2.840920e-29,1.896840e-14,1.277170e-06,7.946240e-01,2.053740e-01,1.805280e-73,3.011070e-40,3.201330e-30,2.164070e-130,3.711990e-73,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,8.000000e+02,1.133760e-28,5.274970e-01,2.851010e-28,6.434640e-14,1.989330e-06,7.946240e-01,2.053740e-01,1.300420e-70,1.498680e-38,5.440670e-29,2.349280e-125,2.133120e-70,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,8.250000e+02,1.619290e-27,5.552410e-01,2.489380e-27,2.028010e-13,3.016560e-06,7.946230e-01,2.053740e-01,6.271620e-68,5.870030e-37,7.770600e-28,1.256240e-120,8.324380e-68,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.316228,8.500000e+02,1.972880e-26,5.831300e-01,1.914510e-26,5.976890e-13,4.463630e-06,7.946230e-01,2.053730e-01,2.097190e-65,1.847290e-35,9.467400e-27,3.519590e-116,2.281840e-65,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,8.750000e+02,2.077090e-25,6.111620e-01,1.311030e-25,1.656650e-12,6.458750e-06,7.946220e-01,2.053720e-01,5.013880e-63,4.755870e-34,9.967460e-26,5.452910e-112,4.525320e-63,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,9.000000e+02,1.916860e-24,6.393320e-01,8.071340e-25,4.340570e-12,9.155930e-06,7.946200e-01,2.053700e-01,8.831850e-61,1.020740e-32,9.198590e-25,4.929140e-108,6.684700e-61,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,9.250000e+02,1.567330e-23,6.676390e-01,4.506080e-24,1.079940e-11,1.273710e-05,7.946190e-01,2.053690e-01,1.175000e-58,1.853590e-31,7.521250e-24,2.715940e-104,7.532960e-59,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,9.500000e+02,1.146360e-22,6.960810e-01,2.298890e-23,2.561840e-11,1.741410e-05,7.946160e-01,2.053660e-01,1.207150e-56,2.885820e-30,5.501120e-23,9.485750e-101,6.615920e-57,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,9.750000e+02,7.564930e-22,7.246540e-01,1.079210e-22,5.815590e-11,2.342990e-05,7.946130e-01,2.053630e-01,9.769440e-55,3.897940e-29,3.630240e-22,2.175110e-97,4.616250e-55,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.000000e+03,4.539100e-21,7.533560e-01,4.690960e-22,1.267510e-10,3.106000e-05,7.946090e-01,2.053600e-01,6.340740e-53,4.616880e-28,2.178210e-21,3.379670e-94,2.603530e-53,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.025000e+03,2.493700e-20,7.821870e-01,1.898590e-21,2.660190e-10,4.061310e-05,7.946050e-01,2.053550e-01,3.354230e-51,4.841660e-27,1.196670e-20,3.661320e-91,1.205530e-51,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.050000e+03,1.262320e-19,8.111430e-01,7.191520e-21,5.390690e-10,5.243100e-05,7.945990e-01,2.053490e-01,1.467500e-49,4.534800e-26,6.057580e-20,2.837770e-88,4.647950e-50,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.075000e+03,5.921480e-19,8.402220e-01,2.561130e-20,1.057320e-09,6.688910e-05,7.945920e-01,2.053420e-01,5.380910e-48,3.823600e-25,2.841580e-19,1.610850e-85,1.511330e-48,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.100000e+03,2.587520e-18,8.694200e-01,8.611620e-20,2.011660e-09,8.439510e-05,7.945830e-01,2.053330e-01,1.673640e-46,2.923190e-24,1.241690e-18,6.840820e-83,4.192950e-47,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.125000e+03,1.058250e-17,8.987350e-01,2.744360e-19,3.720260e-09,1.053890e-04,7.945720e-01,2.053220e-01,4.464430e-45,2.039640e-23,5.078290e-18,2.215920e-80,1.003090e-45,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.150000e+03,4.068400e-17,9.281660e-01,8.317910e-19,6.699750e-09,1.303400e-04,7.945600e-01,2.053100e-01,1.031630e-43,1.306650e-22,1.952320e-17,5.572790e-78,2.089380e-44,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.175000e+03,1.476060e-16,9.577100e-01,2.405430e-18,1.176920e-08,1.597480e-04,7.945450e-01,2.052950e-01,2.084100e-42,7.727580e-22,7.083210e-17,1.105850e-75,3.822870e-43,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.200000e+03,5.072340e-16,9.873650e-01,6.656500e-18,2.019780e-08,1.941390e-04,7.945280e-01,2.052780e-01,3.711970e-41,4.240180e-21,2.434060e-16,1.757380e-73,6.194060e-42,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
0.316228,1.225000e+03,1.648810e-15,1.017130e+00,1.767430e-17,3.391200e-08,2.340620e-04,7.945080e-01,2.052580e-01,5.846850e-40,2.158580e-20,7.912030e-16,2.246340e-71,8.912460e-41,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.250000e+03,5.109840e-15,1.047000e+00,4.513940e-17,5.577750e-08,2.800910e-04,7.944850e-01,2.052350e-01,8.242240e-39,1.028780e-19,2.451990e-15,2.361280e-69,1.152170e-39,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.275000e+03,1.514070e-14,1.076990e+00,1.111420e-16,8.998010e-08,3.328200e-04,7.944590e-01,2.052090e-01,1.046690e-37,4.608210e-19,7.265190e-15,2.064850e-67,1.346690e-38,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.300000e+03,4.300430e-14,1.107080e+00,2.643750e-16,1.425270e-07,3.928560e-04,7.944280e-01,2.051790e-01,1.204640e-36,1.946990e-18,2.063480e-14,1.518190e-65,1.431450e-37,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.325000e+03,1.173690e-13,1.137270e+00,6.087400e-16,2.219020e-07,4.608260e-04,7.943940e-01,2.051440e-01,1.263540e-35,7.784960e-18,5.631510e-14,9.478450e-64,1.391180e-36,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.350000e+03,3.084900e-13,1.167580e+00,1.359230e-15,3.398970e-07,5.373640e-04,7.943560e-01,2.051060e-01,1.214130e-34,2.954930e-17,1.480080e-13,5.070830e-62,1.242370e-35,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.375000e+03,7.824700e-13,1.197980e+00,2.948020e-15,5.126760e-07,6.231150e-04,7.943130e-01,2.050630e-01,1.073880e-33,1.067760e-16,3.753830e-13,2.344350e-60,1.024190e-34,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.400000e+03,1.918980e-12,1.228500e+00,6.220390e-15,7.620860e-07,7.187290e-04,7.942650e-01,2.050150e-01,8.782230e-33,3.682900e-16,9.205070e-13,9.440090e-59,7.827740e-34,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.425000e+03,4.558560e-12,1.259120e+00,1.278740e-14,1.117280e-06,8.248580e-04,7.942120e-01,2.049620e-01,6.668100e-32,1.215510e-15,2.186330e-12,3.335110e-57,5.568670e-33,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.450000e+03,1.050660e-11,1.289850e+00,2.564530e-14,1.616670e-06,9.421560e-04,7.941530e-01,2.049030e-01,4.718700e-31,3.847490e-15,5.038020e-12,1.040810e-55,3.701150e-32,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.475000e+03,2.353160e-11,1.320680e+00,5.023880e-14,2.310340e-06,1.071270e-03,7.940880e-01,2.048380e-01,3.123390e-30,1.170510e-14,1.128060e-11,2.887460e-54,2.306190e-31,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.500000e+03,5.128960e-11,1.351620e+00,9.624640e-14,3.262800e-06,1.212850e-03,7.940170e-01,2.047670e-01,1.940300e-29,3.429360e-14,2.457830e-11,7.163190e-53,1.351540e-30,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.525000e+03,1.089400e-10,1.382670e+00,1.805170e-13,4.556360e-06,1.367530e-03,7.939390e-01,2.046890e-01,1.134780e-28,9.694020e-14,5.218090e-11,1.597870e-51,7.472270e-30,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.550000e+03,2.257810e-10,1.413830e+00,3.318060e-13,6.294930e-06,1.535940e-03,7.938540e-01,2.046030e-01,6.266460e-28,2.648520e-13,1.080820e-10,3.221540e-50,3.908300e-29,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.575000e+03,4.571440e-10,1.445100e+00,5.982720e-13,8.608560e-06,1.718690e-03,7.937620e-01,2.045110e-01,3.276400e-27,7.005160e-13,2.186710e-10,5.898950e-49,1.939040e-28,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.600000e+03,9.052690e-10,1.476480e+00,1.059140e-12,1.165850e-05,1.916370e-03,7.936620e-01,2.044100e-01,1.626110e-26,1.796440e-12,4.326190e-10,9.854730e-48,9.147910e-28,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.625000e+03,1.755220e-09,1.507980e+00,1.842510e-12,1.564300e-05,2.129580e-03,7.935540e-01,2.043010e-01,7.679500e-26,4.473130e-12,8.378090e-10,1.508410e-46,4.113460e-27,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.650000e+03,3.335460e-09,1.539600e+00,3.152240e-12,2.080390e-05,2.358870e-03,7.934370e-01,2.041830e-01,3.458820e-25,1.082920e-11,1.589770e-09,2.123920e-45,1.766820e-26,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.675000e+03,6.218340e-09,1.571330e+00,5.307610e-12,2.743390e-05,2.604780e-03,7.933120e-01,2.040560e-01,1.488880e-24,2.552250e-11,2.958480e-09,2.761420e-44,7.263860e-26,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.700000e+03,1.138380e-08,1.603190e+00,8.801490e-12,3.588470e-05,2.867830e-03,7.931770e-01,2.039190e-01,6.137680e-24,5.862800e-11,5.404100e-09,3.326880e-43,2.864020e-25,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.725000e+03,2.048230e-08,1.635180e+00,1.438390e-11,4.657600e-05,3.148520e-03,7.930320e-01,2.037730e-01,2.427610e-23,1.314110e-10,9.697330e-09,3.726500e-42,1.084940e-24,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
0.316228,1.750000e+03,3.625040e-08,1.667290e+00,2.318110e-11,6.000500e-05,3.447310e-03,7.928770e-01,2.036150e-01,9.229100e-23,2.877130e-10,1.710750e-08,3.893050e-41,3.955570e-24,0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00
