Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2775,180.184,1.445670e-02,2.834250e+03,1.663510e+06,1.267870e+00,1.128990e+01,7.345100e-05
2800,180.184,1.445390e-02,2.853630e+03,1.734610e+06,1.266630e+00,1.118690e+01,7.391180e-05
2825,180.184,1.445090e-02,2.873870e+03,1.806200e+06,1.265380e+00,1.108560e+01,7.437220e-05
2850,180.184,1.444770e-02,2.895020e+03,1.878310e+06,1.264120e+00,1.098590e+01,7.483210e-05
2875,180.184,1.444430e-02,2.917070e+03,1.950960e+06,1.262870e+00,1.088780e+01,7.529160e-05
2900,180.184,1.444070e-02,2.940050e+03,2.024170e+06,1.261610e+00,1.079120e+01,7.575070e-05
2925,180.184,1.443680e-02,2.963990e+03,2.097970e+06,1.260350e+00,1.069620e+01,7.620940e-05
2950,180.184,1.443280e-02,2.988890e+03,2.172380e+06,1.259100e+00,1.060250e+01,7.666780e-05
2975,180.184,1.442850e-02,3.014770e+03,2.247420e+06,1.257850e+00,1.051030e+01,7.712580e-05
3000,180.184,1.442390e-02,3.041660e+03,2.323130e+06,1.256600e+00,1.041940e+01,7.758350e-05
3025,180.184,1.441900e-02,3.069570e+03,2.399510e+06,1.255370e+00,1.032980e+01,7.804090e-05
3050,180.184,1.441390e-02,3.098510e+03,2.476610e+06,1.254140e+00,1.024150e+01,7.849800e-05
3075,180.184,1.440850e-02,3.128510e+03,2.554450e+06,1.252930e+00,1.015440e+01,7.895480e-05
3100,180.184,1.440270e-02,3.159580e+03,2.633050e+06,1.251730e+00,1.006850e+01,7.941140e-05
3125,180.184,1.439670e-02,3.191730e+03,2.712440e+06,1.250550e+00,9.983770e+00,7.986780e-05
3150,180.184,1.439030e-02,3.224970e+03,2.792640e+06,1.249390e+00,9.900150e+00,8.032400e-05
3175,180.184,1.438360e-02,3.259330e+03,2.873700e+06,1.248260e+00,9.817610e+00,8.077990e-05
3200,180.184,1.437650e-02,3.294800e+03,2.955620e+06,1.247140e+00,9.736130e+00,8.123570e-05
3225,180.184,1.436910e-02,3.331410e+03,3.038440e+06,1.246060e+00,9.655660e+00,8.169130e-05
3250,180.184,1.436130e-02,3.369170e+03,3.122200e+06,1.245000e+00,9.576180e+00,8.214680e-05
3275,180.184,1.435310e-02,3.408080e+03,3.206910e+06,1.243970e+00,9.497650e+00,8.260220e-05
3300,180.184,1.434450e-02,3.448150e+03,3.292610e+06,1.242970e+00,9.420050e+00,8.305740e-05
3325,180.184,1.433550e-02,3.489400e+03,3.379330e+06,1.242010e+00,9.343350e+00,8.351250e-05
3350,180.184,1.432610e-02,3.531820e+03,3.467090e+06,1.241080e+00,9.267520e+00,8.396760e-05
3375,180.184,1.431620e-02,3.575430e+03,3.555930e+06,1.240200e+00,9.192540e+00,8.442250e-05
3400,180.184,1.430590e-02,3.620230e+03,3.645870e+06,1.239350e+00,9.118380e+00,8.487750e-05
3425,180.184,1.429510e-02,3.666230e+03,3.736950e+06,1.238550e+00,9.045000e+00,8.533230e-05
3450,180.184,1.428390e-02,3.713430e+03,3.829200e+06,1.237780e+00,8.972400e+00,8.578710e-05
3475,180.184,1.427220e-02,3.761840e+03,3.922630e+06,1.237070e+00,8.900540e+00,8.624190e-05
3500,180.184,1.425990e-02,3.811450e+03,4.017300e+06,1.236400e+00,8.829410e+00,8.669670e-05
3525,180.184,1.424720e-02,3.862270e+03,4.113220e+06,1.235780e+00,8.758980e+00,8.715140e-05
3550,180.184,1.423400e-02,3.914300e+03,4.210420e+06,1.235200e+00,8.689230e+00,8.760620e-05
3575,180.184,1.422030e-02,3.967540e+03,4.308940e+06,1.234680e+00,8.620130e+00,8.806090e-05
3600,180.184,1.420600e-02,4.021980e+03,4.408810e+06,1.234210e+00,8.551680e+00,8.851570e-05
3625,180.184,1.419120e-02,4.077640e+03,4.510050e+06,1.233790e+00,8.483840e+00,8.897050e-05
3650,180.184,1.417580e-02,4.134500e+03,4.612700e+06,1.233420e+00,8.416610e+00,8.942530e-05
3675,180.184,1.415990e-02,4.192560e+03,4.716790e+06,1.233110e+00,8.349970e+00,8.988020e-05
3700,180.184,1.414340e-02,4.251830e+03,4.822340e+06,1.232850e+00,8.283890e+00,9.033510e-05
3725,180.184,1.412630e-02,4.312290e+03,4.929390e+06,1.232650e+00,8.218360e+00,9.079000e-05
3750,180.184,1.410870e-02,4.373940e+03,5.037960e+06,1.232500e+00,8.153370e+00,9.124500e-05
3775,180.184,1.409040e-02,4.436780e+03,5.148090e+06,1.232410e+00,8.088890e+00,9.170000e-05
3800,180.184,1.407160e-02,4.500800e+03,5.259810e+06,1.232380e+00,8.024930e+00,9.215510e-05
3825,180.184,1.405210e-02,4.565990e+03,5.373140e+06,1.232410e+00,7.961450e+00,9.261020e-05
3850,180.184,1.403200e-02,4.632360e+03,5.488120e+06,1.232490e+00,7.898450e+00,9.306530e-05
3875,180.184,1.401130e-02,4.699890e+03,5.604770e+06,1.232630e+00,7.835920e+00,9.352050e-05
3900,180.184,1.399000e-02,4.768580e+03,5.723130e+06,1.232830e+00,7.773840e+00,9.397570e-05
3925,180.184,1.396800e-02,4.838420e+03,5.843210e+06,1.233080e+00,7.712200e+00,9.443100e-05
3950,180.184,1.394540e-02,4.909410e+03,5.965060e+06,1.233400e+00,7.650980e+00,9.488630e-05
3975,180.184,1.392220e-02,4.981530e+03,6.088690e+06,1.233770e+00,7.590190e+00,9.534170e-05
4000,180.184,1.389830e-02,5.054780e+03,6.214140e+06,1.234200e+00,7.529810e+00,9.579710e-05
200,320.418,2.772030e-02,1.191090e+03,-8.321660e+06,1.336580e+00,5.341340e+02,1.026650e-05
225,320.418,2.772030e-02,1.214470e+03,-8.291600e+06,1.327980e+00,4.747860e+02,1.132950e-05
250,320.418,2.772030e-02,1.240380e+03,-8.260920e+06,1.318940e+00,4.273070e+02,1.237070e-05
275,320.418,2.772030e-02,1.269310e+03,-8.229550e+06,1.309420e+00,3.884610e+02,1.338950e-05
300,320.418,2.772030e-02,1.301000e+03,-8.197430e+06,1.299630e+00,3.560890e+02,1.438550e-05
325,320.418,2.772030e-02,1.334940e+03,-8.164480e+06,1.289800e+00,3.286980e+02,1.545690e-05
350,320.418,2.772030e-02,1.370630e+03,-8.130670e+06,1.280150e+00,3.052190e+02,1.652160e-05
375,320.418,2.772020e-02,1.407620e+03,-8.095940e+06,1.270820e+00,2.848710e+02,1.758000e-05
400,320.418,2.772010e-02,1.445570e+03,-8.060280e+06,1.261890e+00,2.670650e+02,1.863230e-05
425,320.418,2.771980e-02,1.484270e+03,-8.023660e+06,1.253400e+00,2.513530e+02,1.967920e-05
450,320.418,2.771930e-02,1.523610e+03,-7.986060e+06,1.245370e+00,2.373850e+02,2.072130e-05
475,320.418,2.771850e-02,1.563600e+03,-7.947470e+06,1.237800e+00,2.248840e+02,2.175950e-05
500,320.418,2.771720e-02,1.604410e+03,-7.907870e+06,1.230640e+00,2.136290e+02,2.279480e-05
525,320.418,2.771500e-02,1.646360e+03,-7.867240e+06,1.223880e+00,2.034410e+02,2.373100e-05
550,320.418,2.771180e-02,1.689990e+03,-7.825540e+06,1.217450e+00,1.941710e+02,2.465400e-05
575,320.418,2.770710e-02,1.736110e+03,-7.782720e+06,1.211300e+00,1.856970e+02,2.556430e-05
600,320.418,2.770020e-02,1.785890e+03,-7.738710e+06,1.205380e+00,1.779160e+02,2.646220e-05
625,320.418,2.769050e-02,1.840920e+03,-7.693380e+06,1.199610e+00,1.707390e+02,2.729300e-05
650,320.418,2.767700e-02,1.903320e+03,-7.646600e+06,1.193930e+00,1.640920e+02,2.810750e-05
675,320.418,2.765840e-02,1.975760e+03,-7.598130e+06,1.188300e+00,1.579090e+02,2.890580e-05
700,320.418,2.763320e-02,2.061540e+03,-7.547700e+06,1.182710e+00,1.521300e+02,2.968840e-05
725,320.418,2.759920e-02,2.164530e+03,-7.494910e+06,1.177190e+00,1.467040e+02,3.045530e-05
750,320.418,2.755410e-02,2.289050e+03,-7.439290e+06,1.171820e+00,1.415820e+02,3.120690e-05
775,320.418,2.749490e-02,2.439690e+03,-7.380240e+06,1.166760e+00,1.367200e+02,3.194340e-05
800,320.418,2.741810e-02,2.620830e+03,-7.317050e+06,1.162220e+00,1.320780e+02,3.266500e-05
825,320.418,2.732000e-02,2.836170e+03,-7.248920e+06,1.158440e+00,1.276170e+02,3.337170e-05
850,320.418,2.719640e-02,3.088060e+03,-7.174940e+06,1.155670e+00,1.233030e+02,3.406370e-05
875,320.418,2.704360e-02,3.376950e+03,-7.094200e+06,1.154140e+00,1.191070e+02,3.474080e-05
900,320.418,2.685760e-02,3.700960e+03,-7.005800e+06,1.153990e+00,1.150030e+02,3.540280e-05
925,320.418,2.663570e-02,4.055840e+03,-6.908900e+06,1.155320e+00,1.109700e+02,3.604940e-05
950,320.418,2.637580e-02,4.435310e+03,-6.802800e+06,1.158130e+00,1.069950e+02,3.668010e-05
975,320.418,2.607710e-02,4.831610e+03,-6.686990e+06,1.162360e+00,1.030710e+02,3.729480e-05
1000,320.418,2.574020e-02,5.236240e+03,-6.561150e+06,1.167910e+00,9.919600e+01,3.789320e-05
1025,320.418,2.536690e-02,5.640590e+03,-6.425180e+06,1.174650e+00,9.537300e+01,3.842410e-05
1050,320.418,2.496020e-02,6.036410e+03,-6.279190e+06,1.182430e+00,9.160950e+01,3.894070e-05
1075,320.418,2.452400e-02,6.416030e+03,-6.123500e+06,1.191090e+00,8.791550e+01,3.944480e-05
1100,320.418,2.406310e-02,6.772600e+03,-5.958590e+06,1.200470e+00,8.430270e+01,3.993880e-05
1125,320.418,2.358270e-02,7.100170e+03,-5.785110e+06,1.210400e+00,8.078360e+01,4.042520e-05
1150,320.418,2.308820e-02,7.393730e+03,-5.603860e+06,1.220730e+00,7.737020e+01,4.090710e-05
1175,320.418,2.258500e-02,7.649260e+03,-5.415740e+06,1.231300e+00,7.407370e+01,4.138720e-05
1200,320.418,2.207840e-02,7.863690e+03,-5.221740e+06,1.241950e+00,7.090370e+01,4.186840e-05
1225,320.418,2.157350e-02,8.034840e+03,-5.022920e+06,1.252530e+00,6.786820e+01,4.235320e-05
1250,320.418,2.107470e-02,8.161380e+03,-4.820370e+06,1.262880e+00,6.497310e+01,4.284330e-05
1275,320.418,2.058620e-02,8.242710e+03,-4.615230e+06,1.272860e+00,6.222250e+01,4.334020e-05
1300,320.418,2.011140e-02,8.278850e+03,-4.408610e+06,1.282340e+00,5.961860e+01,4.384470e-05
1325,320.418,1.965350e-02,8.270470e+03,-4.201650e+06,1.291180e+00,5.716180e+01,4.435700e-05
1350,320.418,1.921480e-02,8.218810e+03,-3.995450e+06,1.299280e+00,5.485100e+01,4.487660e-05
1375,320.418,1.879740e-02,8.125710e+03,-3.791060e+06,1.306540e+00,5.268380e+01,4.540300e-05
1400,320.418,1.840270e-02,7.993710e+03,-3.589490e+06,1.312910e+00,5.065650e+01,4.593510e-05
1425,320.418,1.803170e-02,7.826000e+03,-3.391670e+06,1.318350e+00,4.876460e+01,4.647190e-05
1450,320.418,1.768510e-02,7.626470e+03,-3.198450e+06,1.322840e+00,4.700260e+01,4.701210e-05
1475,320.418,1.736300e-02,7.399610e+03,-3.010580e+06,1.326430e+00,4.536430e+01,4.755470e-05
1500,320.418,1.706530e-02,7.150370e+03,-2.828660e+06,1.329150e+00,4.384330e+01,4.809870e-05
1525,320.418,1.679140e-02,6.884000e+03,-2.653200e+06,1.331070e+00,4.243260e+01,4.864320e-05
1550,320.418,1.654070e-02,6.605830e+03,-2.484560e+06,1.332290e+00,4.112490e+01,4.918750e-05
1575,320.418,1.631230e-02,6.321040e+03,-2.322960e+06,1.332890e+00,3.991320e+01,4.973130e-05
1600,320.418,1.610500e-02,6.034460e+03,-2.168520e+06,1.332980e+00,3.879030e+01,5.027400e-05
1625,320.418,1.591770e-02,5.750430e+03,-2.021220e+06,1.332640e+00,3.774920e+01,5.081560e-05
1650,320.418,1.574900e-02,5.472710e+03,-1.880950e+06,1.331960e+00,3.678330e+01,5.135580e-05
1675,320.418,1.559760e-02,5.204390e+03,-1.747500e+06,1.331020e+00,3.588610e+01,5.189460e-05
1700,320.418,1.546230e-02,4.947940e+03,-1.620630e+06,1.329880e+00,3.505150e+01,5.243210e-05
1725,320.418,1.534170e-02,4.705210e+03,-1.499990e+06,1.328600e+00,3.427410e+01,5.296830e-05
1750,320.418,1.523450e-02,4.477490e+03,-1.385240e+06,1.327200e+00,3.354850e+01,5.350330e-05
1775,320.418,1.513960e-02,4.265620e+03,-1.275990e+06,1.325730e+00,3.287000e+01,5.403720e-05
1800,320.418,1.505580e-02,4.070000e+03,-1.171820e+06,1.324210e+00,3.223400e+01,5.457020e-05
1825,320.418,1.498210e-02,3.890740e+03,-1.072350e+06,1.322640e+00,3.163670e+01,5.510220e-05
1850,320.418,1.491730e-02,3.727630e+03,-9.771530e+05,1.321040e+00,3.107430e+01,5.563350e-05
1875,320.418,1.486060e-02,3.580280e+03,-8.858370e+05,1.319420e+00,3.054340e+01,5.616410e-05
1900,320.418,1.481110e-02,3.448090e+03,-7.980130e+05,1.317780e+00,3.004110e+01,5.669410e-05
1925,320.418,1.476800e-02,3.330330e+03,-7.133120e+05,1.316130e+00,2.956470e+01,5.722350e-05
1950,320.418,1.473050e-02,3.226140e+03,-6.313830e+05,1.314480e+00,2.911160e+01,5.775240e-05
1975,320.418,1.469800e-02,3.134590e+03,-5.519000e+05,1.312820e+00,2.867960e+01,5.828090e-05
2000,320.418,1.466980e-02,3.054700e+03,-4.745570e+05,1.311170e+00,2.826680e+01,5.880910e-05
2025,320.418,1.464540e-02,2.985450e+03,-3.990760e+05,1.309530e+00,2.787140e+01,5.929660e-05
2050,320.418,1.462440e-02,2.925820e+03,-3.252040e+05,1.307910e+00,2.749190e+01,5.978270e-05
2075,320.418,1.460610e-02,2.874840e+03,-2.527130e+05,1.306320e+00,2.712680e+01,6.026760e-05
2100,320.418,1.459040e-02,2.831540e+03,-1.813980e+05,1.304750e+00,2.677490e+01,6.075120e-05
2125,320.418,1.457670e-02,2.795040e+03,-1.110790e+05,1.303220e+00,2.643520e+01,6.123350e-05
2150,320.418,1.456490e-02,2.764520e+03,-4.159650e+04,1.301730e+00,2.610660e+01,6.171480e-05
2175,320.418,1.455460e-02,2.739240e+03,2.719040e+04,1.300270e+00,2.578840e+01,6.219490e-05
2200,320.418,1.454570e-02,2.718540e+03,9.540380e+04,1.298860e+00,2.547970e+01,6.267390e-05
2225,320.418,1.453790e-02,2.701810e+03,1.631500e+05,1.297480e+00,2.517990e+01,6.315180e-05
2250,320.418,1.453110e-02,2.688550e+03,2.305230e+05,1.296140e+00,2.488850e+01,6.362870e-05
2275,320.418,1.452510e-02,2.678310e+03,2.976030e+05,1.294830e+00,2.460480e+01,6.410460e-05
2300,320.418,1.451980e-02,2.670700e+03,3.644610e+05,1.293550e+00,2.432850e+01,6.457950e-05
2325,320.418,1.451520e-02,2.665390e+03,4.311570e+05,1.292310e+00,2.405920e+01,6.505340e-05
2350,320.418,1.451100e-02,2.662090e+03,4.977470e+05,1.291090e+00,2.379640e+01,6.552640e-05
2375,320.418,1.450720e-02,2.660570e+03,5.642770e+05,1.289900e+00,2.353980e+01,6.599860e-05
2400,320.418,1.450380e-02,2.660640e+03,6.307890e+05,1.288720e+00,2.328910e+01,6.646980e-05
2425,320.418,1.450070e-02,2.662110e+03,6.973200e+05,1.287570e+00,2.304410e+01,6.694030e-05
2450,320.418,1.449780e-02,2.664860e+03,7.639050e+05,1.286430e+00,2.280440e+01,6.740990e-05
2475,320.418,1.449520e-02,2.668770e+03,8.305730e+05,1.285300e+00,2.256990e+01,6.787870e-05
2500,320.418,1.449270e-02,2.673730e+03,8.973520e+05,1.284170e+00,2.234040e+01,6.834670e-05
2525,320.418,1.449030e-02,2.679680e+03,9.642680e+05,1.283060e+00,2.211560e+01,6.881400e-05
2550,320.418,1.448800e-02,2.686550e+03,1.031340e+06,1.281950e+00,2.189530e+01,6.928060e-05
2575,320.418,1.448580e-02,2.694290e+03,1.098600e+06,1.280840e+00,2.167940e+01,6.974650e-05
2600,320.418,1.448360e-02,2.702860e+03,1.166070e+06,1.279740e+00,2.146780e+01,7.021170e-05
2625,320.418,1.448150e-02,2.712220e+03,1.233750e+06,1.278630e+00,2.126010e+01,7.067630e-05
2650,320.418,1.447940e-02,2.722350e+03,1.301680e+06,1.277530e+00,2.105650e+01,7.114020e-05
2675,320.418,1.447720e-02,2.733240e+03,1.369880e+06,1.276420e+00,2.085660e+01,7.160360e-05
2700,320.418,1.447500e-02,2.744870e+03,1.438350e+06,1.275310e+00,2.066030e+01,7.206640e-05
2725,320.418,1.447280e-02,2.757230e+03,1.507130e+06,1.274200e+00,2.046760e+01,7.252860e-05
2750,320.418,1.447050e-02,2.770310e+03,1.576220e+06,1.273080e+00,2.027830e+01,7.299030e-05
2775,320.418,1.446810e-02,2.784120e+03,1.645650e+06,1.271970e+00,2.009230e+01,7.345150e-05
2800,320.418,1.446560e-02,2.798660e+03,1.715430e+06,1.270850e+00,1.990950e+01,7.391220e-05
2825,320.418,1.446310e-02,2.813930e+03,1.785590e+06,1.269720e+00,1.972980e+01,7.437240e-05
2850,320.418,1.446040e-02,2.829930e+03,1.856130e+06,1.268600e+00,1.955310e+01,7.483220e-05
2875,320.418,1.445760e-02,2.846670e+03,1.927090e+06,1.267480e+00,1.937930e+01,7.529150e-05
2900,320.418,1.445460e-02,2.864160e+03,1.998470e+06,1.266350e+00,1.920840e+01,7.575050e-05
2925,320.418,1.445150e-02,2.882410e+03,2.070300e+06,1.265230e+00,1.904010e+01,7.620910e-05
2950,320.418,1.444820e-02,2.901410e+03,2.142600e+06,1.264100e+00,1.887450e+01,7.666730e-05
2975,320.418,1.444480e-02,2.921190e+03,2.215380e+06,1.262980e+00,1.871140e+01,7.712510e-05
3000,320.418,1.444120e-02,2.941750e+03,2.288670e+06,1.261860e+00,1.855090e+01,7.758270e-05
3025,320.418,1.443740e-02,2.963100e+03,2.362470e+06,1.260750e+00,1.839270e+01,7.803990e-05
3050,320.418,1.443340e-02,2.985250e+03,2.436830e+06,1.259650e+00,1.823690e+01,7.849680e-05
3075,320.418,1.442920e-02,3.008210e+03,2.511740e+06,1.258550e+00,1.808340e+01,7.895350e-05
3100,320.418,1.442480e-02,3.031990e+03,2.587250e+06,1.257460e+00,1.793200e+01,7.940990e-05
3125,320.418,1.442010e-02,3.056600e+03,2.663350e+06,1.256380e+00,1.778280e+01,7.986610e-05
3150,320.418,1.441520e-02,3.082050e+03,2.740080e+06,1.255320e+00,1.763570e+01,8.032200e-05
3175,320.418,1.441010e-02,3.108340e+03,2.817460e+06,1.254270e+00,1.749060e+01,8.077780e-05
3200,320.418,1.440460e-02,3.135490e+03,2.895510e+06,1.253230e+00,1.734740e+01,8.123330e-05
3225,320.418,1.439900e-02,3.163500e+03,2.974240e+06,1.252210e+00,1.720610e+01,8.168870e-05
3250,320.418,1.439300e-02,3.192380e+03,3.053690e+06,1.251210e+00,1.706670e+01,8.214400e-05
3275,320.418,1.438670e-02,3.222140e+03,3.133870e+06,1.250230e+00,1.692910e+01,8.259910e-05
3300,320.418,1.438020e-02,3.252780e+03,3.214800e+06,1.249280e+00,1.679320e+01,8.305410e-05
3325,320.418,1.437330e-02,3.284320e+03,3.296510e+06,1.248340e+00,1.665900e+01,8.350900e-05
3350,320.418,1.436620e-02,3.316740e+03,3.379030e+06,1.247440e+00,1.652640e+01,8.396380e-05
3375,320.418,1.435860e-02,3.350070e+03,3.462360e+06,1.246560e+00,1.639540e+01,8.441850e-05
3400,320.418,1.435080e-02,3.384300e+03,3.546540e+06,1.245700e+00,1.626590e+01,8.487310e-05
3425,320.418,1.434260e-02,3.419440e+03,3.631580e+06,1.244880e+00,1.613800e+01,8.532770e-05
3450,320.418,1.433410e-02,3.455490e+03,3.717520e+06,1.244090e+00,1.601150e+01,8.578230e-05
3475,320.418,1.432520e-02,3.492460e+03,3.804360e+06,1.243330e+00,1.588640e+01,8.623690e-05
3500,320.418,1.431590e-02,3.530340e+03,3.892150e+06,1.242600e+00,1.576270e+01,8.669140e-05
3525,320.418,1.430620e-02,3.569140e+03,3.980890e+06,1.241910e+00,1.564040e+01,8.714590e-05
3550,320.418,1.429620e-02,3.608860e+03,4.070610e+06,1.241260e+00,1.551930e+01,8.760050e-05
3575,320.418,1.428570e-02,3.649490e+03,4.161340e+06,1.240640e+00,1.539950e+01,8.805500e-05
3600,320.418,1.427480e-02,3.691050e+03,4.253090e+06,1.240070e+00,1.528100e+01,8.850960e-05
3625,320.418,1.426360e-02,3.733520e+03,4.345900e+06,1.239530e+00,1.516360e+01,8.896430e-05
3650,320.418,1.425190e-02,3.776910e+03,4.439780e+06,1.239030e+00,1.504740e+01,8.941900e-05
3675,320.418,1.423970e-02,3.821210e+03,4.534750e+06,1.238580e+00,1.493230e+01,8.987370e-05
3700,320.418,1.422710e-02,3.866430e+03,4.630850e+06,1.238170e+00,1.481830e+01,9.032850e-05
3725,320.418,1.421410e-02,3.912550e+03,4.728080e+06,1.237800e+00,1.470540e+01,9.078340e-05
3750,320.418,1.420060e-02,3.959590e+03,4.826480e+06,1.237470e+00,1.459350e+01,9.123840e-05
3775,320.418,1.418670e-02,4.007520e+03,4.926070e+06,1.237190e+00,1.448260e+01,9.169340e-05
3800,320.418,1.417230e-02,4.056360e+03,5.026860e+06,1.236960e+00,1.437270e+01,9.214860e-05
3825,320.418,1.415740e-02,4.106090e+03,5.128890e+06,1.236770e+00,1.426380e+01,9.260390e-05
3850,320.418,1.414200e-02,4.156700e+03,5.232180e+06,1.236630e+00,1.415580e+01,9.305920e-05
3875,320.418,1.412620e-02,4.208210e+03,5.336740e+06,1.236530e+00,1.404870e+01,9.351470e-05
3900,320.418,1.410980e-02,4.260590e+03,5.442590e+06,1.236480e+00,1.394250e+01,9.397030e-05
3925,320.418,1.409300e-02,4.313850e+03,5.549770e+06,1.236480e+00,1.383710e+01,9.442600e-05
3950,320.418,1.407560e-02,4.367970e+03,5.658290e+06,1.236530e+00,1.373260e+01,9.488180e-05
3975,320.418,1.405780e-02,4.422960e+03,5.768180e+06,1.236630e+00,1.362890e+01,9.533780e-05
4000,320.418,1.403940e-02,4.478800e+03,5.879450e+06,1.236770e+00,1.352600e+01,9.579380e-05
200,569.792,2.772030e-02,1.191090e+03,-8.321660e+06,1.336580e+00,9.498400e+02,1.026650e-05
225,569.792,2.772030e-02,1.214470e+03,-8.291600e+06,1.327980e+00,8.443020e+02,1.132950e-05
250,569.792,2.772030e-02,1.240380e+03,-8.260920e+06,1.318940e+00,7.598720e+02,1.237070e-05
275,569.792,2.772030e-02,1.269310e+03,-8.229550e+06,1.309420e+00,6.907930e+02,1.338950e-05
300,569.792,2.772030e-02,1.301000e+03,-8.197430e+06,1.299630e+00,6.332270e+02,1.438550e-05
325,569.792,2.772030e-02,1.334930e+03,-8.164480e+06,1.289810e+00,5.845170e+02,1.545690e-05
350,569.792,2.772030e-02,1.370580e+03,-8.130670e+06,1.280160e+00,5.427650e+02,1.652160e-05
375,569.792,2.772030e-02,1.407510e+03,-8.095940e+06,1.270840e+00,5.065800e+02,1.758000e-05
400,569.792,2.772020e-02,1.445360e+03,-8.060290e+06,1.261920e+00,4.749170e+02,1.863230e-05
425,569.792,2.772000e-02,1.483860e+03,-8.023670e+06,1.253450e+00,4.469770e+02,1.967930e-05
450,569.792,2.771960e-02,1.522880e+03,-7.986090e+06,1.245450e+00,4.221400e+02,2.072150e-05
475,569.792,2.771900e-02,1.562370e+03,-7.947520e+06,1.237920e+00,3.999130e+02,2.175990e-05
500,569.792,2.771800e-02,1.602390e+03,-7.907970e+06,1.230820e+00,3.799030e+02,2.279540e-05
525,569.792,2.771640e-02,1.643170e+03,-7.867400e+06,1.224130e+00,3.617920e+02,2.373220e-05
550,569.792,2.771390e-02,1.685080e+03,-7.825800e+06,1.217800e+00,3.453170e+02,2.465590e-05
575,569.792,2.771040e-02,1.728720e+03,-7.783130e+06,1.211780e+00,3.302600e+02,2.556730e-05
600,569.792,2.770520e-02,1.774940e+03,-7.739340e+06,1.206020e+00,3.164410e+02,2.646670e-05
625,569.792,2.769800e-02,1.824930e+03,-7.694350e+06,1.200450e+00,3.037030e+02,2.729960e-05
650,569.792,2.768780e-02,1.880260e+03,-7.648050e+06,1.195020e+00,2.919160e+02,2.811680e-05
675,569.792,2.767390e-02,1.942940e+03,-7.600280e+06,1.189680e+00,2.809620e+02,2.891880e-05
700,569.792,2.765490e-02,2.015410e+03,-7.550820e+06,1.184420e+00,2.707420e+02,2.970580e-05
725,569.792,2.762940e-02,2.100590e+03,-7.499400e+06,1.179220e+00,2.611650e+02,3.047830e-05
750,569.792,2.759540e-02,2.201740e+03,-7.445660e+06,1.174140e+00,2.521500e+02,3.123670e-05
775,569.792,2.755090e-02,2.322400e+03,-7.389150e+06,1.169270e+00,2.436220e+02,3.198120e-05
800,569.792,2.749300e-02,2.466050e+03,-7.329350e+06,1.164750e+00,2.355130e+02,3.271210e-05
825,569.792,2.741900e-02,2.635850e+03,-7.265630e+06,1.160760e+00,2.277610e+02,3.342980e-05
850,569.792,2.732550e-02,2.834180e+03,-7.197320e+06,1.157510e+00,2.203080e+02,3.413430e-05
875,569.792,2.720920e-02,3.062190e+03,-7.123670e+06,1.155190e+00,2.131030e+02,3.482580e-05
900,569.792,2.706700e-02,3.319460e+03,-7.043960e+06,1.153970e+00,2.061000e+02,3.550420e-05
925,569.792,2.689590e-02,3.603770e+03,-6.957470e+06,1.153950e+00,1.992630e+02,3.616930e-05
950,569.792,2.669380e-02,3.911170e+03,-6.863580e+06,1.155200e+00,1.925610e+02,3.682090e-05
975,569.792,2.645920e-02,4.236310e+03,-6.761770e+06,1.157720e+00,1.859750e+02,3.745850e-05
1000,569.792,2.619160e-02,4.572880e+03,-6.651670e+06,1.161460e+00,1.794910e+02,3.808190e-05
1025,569.792,2.589150e-02,4.914170e+03,-6.533080e+06,1.166330e+00,1.731070e+02,3.863750e-05
