P_atm,Bg,T_K,regime,Bc_mpp,Bc_ref,Bc_err_pct,hw_mpp_MJkg,hw_ref_MJkg,hw_err_pct
1,0.1,3875,ACTIF,2.64747000e+00,2.83195833e+00,-6.5145,2.17929000e+01,2.18613884e+01,-0.3133
1,0.1,3900,ACTIF,3.76065000e+00,4.09041178e+00,-8.0618,2.37110000e+01,2.37424198e+01,-0.1323
1,0.1,3925,ACTIF,5.96928000e+00,6.69517218e+00,-10.8420,2.56913000e+01,2.56654486e+01,0.1007
1,0.1,3950,PALIER,1.21681000e+01,1.48339153e+01,-17.9711,2.76747000e+01,2.75635978e+01,0.4031
1,0.1,3975,PALIER,9.04110000e+01,1.48339153e+01,509.4884,2.95022000e+01,2.75635978e+01,7.0332
1,0.1,4000,PALIER,2.00000000e+02,1.48339153e+01,1248.2617,2.98168000e+01,2.75635978e+01,8.1746
1,0.15,250,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.61500000e+00,-3.61505440e+00,0.0015
1,0.15,275,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.58204000e+00,-3.58209400e+00,0.0015
1,0.15,300,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.54711000e+00,-3.54716703e+00,0.0016
1,0.15,325,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.51046000e+00,-3.51051411e+00,0.0015
1,0.15,350,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.47251000e+00,-3.47257149e+00,0.0018
1,0.15,375,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.43375000e+00,-3.43380367e+00,0.0016
1,0.15,400,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.39452000e+00,-3.39458137e+00,0.0018
1,0.15,425,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.35506000e+00,-3.35512621e+00,0.0020
1,0.15,450,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.31544000e+00,-3.31550220e+00,0.0019
1,0.15,475,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.27555000e+00,-3.27562875e+00,0.0024
1,0.15,500,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.23521000e+00,-3.23529851e+00,0.0027
1,0.15,525,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.19408000e+00,-3.19419211e+00,0.0035
1,0.15,550,ACTIF,2.12859000e-03,2.12692976e-03,0.0781,-3.15174000e+00,-3.15188681e+00,0.0047
1,0.15,575,ACTIF,4.12349000e-03,4.12143507e-03,0.0499,-3.10767000e+00,-3.10785759e+00,0.0060
1,0.15,600,ACTIF,5.98596000e-03,5.98327524e-03,0.0449,-3.06123000e+00,-3.06146899e+00,0.0078
1,0.15,625,ACTIF,7.75240000e-03,7.74856397e-03,0.0495,-3.01163000e+00,-3.01195534e+00,0.0108
1,0.15,650,ACTIF,9.48426000e-03,9.47826186e-03,0.0633,-2.95797000e+00,-2.95838614e+00,0.0141
1,0.15,675,ACTIF,1.12756000e-02,1.12657375e-02,0.0875,-2.89907000e+00,-2.89961392e+00,0.0188
1,0.15,700,ACTIF,1.32598000e-02,1.32433949e-02,0.1239,-2.83350000e+00,-2.83420527e+00,0.0249
1,0.15,725,ACTIF,1.56134000e-02,1.55867897e-02,0.1707,-2.75946000e+00,-2.76036438e+00,0.0328
1,0.15,750,ACTIF,1.85563000e-02,1.85145926e-02,0.2253,-2.67472000e+00,-2.67587420e+00,0.0431
1,0.15,775,ACTIF,2.23454000e-02,2.22824574e-02,0.2825,-2.57663000e+00,-2.57810351e+00,0.0572
1,0.15,800,ACTIF,2.72591000e-02,2.71678924e-02,0.3357,-2.46230000e+00,-2.46415468e+00,0.0753
1,0.15,825,ACTIF,3.35683000e-02,3.34415706e-02,0.3790,-2.32893000e+00,-2.33124518e+00,0.0993
1,0.15,850,ACTIF,4.14878000e-02,4.13191077e-02,0.4083,-2.17457000e+00,-2.17740540e+00,0.1302
1,0.15,875,ACTIF,5.11031000e-02,5.08890184e-02,0.4207,-1.99913000e+00,-2.00250116e+00,0.1683
1,0.15,900,ACTIF,6.22797000e-02,6.20223519e-02,0.4149,-1.80555000e+00,-1.80940558e+00,0.2131
1,0.15,925,ACTIF,7.45828000e-02,7.42923069e-02,0.3910,-1.60066000e+00,-1.60483804e+00,0.2603
1,0.15,950,ACTIF,8.72674000e-02,8.69625568e-02,0.3505,-1.39486000e+00,-1.39910016e+00,0.3031
1,0.15,975,ACTIF,9.94044000e-02,9.91087374e-02,0.2983,-1.20009000e+00,-1.20409185e+00,0.3324
1,0.15,1000,ACTIF,1.10135000e-01,1.09870333e-01,0.2409,-1.02649000e+00,-1.03000258e+00,0.3410
1,0.15,1025,ACTIF,1.18929000e-01,1.18708725e-01,0.1856,-8.79529000e-01,-8.82414972e-01,0.3271
1,0.15,1050,ACTIF,1.25682000e-01,1.25508622e-01,0.1381,-7.59338000e-01,-7.61591316e-01,0.2959
1,0.15,1075,ACTIF,1.30616000e-01,1.30485648e-01,0.0999,-6.62298000e-01,-6.63996126e-01,0.2557
1,0.15,1100,ACTIF,1.34105000e-01,1.34008612e-01,0.0719,-5.83321000e-01,-5.84573965e-01,0.2143
1,0.15,1125,ACTIF,1.36525000e-01,1.36455170e-01,0.0512,-5.17516000e-01,-5.18433112e-01,0.1769
1,0.15,1150,ACTIF,1.38191000e-01,1.38140568e-01,0.0365,-4.60930000e-01,-4.61601396e-01,0.1454
1,0.15,1175,ACTIF,1.39338000e-01,1.39301320e-01,0.0263,-4.10649000e-01,-4.11143537e-01,0.1203
1,0.15,1200,ACTIF,1.40132000e-01,1.40104809e-01,0.0194,-3.64632000e-01,-3.64999519e-01,0.1007
1,0.15,1225,ACTIF,1.40686000e-01,1.40665912e-01,0.0143,-3.21485000e-01,-3.21761420e-01,0.0859
1,0.15,1250,ACTIF,1.41078000e-01,1.41062372e-01,0.0111,-2.80267000e-01,-2.80477779e-01,0.0752
1,0.15,1275,ACTIF,1.41358000e-01,1.41346612e-01,0.0081,-2.40344000e-01,-2.40506816e-01,0.0677
1,0.15,1300,ACTIF,1.41563000e-01,1.41554080e-01,0.0063,-2.01286000e-01,-2.01413904e-01,0.0635
1,0.15,1325,ACTIF,1.41716000e-01,1.41708920e-01,0.0050,-1.62801000e-01,-1.62902409e-01,0.0623
1,0.15,1350,ACTIF,1.41834000e-01,1.41827753e-01,0.0044,-1.24686000e-01,-1.24767749e-01,0.0655
1,0.15,1375,ACTIF,1.41927000e-01,1.41922170e-01,0.0034,-8.67999000e-02,-8.68670482e-02,0.0671
1,0.15,1400,ACTIF,1.42005000e-01,1.42000387e-01,0.0032,-4.90433000e-02,-4.90990394e-02,0.0557
1,0.15,1425,ACTIF,1.42072000e-01,1.42068336e-01,0.0026,-1.13439000e-02,-1.13907008e-02,0.0468
1,0.15,1450,ACTIF,1.42134000e-01,1.42130401e-01,0.0025,2.63515000e-02,2.63117074e-02,0.0398
1,0.15,1475,ACTIF,1.42193000e-01,1.42189907e-01,0.0022,6.40829000e-02,6.40487086e-02,0.0342
1,0.15,1500,ACTIF,1.42252000e-01,1.42249453e-01,0.0018,1.01882000e-01,1.01851757e-01,0.0297
1,0.15,1525,ACTIF,1.42314000e-01,1.42311142e-01,0.0020,1.39772000e-01,1.39746107e-01,0.0185
1,0.15,1550,ACTIF,1.42379000e-01,1.42376738e-01,0.0016,1.77776000e-01,1.77752820e-01,0.0130
1,0.15,1575,ACTIF,1.42450000e-01,1.42447773e-01,0.0016,2.15911000e-01,2.15890186e-01,0.0096
1,0.15,1600,ACTIF,1.42528000e-01,1.42525628e-01,0.0017,2.54194000e-01,2.54174750e-01,0.0076
1,0.15,1625,ACTIF,1.42614000e-01,1.42611585e-01,0.0017,2.92640000e-01,2.92622058e-01,0.0061
1,0.15,1650,ACTIF,1.42709000e-01,1.42706865e-01,0.0015,3.31264000e-01,3.31247212e-01,0.0051
1,0.15,1675,ACTIF,1.42815000e-01,1.42812658e-01,0.0016,3.70081000e-01,3.70065291e-01,0.0042
1,0.15,1700,ACTIF,1.42932000e-01,1.42930140e-01,0.0013,4.09107000e-01,4.09091672e-01,0.0037
1,0.15,1725,ACTIF,1.43063000e-01,1.43060488e-01,0.0018,4.48358000e-01,4.48342289e-01,0.0035
1,0.15,1750,ACTIF,1.43207000e-01,1.43204891e-01,0.0015,4.87850000e-01,4.87833838e-01,0.0033
1,0.15,1775,ACTIF,1.43367000e-01,1.43364555e-01,0.0017,5.27600000e-01,5.27583945e-01,0.0030
1,0.15,1800,ACTIF,1.43543000e-01,1.43540711e-01,0.0016,5.67629000e-01,5.67611312e-01,0.0031
1,0.15,1825,ACTIF,1.43737000e-01,1.43734614e-01,0.0017,6.07955000e-01,6.07935833e-01,0.0032
1,0.15,1850,ACTIF,1.43950000e-01,1.43947546e-01,0.0017,6.48599000e-01,6.48578702e-01,0.0031
1,0.15,1875,ACTIF,1.44183000e-01,1.44180820e-01,0.0015,6.89586000e-01,6.89562505e-01,0.0034
1,0.15,1900,ACTIF,1.44438000e-01,1.44435773e-01,0.0015,7.30938000e-01,7.30911298e-01,0.0037
1,0.15,1925,ACTIF,1.44716000e-01,1.44713770e-01,0.0015,7.72681000e-01,7.72650672e-01,0.0039
1,0.15,1950,ACTIF,1.45018000e-01,1.45016201e-01,0.0012,8.14842000e-01,8.14807819e-01,0.0042
1,0.15,1975,ACTIF,1.45347000e-01,1.45344478e-01,0.0017,8.57451000e-01,8.57411573e-01,0.0046
1,0.15,2000,ACTIF,1.45702000e-01,1.45700031e-01,0.0014,9.00539000e-01,9.00492449e-01,0.0052
1,0.15,2025,ACTIF,1.46086000e-01,1.46084306e-01,0.0012,9.44136000e-01,9.44082675e-01,0.0056
1,0.15,2050,ACTIF,1.46501000e-01,1.46498760e-01,0.0015,9.88278000e-01,9.88216203e-01,0.0063
1,0.15,2075,ACTIF,1.46947000e-01,1.46944856e-01,0.0015,1.03300000e+00,1.03292871e+00,0.0069
1,0.15,2100,ACTIF,1.47426000e-01,1.47424061e-01,0.0013,1.07834000e+00,1.07825761e+00,0.0076
1,0.15,2125,ACTIF,1.47940000e-01,1.47937835e-01,0.0015,1.12434000e+00,1.12424200e+00,0.0087
1,0.15,2150,ACTIF,1.48490000e-01,1.48487627e-01,0.0016,1.17103000e+00,1.17092263e+00,0.0092
1,0.15,2175,ACTIF,1.49077000e-01,1.49074870e-01,0.0014,1.21847000e+00,1.21834190e+00,0.0105
1,0.15,2200,ACTIF,1.49703000e-01,1.49700972e-01,0.0014,1.26669000e+00,1.26654373e+00,0.0115
1,0.15,2225,ACTIF,1.50369000e-01,1.50367309e-01,0.0011,1.31574000e+00,1.31557352e+00,0.0127
1,0.15,2250,ACTIF,1.51077000e-01,1.51075218e-01,0.0012,1.36567000e+00,1.36547803e+00,0.0141
1,0.15,2275,ACTIF,1.51828000e-01,1.51825985e-01,0.0013,1.41652000e+00,1.41630530e+00,0.0152
1,0.15,2300,ACTIF,1.52623000e-01,1.52620842e-01,0.0014,1.46835000e+00,1.46810451e+00,0.0167
1,0.15,2325,ACTIF,1.53463000e-01,1.53460953e-01,0.0013,1.52121000e+00,1.52092584e+00,0.0187
1,0.15,2350,ACTIF,1.54349000e-01,1.54347408e-01,0.0010,1.57514000e+00,1.57482032e+00,0.0203
1,0.15,2375,ACTIF,1.55283000e-01,1.55281216e-01,0.0011,1.63020000e+00,1.62983968e+00,0.0221
1,0.15,2400,ACTIF,1.56265000e-01,1.56263293e-01,0.0011,1.68644000e+00,1.68603618e+00,0.0240
1,0.15,2425,ACTIF,1.57296000e-01,1.57294454e-01,0.0010,1.74391000e+00,1.74346242e+00,0.0257
1,0.15,2450,ACTIF,1.58377000e-01,1.58375411e-01,0.0010,1.80267000e+00,1.80217121e+00,0.0277
1,0.15,2475,ACTIF,1.59508000e-01,1.59506761e-01,0.0008,1.86278000e+00,1.86221537e+00,0.0303
1,0.15,2500,ACTIF,1.60690000e-01,1.60688983e-01,0.0006,1.92427000e+00,1.92364757e+00,0.0324
1,0.15,2525,ACTIF,1.61923000e-01,1.61922439e-01,0.0003,1.98721000e+00,1.98652023e+00,0.0347
1,0.15,2550,ACTIF,1.63208000e-01,1.63207367e-01,0.0004,2.05165000e+00,2.05088535e+00,0.0373
1,0.15,2575,ACTIF,1.64544000e-01,1.64543889e-01,0.0001,2.11764000e+00,2.11679452e+00,0.0399
1,0.15,2600,ACTIF,1.65932000e-01,1.65932012e-01,-0.0000,2.18523000e+00,2.18429881e+00,0.0426
1,0.15,2625,ACTIF,1.67371000e-01,1.67371645e-01,-0.0004,2.25447000e+00,2.25344888e+00,0.0453
1,0.15,2650,ACTIF,1.68861000e-01,1.68862606e-01,-0.0010,2.32541000e+00,2.32429507e+00,0.0480
1,0.15,2675,ACTIF,1.70403000e-01,1.70404654e-01,-0.0010,2.39811000e+00,2.39688764e+00,0.0510
1,0.15,2700,ACTIF,1.71995000e-01,1.71997514e-01,-0.0015,2.47261000e+00,2.47127715e+00,0.0539
1,0.15,2725,ACTIF,1.73638000e-01,1.73640918e-01,-0.0017,2.54896000e+00,2.54751494e+00,0.0567
1,0.15,2750,ACTIF,1.75331000e-01,1.75334659e-01,-0.0021,2.62723000e+00,2.62565387e+00,0.0600
1,0.15,2775,ACTIF,1.77074000e-01,1.77078652e-01,-0.0026,2.70746000e+00,2.70574926e+00,0.0632
1,0.15,2800,ACTIF,1.78867000e-01,1.78873022e-01,-0.0034,2.78971000e+00,2.78786007e+00,0.0664
1,0.15,2825,ACTIF,1.80711000e-01,1.80718202e-01,-0.0040,2.87405000e+00,2.87205050e+00,0.0696
1,0.15,2850,ACTIF,1.82607000e-01,1.82615060e-01,-0.0044,2.96054000e+00,2.95839187e+00,0.0726
1,0.15,2875,ACTIF,1.84556000e-01,1.84565048e-01,-0.0049,3.04928000e+00,3.04696509e+00,0.0760
1,0.15,2900,ACTIF,1.86560000e-01,1.86570393e-01,-0.0056,3.14035000e+00,3.13786355e+00,0.0792
1,0.15,2925,ACTIF,1.88623000e-01,1.88634319e-01,-0.0060,3.23387000e+00,3.23119677e+00,0.0827
1,0.15,2950,ACTIF,1.90748000e-01,1.90761317e-01,-0.0070,3.32995000e+00,3.32709470e+00,0.0858
1,0.15,2975,ACTIF,1.92942000e-01,1.92957470e-01,-0.0080,3.42877000e+00,3.42571298e+00,0.0892
1,0.15,3000,ACTIF,1.95214000e-01,1.95230846e-01,-0.0086,3.53050000e+00,3.52723919e+00,0.0924
1,0.15,3025,ACTIF,1.97572000e-01,1.97591961e-01,-0.0101,3.63537000e+00,3.63190028e+00,0.0955
1,0.15,3050,ACTIF,2.00032000e-01,2.00054339e-01,-0.0112,3.74366000e+00,3.73997138e+00,0.0986
1,0.15,3075,ACTIF,2.02609000e-01,2.02635174e-01,-0.0129,3.85569000e+00,3.85178618e+00,0.1014
1,0.15,3100,ACTIF,2.05325000e-01,2.05356123e-01,-0.0152,3.97187000e+00,3.96774909e+00,0.1039
1,0.15,3125,ACTIF,2.08206000e-01,2.08244251e-01,-0.0184,4.09269000e+00,4.08834946e+00,0.1062
1,0.15,3150,ACTIF,2.11286000e-01,2.11333156e-01,-0.0223,4.21872000e+00,4.21417811e+00,0.1078
1,0.15,3175,ACTIF,2.14606000e-01,2.14664311e-01,-0.0272,4.35068000e+00,4.34594643e+00,0.1089
1,0.15,3200,ACTIF,2.18215000e-01,2.18288669e-01,-0.0337,4.48941000e+00,4.48450835e+00,0.1093
1,0.15,3225,ACTIF,2.22174000e-01,2.22268584e-01,-0.0426,4.63592000e+00,4.63088549e+00,0.1087
1,0.15,3250,ACTIF,2.26557000e-01,2.26680116e-01,-0.0543,4.79140000e+00,4.78629573e+00,0.1066
1,0.15,3275,ACTIF,2.31454000e-01,2.31615814e-01,-0.0699,4.95729000e+00,4.95218534e+00,0.1031
1,0.15,3300,ACTIF,2.36975000e-01,2.37188082e-01,-0.0898,5.13527000e+00,5.13026499e+00,0.0976
1,0.15,3325,ACTIF,2.43251000e-01,2.43533281e-01,-0.1159,5.32732000e+00,5.32254945e+00,0.0896
1,0.15,3350,ACTIF,2.50443000e-01,2.50816761e-01,-0.1490,5.53575000e+00,5.53140091e+00,0.0786
1,0.15,3375,ACTIF,2.58744000e-01,2.59239075e-01,-0.1910,5.76328000e+00,5.75957537e+00,0.0643
1,0.15,3400,ACTIF,2.68388000e-01,2.69043744e-01,-0.2437,6.01304000e+00,6.01027129e+00,0.0461
1,0.15,3425,ACTIF,2.79660000e-01,2.80527029e-01,-0.3091,6.28864000e+00,6.28717896e+00,0.0232
1,0.15,3450,ACTIF,2.92906000e-01,2.94050402e-01,-0.3892,6.59424000e+00,6.59452854e+00,-0.0044
1,0.15,3475,ACTIF,3.08549000e-01,3.10056640e-01,-0.4862,6.93455000e+00,6.93713351e+00,-0.0372
1,0.15,3500,ACTIF,3.27108000e-01,3.29090899e-01,-0.6025,7.31489000e+00,7.32042514e+00,-0.0756
1,0.15,3525,ACTIF,3.49227000e-01,3.51828720e-01,-0.7395,7.74124000e+00,7.75047222e+00,-0.1191
1,0.15,3550,ACTIF,3.75704000e-01,3.79113860e-01,-0.8994,8.22018000e+00,8.23397808e+00,-0.1676
1,0.15,3575,ACTIF,4.07546000e-01,4.12010318e-01,-1.0835,8.75893000e+00,8.77824520e+00,-0.2200
1,0.15,3600,ACTIF,4.46032000e-01,4.51875281e-01,-1.2931,9.36526000e+00,9.39109538e+00,-0.2751
1,0.15,3625,ACTIF,4.92811000e-01,5.00463602e-01,-1.5291,1.00474000e+01,1.00807312e+01,-0.3306
1,0.15,3650,ACTIF,5.50040000e-01,5.60081066e-01,-1.7928,1.08137000e+01,1.08555225e+01,-0.3853
1,0.15,3675,ACTIF,6.20598000e-01,6.33815295e-01,-2.0854,1.16727000e+01,1.17237020e+01,-0.4350
1,0.15,3700,ACTIF,7.08411000e-01,7.25894381e-01,-2.4085,1.26325000e+01,1.26929521e+01,-0.4763
1,0.15,3725,ACTIF,8.18965000e-01,8.42263852e-01,-2.7662,1.37004000e+01,1.37698719e+01,-0.5045
1,0.15,3750,ACTIF,9.60182000e-01,9.91554007e-01,-3.1639,1.48820000e+01,1.49593140e+01,-0.5168
1,0.15,3775,ACTIF,1.14392000e+00,1.18678357e+00,-3.6117,1.61811000e+01,1.62635927e+01,-0.5072
1,0.15,3800,ACTIF,1.38876000e+00,1.44854549e+00,-4.1273,1.75982000e+01,1.76815709e+01,-0.4715
1,0.15,3825,ACTIF,1.72555000e+00,1.81142679e+00,-4.7408,1.91298000e+01,1.92076343e+01,-0.4052
1,0.15,3850,ACTIF,2.20947000e+00,2.33825048e+00,-5.5076,2.07672000e+01,2.08305441e+01,-0.3041
1,0.15,3875,ACTIF,2.94965000e+00,3.15601858e+00,-6.5389,2.24952000e+01,2.25320755e+01,-0.1637
1,0.15,3900,ACTIF,4.19581000e+00,4.56492838e+00,-8.0860,2.42898000e+01,2.42850714e+01,0.0195
1,0.15,3925,ACTIF,6.66761000e+00,7.48016668e+00,-10.8628,2.61150000e+01,2.60495146e+01,0.2514
1,0.15,3950,PALIER,1.35946000e+01,1.65722596e+01,-17.9677,2.79119000e+01,2.77598510e+01,0.5477
1,0.15,3975,PALIER,1.00220000e+02,1.65722596e+01,504.7455,2.95343000e+01,2.77598510e+01,6.3921
1,0.15,4000,PALIER,2.00000000e+02,1.65722596e+01,1106.8360,2.98210000e+01,2.77598510e+01,7.4249
1,0.2,250,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.90762000e+00,-3.90767865e+00,0.0015
1,0.2,275,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.86737000e+00,-3.86743174e+00,0.0016
1,0.2,300,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.82386000e+00,-3.82392076e+00,0.0016
1,0.2,325,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.77815000e+00,-3.77820806e+00,0.0015
1,0.2,350,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.73134000e+00,-3.73140439e+00,0.0017
1,0.2,375,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.68430000e+00,-3.68436113e+00,0.0017
1,0.2,400,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.63753000e+00,-3.63759392e+00,0.0018
1,0.2,425,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.59125000e+00,-3.59132056e+00,0.0020
1,0.2,450,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.54545000e+00,-3.54552592e+00,0.0021
1,0.2,475,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.49994000e+00,-3.50001818e+00,0.0022
1,0.2,500,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.45437000e+00,-3.45446813e+00,0.0028
1,0.2,525,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.40831000e+00,-3.40843286e+00,0.0036
1,0.2,550,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.36121000e+00,-3.36136712e+00,0.0047
1,0.2,575,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.31242000e+00,-3.31262411e+00,0.0062
1,0.2,600,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.26117000e+00,-3.26144609e+00,0.0085
1,0.2,625,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.20658000e+00,-3.20694350e+00,0.0113
1,0.2,650,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.14758000e+00,-3.14805995e+00,0.0152
1,0.2,675,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.08290000e+00,-3.08352097e+00,0.0201
1,0.2,700,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-3.01096000e+00,-3.01176726e+00,0.0268
1,0.2,725,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-2.92985000e+00,-2.93088108e+00,0.0352
1,0.2,750,ZERO,0.00000000e+00,0.00000000e+00,0.0000,-2.83722000e+00,-2.83853036e+00,0.0462
1,0.2,775,ACTIF,3.11708000e-03,3.06556582e-03,1.6804,-2.73032000e+00,-2.73197865e+00,0.0607
1,0.2,800,ACTIF,8.04971000e-03,7.96716760e-03,1.0360,-2.60616000e+00,-2.60823811e+00,0.0797
1,0.2,825,ACTIF,1.45161000e-02,1.43938849e-02,0.8491,-2.46188000e+00,-2.46446372e+00,0.1048
1,0.2,850,ACTIF,2.27645000e-02,2.25951889e-02,0.7493,-2.29554000e+00,-2.29867751e+00,0.1365
1,0.2,875,ACTIF,3.28984000e-02,3.26778240e-02,0.6750,-2.10712000e+00,-2.11083307e+00,0.1759
1,0.2,900,ACTIF,4.47786000e-02,4.45089192e-02,0.6059,-1.89982000e+00,-1.90403568e+00,0.2214
1,0.2,925,ACTIF,5.79380000e-02,5.76301117e-02,0.5342,-1.68086000e+00,-1.68541068e+00,0.2700
1,0.2,950,ACTIF,7.15709000e-02,7.12451468e-02,0.4572,-1.46121000e+00,-1.46581527e+00,0.3142
1,0.2,975,ACTIF,8.46677000e-02,8.43500936e-02,0.3765,-1.25341000e+00,-1.25775818e+00,0.3457
1,0.2,1000,ACTIF,9.62898000e-02,9.60041719e-02,0.2975,-1.06812000e+00,-1.07194751e+00,0.3571
1,0.2,1025,ACTIF,1.05848000e-01,1.05609320e-01,0.2260,-9.11118000e-01,-9.14272513e-01,0.3450
1,0.2,1050,ACTIF,1.13212000e-01,1.13023714e-01,0.1666,-7.82577000e-01,-7.85050466e-01,0.3151
1,0.2,1075,ACTIF,1.18608000e-01,1.18466648e-01,0.1193,-6.78726000e-01,-6.80598891e-01,0.2752
1,0.2,1100,ACTIF,1.22433000e-01,1.22328815e-01,0.0852,-5.94218000e-01,-5.95607742e-01,0.2333
1,0.2,1125,ACTIF,1.25091000e-01,1.25015677e-01,0.0603,-5.23885000e-01,-5.24907883e-01,0.1949
1,0.2,1150,ACTIF,1.26923000e-01,1.26868476e-01,0.0430,-4.63525000e-01,-4.64277863e-01,0.1622
1,0.2,1175,ACTIF,1.28184000e-01,1.28144774e-01,0.0306,-4.10023000e-01,-4.10580668e-01,0.1358
1,0.2,1200,ACTIF,1.29056000e-01,1.29027706e-01,0.0219,-3.61186000e-01,-3.61602538e-01,0.1152
1,0.2,1225,ACTIF,1.29665000e-01,1.29643426e-01,0.0166,-3.15507000e-01,-3.15822267e-01,0.0998
1,0.2,1250,ACTIF,1.30093000e-01,1.30077557e-01,0.0119,-2.71965000e-01,-2.72206349e-01,0.0887
1,0.2,1275,ACTIF,1.30400000e-01,1.30387962e-01,0.0092,-2.29867000e-01,-2.30053987e-01,0.0813
1,0.2,1300,ACTIF,1.30623000e-01,1.30613832e-01,0.0070,-1.88741000e-01,-1.88888102e-01,0.0779
1,0.2,1325,ACTIF,1.30789000e-01,1.30781891e-01,0.0054,-1.48264000e-01,-1.48381375e-01,0.0791
1,0.2,1350,ACTIF,1.30916000e-01,1.30910548e-01,0.0042,-1.08212000e-01,-1.08306876e-01,0.0876
1,0.2,1375,ACTIF,1.31018000e-01,1.31012646e-01,0.0041,-6.84279000e-02,-6.85052703e-02,0.0774
1,0.2,1400,ACTIF,1.31101000e-01,1.31097292e-01,0.0028,-2.87990000e-02,-2.88630143e-02,0.0640
1,0.2,1425,ACTIF,1.31175000e-01,1.31171062e-01,0.0030,1.07558000e-02,1.07022149e-02,0.0536
1,0.2,1450,ACTIF,1.31242000e-01,1.31238818e-01,0.0024,5.02967000e-02,5.02513353e-02,0.0454
1,0.2,1475,ACTIF,1.31307000e-01,1.31304251e-01,0.0021,8.98694000e-02,8.98305305e-02,0.0389
1,0.2,1500,ACTIF,1.31373000e-01,1.31370252e-01,0.0021,1.29509000e-01,1.29475831e-01,0.0256
1,0.2,1525,ACTIF,1.31442000e-01,1.31439166e-01,0.0022,1.69246000e-01,1.69216298e-01,0.0176
1,0.2,1550,ACTIF,1.31515000e-01,1.31512967e-01,0.0015,2.09102000e-01,2.09076257e-01,0.0123
1,0.2,1575,ACTIF,1.31596000e-01,1.31593381e-01,0.0020,2.49100000e-01,2.49076894e-01,0.0093
1,0.2,1600,ACTIF,1.31684000e-01,1.31681967e-01,0.0015,2.89258000e-01,2.89237409e-01,0.0071
1,0.2,1625,ACTIF,1.31782000e-01,1.31780183e-01,0.0014,3.29595000e-01,3.29575856e-01,0.0058
1,0.2,1650,ACTIF,1.31891000e-01,1.31889427e-01,0.0012,3.70128000e-01,3.70109779e-01,0.0049
1,0.2,1675,ACTIF,1.32013000e-01,1.32011065e-01,0.0015,4.10874000e-01,4.10856690e-01,0.0042
1,0.2,1700,ACTIF,1.32148000e-01,1.32146459e-01,0.0012,4.51851000e-01,4.51834444e-01,0.0037
1,0.2,1725,ACTIF,1.32299000e-01,1.32296976e-01,0.0015,4.93078000e-01,4.93061535e-01,0.0033
1,0.2,1750,ACTIF,1.32466000e-01,1.32464004e-01,0.0015,5.34574000e-01,5.34557335e-01,0.0031
1,0.2,1775,ACTIF,1.32651000e-01,1.32648957e-01,0.0015,5.76360000e-01,5.76342296e-01,0.0031
1,0.2,1800,ACTIF,1.32855000e-01,1.32853285e-01,0.0013,6.18457000e-01,6.18438120e-01,0.0031
1,0.2,1825,ACTIF,1.33080000e-01,1.33078469e-01,0.0012,6.60888000e-01,6.60867901e-01,0.0030
1,0.2,1850,ACTIF,1.33328000e-01,1.33326034e-01,0.0015,7.03679000e-01,7.03656254e-01,0.0032
1,0.2,1875,ACTIF,1.33599000e-01,1.33597541e-01,0.0011,7.46855000e-01,7.46829424e-01,0.0034
1,0.2,1900,ACTIF,1.33897000e-01,1.33894590e-01,0.0018,7.90444000e-01,7.90415388e-01,0.0036
1,0.2,1925,ACTIF,1.34221000e-01,1.34218820e-01,0.0016,8.34477000e-01,8.34443937e-01,0.0040
