Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
3475,0.0569792,5.775470e-03,3.658320e+04,4.349940e+07,1.246480e+00,1.138980e-03,6.978860e-05
3500,0.0569792,5.721990e-03,3.531040e+04,4.439800e+07,1.244110e+00,1.120370e-03,6.983680e-05
3525,0.0569792,5.671910e-03,3.408450e+04,4.526530e+07,1.241810e+00,1.102690e-03,6.989880e-05
3550,0.0569792,5.625010e-03,3.291500e+04,4.610270e+07,1.239610e+00,1.085870e-03,6.997510e-05
3575,0.0569792,5.581060e-03,3.180770e+04,4.691160e+07,1.237530e+00,1.069850e-03,7.006590e-05
3600,0.0569792,5.539830e-03,3.076420e+04,4.769360e+07,1.235580e+00,1.054570e-03,7.017140e-05
3625,0.0569792,5.501100e-03,2.978190e+04,4.845030e+07,1.233800e+00,1.039980e-03,7.029160e-05
3650,0.0569792,5.464680e-03,2.885450e+04,4.918310e+07,1.232190e+00,1.026020e-03,7.042610e-05
3675,0.0569792,5.430400e-03,2.797250e+04,4.989340e+07,1.230780e+00,1.012640e-03,7.057470e-05
3700,0.0569792,5.398100e-03,2.712310e+04,5.058200e+07,1.229580e+00,9.998180e-04,7.073680e-05
3725,0.0569792,5.367640e-03,2.629130e+04,5.124970e+07,1.228640e+00,9.875050e-04,7.091190e-05
3750,0.0569792,5.338940e-03,2.546030e+04,5.189660e+07,1.227980e+00,9.756770e-04,7.109940e-05
3775,0.0569792,5.311910e-03,2.461310e+04,5.252260e+07,1.227650e+00,9.643070e-04,7.129890e-05
3800,0.0569792,5.286490e-03,2.373310e+04,5.312700e+07,1.227700e+00,9.533790e-04,7.150960e-05
3825,0.0569792,5.262650e-03,2.280610e+04,5.370880e+07,1.228210e+00,9.428760e-04,7.173100e-05
3850,0.0569792,5.240370e-03,2.182200e+04,5.426680e+07,1.229270e+00,9.327890e-04,7.196240e-05
3875,0.0569792,5.219660e-03,2.077610e+04,5.479940e+07,1.230970e+00,9.231080e-04,7.220330e-05
3900,0.0569792,5.200510e-03,1.967080e+04,5.530510e+07,1.233450e+00,9.138250e-04,7.245310e-05
3925,0.0569792,5.182920e-03,1.851580e+04,5.578250e+07,1.236830e+00,9.049330e-04,7.271110e-05
3950,0.0569792,5.166870e-03,1.732830e+04,5.623060e+07,1.241270e+00,8.964220e-04,7.297680e-05
3975,0.0569792,5.152350e-03,1.613100e+04,5.664890e+07,1.246910e+00,8.882810e-04,7.324960e-05
4000,0.0569792,5.139300e-03,1.494990e+04,5.703730e+07,1.253870e+00,8.804940e-04,7.352890e-05
200,0.101325,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,1.170110e-01,9.336590e-06
225,0.101325,1.920320e-02,1.754100e+03,-7.921560e+06,1.327730e+00,1.040100e-01,1.042660e-05
250,0.101325,1.920320e-02,1.775730e+03,-7.877450e+06,1.322460e+00,9.360860e-02,1.150440e-05
275,0.101325,1.920320e-02,1.804820e+03,-7.832710e+06,1.315670e+00,8.509850e-02,1.256660e-05
300,0.101325,1.920290e-02,1.842800e+03,-7.787130e+06,1.307330e+00,7.800600e-02,1.361050e-05
325,0.101325,1.920210e-02,1.891980e+03,-7.740480e+06,1.297450e+00,7.200260e-02,1.464060e-05
350,0.101325,1.919990e-02,1.957390e+03,-7.692400e+06,1.285860e+00,6.685180e-02,1.564950e-05
375,0.101325,1.919460e-02,2.048130e+03,-7.642400e+06,1.272300e+00,6.237770e-02,1.663540e-05
400,0.101325,1.918310e-02,2.178370e+03,-7.589670e+06,1.256600e+00,5.844420e-02,1.759650e-05
425,0.101325,1.916070e-02,2.367410e+03,-7.532990e+06,1.239120e+00,5.494200e-02,1.852990e-05
450,0.101325,1.912040e-02,2.638480e+03,-7.470610e+06,1.220990e+00,5.178050e-02,1.943160e-05
475,0.101325,1.905310e-02,3.015720e+03,-7.400180e+06,1.203950e+00,4.888260e-02,2.029590e-05
500,0.101325,1.894810e-02,3.519310e+03,-7.318770e+06,1.189770e+00,4.618260e-02,2.111480e-05
525,0.101325,1.879440e-02,4.160290e+03,-7.223070e+06,1.179650e+00,4.362670e-02,2.186990e-05
550,0.101325,1.858260e-02,4.938260e+03,-7.109610e+06,1.173870e+00,4.117430e-02,2.255460e-05
575,0.101325,1.830670e-02,5.847070e+03,-6.975070e+06,1.171850e+00,3.879930e-02,2.315500e-05
600,0.101325,1.796500e-02,6.893930e+03,-6.816120e+06,1.172410e+00,3.648860e-02,2.366030e-05
625,0.101325,1.755870e-02,8.134990e+03,-6.628780e+06,1.174250e+00,3.423690e-02,2.406210e-05
650,0.101325,1.708790e-02,9.720490e+03,-6.406540e+06,1.176560e+00,3.203730e-02,2.437880e-05
675,0.101325,1.654570e-02,1.191170e+04,-6.137720e+06,1.180030e+00,2.987200e-02,2.464770e-05
700,0.101325,1.591700e-02,1.497880e+04,-5.803570e+06,1.187060e+00,2.771050e-02,2.493050e-05
725,0.101325,1.518750e-02,1.889590e+04,-5.381500e+06,1.199600e+00,2.552880e-02,2.530630e-05
750,0.101325,1.436770e-02,2.296360e+04,-4.857300e+06,1.215880e+00,2.334570e-02,2.585250e-05
775,0.101325,1.351240e-02,2.574460e+04,-4.243970e+06,1.229570e+00,2.124770e-02,2.661430e-05
800,0.101325,1.271340e-02,2.562440e+04,-3.594500e+06,1.233260e+00,1.936650e-02,2.756690e-05
825,0.101325,1.206300e-02,2.192880e+04,-2.993130e+06,1.224240e+00,1.781900e-02,2.860210e-05
850,0.101325,1.161310e-02,1.590900e+04,-2.517910e+06,1.209490e+00,1.664990e-02,2.957880e-05
875,0.101325,1.135300e-02,1.021260e+04,-2.194660e+06,1.204250e+00,1.581190e-02,3.041650e-05
900,0.101325,1.122470e-02,6.559740e+03,-1.989610e+06,1.218240e+00,1.519900e-02,3.112870e-05
925,0.101325,1.116750e-02,4.754230e+03,-1.851150e+06,1.242770e+00,1.471280e-02,3.176680e-05
950,0.101325,1.114280e-02,3.972700e+03,-1.743470e+06,1.262480e+00,1.429390e-02,3.236890e-05
975,0.101325,1.113200e-02,3.654090e+03,-1.648740e+06,1.272610e+00,1.391390e-02,3.295370e-05
1000,0.101325,1.112710e-02,3.532440e+03,-1.559160e+06,1.276030e+00,1.356010e-02,3.352910e-05
1025,0.101325,1.112480e-02,3.496050e+03,-1.471430e+06,1.276000e+00,1.322660e-02,3.407830e-05
1050,0.101325,1.112340e-02,3.506230e+03,-1.383980e+06,1.273840e+00,1.291020e-02,3.462210e-05
1075,0.101325,1.112220e-02,3.561560e+03,-1.295750e+06,1.269460e+00,1.260850e-02,3.516100e-05
1100,0.101325,1.112000e-02,3.697670e+03,-1.205250e+06,1.261310e+00,1.231960e-02,3.569550e-05
1125,0.101325,1.111500e-02,4.009400e+03,-1.109430e+06,1.246670e+00,1.204030e-02,3.622560e-05
1150,0.101325,1.110310e-02,4.690590e+03,-1.001740e+06,1.224130e+00,1.176600e-02,3.675120e-05
1175,0.101325,1.107650e-02,6.047660e+03,-8.692700e+05,1.198690e+00,1.148800e-02,3.727200e-05
1200,0.101325,1.102300e-02,8.341850e+03,-6.914080e+05,1.180840e+00,1.119440e-02,3.778710e-05
1225,0.101325,1.093020e-02,1.135990e+04,-4.459180e+05,1.175860e+00,1.087360e-02,3.829590e-05
1250,0.101325,1.079550e-02,1.421480e+04,-1.247590e+05,1.179710e+00,1.052480e-02,3.879900e-05
1275,0.101325,1.063120e-02,1.597390e+04,2.554830e+05,1.185700e+00,1.016140e-02,3.929780e-05
1300,0.101325,1.045780e-02,1.633010e+04,6.620770e+05,1.190140e+00,9.803420e-03,3.979440e-05
1325,0.101325,1.029330e-02,1.554640e+04,1.062440e+06,1.192650e+00,9.467230e-03,4.029030e-05
1350,0.101325,1.014890e-02,1.409110e+04,1.433820e+06,1.194380e+00,9.161520e-03,4.078620e-05
1375,0.101325,1.002860e-02,1.238800e+04,1.764970e+06,1.196690e+00,8.888300e-03,4.128220e-05
1400,0.101325,9.931910e-03,1.072510e+04,2.053590e+06,1.200510e+00,8.645430e-03,4.177780e-05
1425,0.101325,9.856100e-03,9.255470e+03,2.302860e+06,1.206240e+00,8.428920e-03,4.227280e-05
1450,0.101325,9.797540e-03,8.034460e+03,2.518450e+06,1.213720e+00,8.234380e-03,4.276670e-05
1475,0.101325,9.752680e-03,7.059750e+03,2.706640e+06,1.222460e+00,8.057760e-03,4.325930e-05
1500,0.101325,9.718460e-03,6.301840e+03,2.873250e+06,1.231760e+00,7.895660e-03,4.375030e-05
1525,0.101325,9.692360e-03,5.722700e+03,3.023220e+06,1.240910e+00,7.745360e-03,4.423960e-05
1550,0.101325,9.672400e-03,5.285400e+03,3.160560e+06,1.249350e+00,7.604740e-03,4.472720e-05
1575,0.101325,9.657070e-03,4.958150e+03,3.288410e+06,1.256670e+00,7.472170e-03,4.521300e-05
1600,0.101325,9.645220e-03,4.715250e+03,3.409170e+06,1.262680e+00,7.346390e-03,4.569700e-05
1625,0.101325,9.635980e-03,4.536720e+03,3.524710e+06,1.267350e+00,7.226440e-03,4.617920e-05
1650,0.101325,9.628700e-03,4.407350e+03,3.636420e+06,1.270740e+00,7.111580e-03,4.665970e-05
1675,0.101325,9.622900e-03,4.315810e+03,3.745390e+06,1.272990e+00,7.001210e-03,4.713850e-05
1700,0.101325,9.618190e-03,4.253690e+03,3.852450e+06,1.274240e+00,6.894880e-03,4.761570e-05
1725,0.101325,9.614300e-03,4.214870e+03,3.958270e+06,1.274630e+00,6.792200e-03,4.809120e-05
1750,0.101325,9.610990e-03,4.194920e+03,4.063350e+06,1.274290e+00,6.692860e-03,4.856520e-05
1775,0.101325,9.608100e-03,4.190690e+03,4.168140e+06,1.273320e+00,6.596610e-03,4.903780e-05
1800,0.101325,9.605480e-03,4.200000e+03,4.273000e+06,1.271810e+00,6.503220e-03,4.950880e-05
1825,0.101325,9.603020e-03,4.221390e+03,4.378240e+06,1.269810e+00,6.412490e-03,4.997850e-05
1850,0.101325,9.600620e-03,4.253990e+03,4.484160e+06,1.267390e+00,6.324260e-03,5.044680e-05
1875,0.101325,9.598200e-03,4.297320e+03,4.591030e+06,1.264580e+00,6.238360e-03,5.091390e-05
1900,0.101325,9.595670e-03,4.351270e+03,4.699120e+06,1.261410e+00,6.154650e-03,5.137970e-05
1925,0.101325,9.592960e-03,4.416010e+03,4.808690e+06,1.257930e+00,6.073010e-03,5.184430e-05
1950,0.101325,9.590010e-03,4.491890e+03,4.920010e+06,1.254150e+00,5.993300e-03,5.230780e-05
1975,0.101325,9.586740e-03,4.579470e+03,5.033380e+06,1.250100e+00,5.915420e-03,5.277030e-05
2000,0.101325,9.583090e-03,4.679460e+03,5.149090e+06,1.245830e+00,5.839250e-03,5.323170e-05
2025,0.101325,9.578980e-03,4.792700e+03,5.267460e+06,1.241340e+00,5.764690e-03,5.367710e-05
2050,0.101325,9.574340e-03,4.920130e+03,5.388840e+06,1.236690e+00,5.691640e-03,5.412140e-05
2075,0.101325,9.569100e-03,5.062820e+03,5.513590e+06,1.231910e+00,5.619980e-03,5.456450e-05
2100,0.101325,9.563170e-03,5.221900e+03,5.642120e+06,1.227050e+00,5.549630e-03,5.500650e-05
2125,0.101325,9.556460e-03,5.398610e+03,5.774840e+06,1.222130e+00,5.480500e-03,5.544760e-05
2150,0.101325,9.548900e-03,5.594250e+03,5.912210e+06,1.217220e+00,5.412490e-03,5.588760e-05
2175,0.101325,9.540370e-03,5.810200e+03,6.054720e+06,1.212340e+00,5.345500e-03,5.632680e-05
2200,0.101325,9.530790e-03,6.047900e+03,6.202900e+06,1.207560e+00,5.279440e-03,5.676520e-05
2225,0.101325,9.520040e-03,6.308860e+03,6.357310e+06,1.202910e+00,5.214240e-03,5.720280e-05
2250,0.101325,9.508020e-03,6.594630e+03,6.518550e+06,1.198420e+00,5.149790e-03,5.763970e-05
2275,0.101325,9.494610e-03,6.906840e+03,6.687260e+06,1.194150e+00,5.086020e-03,5.807600e-05
2300,0.101325,9.479690e-03,7.247140e+03,6.864120e+06,1.190120e+00,5.022830e-03,5.851160e-05
2325,0.101325,9.463130e-03,7.617260e+03,7.049860e+06,1.186370e+00,4.960140e-03,5.894660e-05
2350,0.101325,9.444790e-03,8.018930e+03,7.245250e+06,1.182920e+00,4.897860e-03,5.938110e-05
2375,0.101325,9.424560e-03,8.453960e+03,7.451090e+06,1.179790e+00,4.835920e-03,5.981490e-05
2400,0.101325,9.402280e-03,8.924170e+03,7.668240e+06,1.177010e+00,4.774240e-03,6.024820e-05
2425,0.101325,9.377830e-03,9.431410e+03,7.897610e+06,1.174590e+00,4.712730e-03,6.068090e-05
2450,0.101325,9.351040e-03,9.977570e+03,8.140130e+06,1.172550e+00,4.651320e-03,6.111280e-05
2475,0.101325,9.321790e-03,1.056450e+04,8.396820e+06,1.170880e+00,4.589930e-03,6.154390e-05
2500,0.101325,9.289920e-03,1.119430e+04,8.668720e+06,1.169610e+00,4.528500e-03,6.197400e-05
2525,0.101325,9.255290e-03,1.186860e+04,8.956910e+06,1.168730e+00,4.466950e-03,6.240290e-05
2550,0.101325,9.217760e-03,1.258960e+04,9.262540e+06,1.168250e+00,4.405220e-03,6.283040e-05
2575,0.101325,9.177200e-03,1.335910e+04,9.586790e+06,1.168160e+00,4.343250e-03,6.325620e-05
2600,0.101325,9.133450e-03,1.417890e+04,9.930910e+06,1.168470e+00,4.280980e-03,6.367990e-05
2625,0.101325,9.086410e-03,1.505090e+04,1.029620e+07,1.169170e+00,4.218370e-03,6.410100e-05
2650,0.101325,9.035940e-03,1.597690e+04,1.068390e+07,1.170270e+00,4.155370e-03,6.451910e-05
2675,0.101325,8.981940e-03,1.695850e+04,1.109550e+07,1.171750e+00,4.091930e-03,6.493340e-05
2700,0.101325,8.924310e-03,1.799720e+04,1.153230e+07,1.173620e+00,4.028030e-03,6.534340e-05
2725,0.101325,8.862950e-03,1.909410e+04,1.199580e+07,1.175860e+00,3.963640e-03,6.574830e-05
2750,0.101325,8.797810e-03,2.025000e+04,1.248750e+07,1.178480e+00,3.898740e-03,6.614710e-05
2775,0.101325,8.728830e-03,2.146520e+04,1.300880e+07,1.181450e+00,3.833320e-03,6.653900e-05
2800,0.101325,8.655970e-03,2.273940e+04,1.356130e+07,1.184780e+00,3.767380e-03,6.692280e-05
2825,0.101325,8.579240e-03,2.407120e+04,1.414630e+07,1.188450e+00,3.700940e-03,6.729760e-05
2850,0.101325,8.498660e-03,2.545790e+04,1.476530e+07,1.192440e+00,3.634020e-03,6.766210e-05
2875,0.101325,8.414280e-03,2.689540e+04,1.541960e+07,1.196740e+00,3.566660e-03,6.801520e-05
2900,0.101325,8.326210e-03,2.837750e+04,1.611040e+07,1.201320e+00,3.498900e-03,6.835560e-05
2925,0.101325,8.234580e-03,2.989590e+04,1.683880e+07,1.206130e+00,3.430820e-03,6.868220e-05
2950,0.101325,8.139570e-03,3.143940e+04,1.760540e+07,1.211160e+00,3.362490e-03,6.899370e-05
2975,0.101325,8.041430e-03,3.299410e+04,1.841080e+07,1.216340e+00,3.294030e-03,6.928900e-05
3000,0.101325,7.940440e-03,3.454320e+04,1.925510e+07,1.221620e+00,3.225560e-03,6.956700e-05
3025,0.101325,7.836960e-03,3.606730e+04,2.013780e+07,1.226930e+00,3.157220e-03,6.982680e-05
3050,0.101325,7.731390e-03,3.754470e+04,2.105810e+07,1.232200e+00,3.089160e-03,7.006760e-05
3075,0.101325,7.624190e-03,3.895230e+04,2.201440e+07,1.237360e+00,3.021560e-03,7.028860e-05
3100,0.101325,7.515850e-03,4.026630e+04,2.300490e+07,1.242310e+00,2.954600e-03,7.048950e-05
3125,0.101325,7.406910e-03,4.146380e+04,2.402680e+07,1.246990e+00,2.888480e-03,7.066980e-05
3150,0.101325,7.297900e-03,4.252320e+04,2.507690e+07,1.251320e+00,2.823380e-03,7.082960e-05
3175,0.101325,7.189400e-03,4.342590e+04,2.615160e+07,1.255230e+00,2.759500e-03,7.096910e-05
3200,0.101325,7.081930e-03,4.415680e+04,2.724680e+07,1.258670e+00,2.697020e-03,7.108870e-05
3225,0.101325,6.976030e-03,4.470500e+04,2.835800e+07,1.261600e+00,2.636090e-03,7.118930e-05
3250,0.101325,6.872190e-03,4.506380e+04,2.948050e+07,1.263990e+00,2.576880e-03,7.127190e-05
3275,0.101325,6.770820e-03,4.523150e+04,3.060950e+07,1.265830e+00,2.519490e-03,7.133790e-05
3300,0.101325,6.672340e-03,4.521060e+04,3.174050e+07,1.267120e+00,2.464030e-03,7.138910e-05
3325,0.101325,6.577050e-03,4.500780e+04,3.286860e+07,1.267890e+00,2.410580e-03,7.142740e-05
3350,0.101325,6.485230e-03,4.463380e+04,3.398940e+07,1.268140e+00,2.359190e-03,7.145490e-05
3375,0.101325,6.397080e-03,4.410220e+04,3.509890e+07,1.267930e+00,2.309880e-03,7.147410e-05
3400,0.101325,6.312750e-03,4.342960e+04,3.619340e+07,1.267290e+00,2.262670e-03,7.148730e-05
3425,0.101325,6.232310e-03,4.263450e+04,3.726940e+07,1.266280e+00,2.217540e-03,7.149700e-05
3450,0.101325,6.155810e-03,4.173670e+04,3.832420e+07,1.264950e+00,2.174440e-03,7.150570e-05
3475,0.101325,6.083230e-03,4.075690e+04,3.935550e+07,1.263350e+00,2.133350e-03,7.151570e-05
3500,0.101325,6.014530e-03,3.971570e+04,4.036160e+07,1.261540e+00,2.094190e-03,7.152930e-05
3525,0.101325,5.949600e-03,3.863310e+04,4.134100e+07,1.259580e+00,2.056890e-03,7.154850e-05
3550,0.101325,5.888320e-03,3.752770e+04,4.229300e+07,1.257510e+00,2.021370e-03,7.157510e-05
3575,0.101325,5.830560e-03,3.641670e+04,4.321730e+07,1.255370e+00,1.987540e-03,7.161070e-05
3600,0.101325,5.776140e-03,3.531470e+04,4.411390e+07,1.253220e+00,1.955320e-03,7.165660e-05
3625,0.101325,5.724900e-03,3.423390e+04,4.498320e+07,1.251080e+00,1.924610e-03,7.171380e-05
3650,0.101325,5.676660e-03,3.318360e+04,4.582590e+07,1.248990e+00,1.895320e-03,7.178310e-05
3675,0.101325,5.631220e-03,3.217000e+04,4.664270e+07,1.246980e+00,1.867360e-03,7.186520e-05
3700,0.101325,5.588410e-03,3.119620e+04,4.743470e+07,1.245070e+00,1.840640e-03,7.196030e-05
3725,0.101325,5.548050e-03,3.026230e+04,4.820290e+07,1.243280e+00,1.815080e-03,7.206880e-05
3750,0.101325,5.509980e-03,2.936540e+04,4.894820e+07,1.241630e+00,1.790610e-03,7.219050e-05
3775,0.101325,5.474060e-03,2.849970e+04,4.967140e+07,1.240150e+00,1.767150e-03,7.232540e-05
3800,0.101325,5.440130e-03,2.765690e+04,5.037330e+07,1.238860e+00,1.744650e-03,7.247330e-05
3825,0.101325,5.408100e-03,2.682690e+04,5.105440e+07,1.237780e+00,1.723040e-03,7.263380e-05
3850,0.101325,5.377850e-03,2.599790e+04,5.171470e+07,1.236950e+00,1.702280e-03,7.280660e-05
3875,0.101325,5.349320e-03,2.515730e+04,5.235420e+07,1.236390e+00,1.682320e-03,7.299130e-05
3900,0.101325,5.322440e-03,2.429290e+04,5.297230e+07,1.236170e+00,1.663140e-03,7.318730e-05
3925,0.101325,5.297160e-03,2.339360e+04,5.356850e+07,1.236320e+00,1.644690e-03,7.339420e-05
3950,0.101325,5.273460e-03,2.245100e+04,5.414170e+07,1.236920e+00,1.626970e-03,7.361150e-05
3975,0.101325,5.251330e-03,2.146000e+04,5.469070e+07,1.238050e+00,1.609960e-03,7.383860e-05
4000,0.101325,5.230750e-03,2.042070e+04,5.521430e+07,1.239790e+00,1.593620e-03,7.407500e-05
200,0.180184,1.920320e-02,1.737000e+03,-7.965190e+06,1.332030e+00,2.080780e-01,9.336590e-06
225,0.180184,1.920320e-02,1.754100e+03,-7.921560e+06,1.327730e+00,1.849580e-01,1.042660e-05
250,0.180184,1.920320e-02,1.775680e+03,-7.877450e+06,1.322470e+00,1.664620e-01,1.150440e-05
275,0.180184,1.920320e-02,1.804570e+03,-7.832710e+06,1.315710e+00,1.513290e-01,1.256660e-05
300,0.180184,1.920300e-02,1.841850e+03,-7.787150e+06,1.307480e+00,1.387170e-01,1.361050e-05
325,0.180184,1.920240e-02,1.889040e+03,-7.740540e+06,1.297870e+00,1.280430e-01,1.464060e-05
350,0.180184,1.920070e-02,1.949650e+03,-7.692590e+06,1.286860e+00,1.188860e-01,1.564970e-05
375,0.180184,1.919680e-02,2.030250e+03,-7.642890e+06,1.274280e+00,1.109380e-01,1.663620e-05
400,0.180184,1.918810e-02,2.141310e+03,-7.590820e+06,1.260000e+00,1.039570e-01,1.759850e-05
425,0.180184,1.917130e-02,2.297380e+03,-7.535450e+06,1.244180e+00,9.775610e-02,1.853440e-05
450,0.180184,1.914090e-02,2.516420e+03,-7.475430e+06,1.227520e+00,9.217880e-02,1.944110e-05
475,0.180184,1.908980e-02,2.818080e+03,-7.408940e+06,1.211250e+00,8.709440e-02,2.031430e-05
500,0.180184,1.900950e-02,3.220660e+03,-7.333680e+06,1.196840e+00,8.239160e-02,2.114810e-05
525,0.180184,1.889060e-02,3.737510e+03,-7.246950e+06,1.185510e+00,7.797710e-02,2.192720e-05
550,0.180184,1.872390e-02,4.374650e+03,-7.145800e+06,1.177880e+00,7.377620e-02,2.264790e-05
575,0.180184,1.850250e-02,5.132550e+03,-7.027220e+06,1.173860e+00,6.973410e-02,2.329870e-05
600,0.180184,1.822210e-02,6.015770e+03,-6.888140e+06,1.172770e+00,6.581570e-02,2.386900e-05
625,0.180184,1.788110e-02,7.052770e+03,-6.725160e+06,1.173600e+00,6.200060e-02,2.434640e-05
650,0.180184,1.747870e-02,8.324760e+03,-6.533560e+06,1.175480e+00,5.827440e-02,2.473740e-05
675,0.180184,1.701140e-02,9.989740e+03,-6.305670e+06,1.178270e+00,5.461570e-02,2.505920e-05
700,0.180184,1.646970e-02,1.226270e+04,-6.029000e+06,1.183160e+00,5.098830e-02,2.534840e-05
725,0.180184,1.584040e-02,1.528960e+04,-5.686160e+06,1.192140e+00,4.734890e-02,2.566080e-05
750,0.180184,1.511730e-02,1.890400e+04,-5.259460e+06,1.206000e+00,4.368130e-02,2.606360e-05
775,0.180184,1.431970e-02,2.240960e+04,-4.741720e+06,1.222170e+00,4.004190e-02,2.661930e-05
800,0.180184,1.350220e-02,2.463270e+04,-4.149650e+06,1.234990e+00,3.657600e-02,2.736010e-05
825,0.180184,1.274380e-02,2.437750e+04,-3.530950e+06,1.238530e+00,3.347550e-02,2.826110e-05
850,0.180184,1.212000e-02,2.119390e+04,-2.955590e+06,1.230760e+00,3.090040e-02,2.923380e-05
875,0.180184,1.167360e-02,1.600880e+04,-2.488280e+06,1.217030e+00,2.891210e-02,3.016590e-05
900,0.180184,1.139970e-02,1.081510e+04,-2.155080e+06,1.209350e+00,2.744950e-02,3.098720e-05
925,0.180184,1.125410e-02,7.157120e+03,-1.934250e+06,1.217230e+00,2.636650e-02,3.169860e-05
950,0.180184,1.118400e-02,5.156470e+03,-1.783220e+06,1.236800e+00,2.551260e-02,3.233830e-05
975,0.180184,1.115160e-02,4.209510e+03,-1.667700e+06,1.255640e+00,2.478650e-02,3.294020e-05
1000,0.180184,1.113670e-02,3.791360e+03,-1.568410e+06,1.267010e+00,2.413450e-02,3.352300e-05
1025,0.180184,1.112960e-02,3.614830e+03,-1.476160e+06,1.271880e+00,2.353090e-02,3.407560e-05
1050,0.180184,1.112620e-02,3.549780e+03,-1.386760e+06,1.272770e+00,2.296350e-02,3.462080e-05
1075,0.180184,1.112430e-02,3.542830e+03,-1.298200e+06,1.271300e+00,2.242560e-02,3.516050e-05
1100,0.180184,1.112280e-02,3.581890e+03,-1.209250e+06,1.267760e+00,2.191300e-02,3.569530e-05
1125,0.180184,1.112080e-02,3.687910e+03,-1.118560e+06,1.261220e+00,2.142220e-02,3.622590e-05
1150,0.180184,1.111660e-02,3.926190e+03,-1.023770e+06,1.249680e+00,2.094870e-02,3.675230e-05
1175,0.180184,1.110740e-02,4.432680e+03,-9.200430e+05,1.231440e+00,2.048610e-02,3.727460e-05
1200,0.180184,1.108750e-02,5.432940e+03,-7.980330e+05,1.208720e+00,2.002320e-02,3.779240e-05
1225,0.180184,1.104750e-02,7.174150e+03,-6.421590e+05,1.189260e+00,1.954380e-02,3.830530e-05
1250,0.180184,1.097610e-02,9.663260e+03,-4.329270e+05,1.180100e+00,1.902930e-02,3.881280e-05
1275,0.180184,1.086690e-02,1.238460e+04,-1.569580e+05,1.180890e+00,1.847050e-02,3.931480e-05
1300,0.180184,1.072450e-02,1.451900e+04,1.813120e+05,1.186310e+00,1.787790e-02,3.981230e-05
1325,0.180184,1.056390e-02,1.553890e+04,5.595440e+05,1.191710e+00,1.727790e-02,4.030690e-05
1350,0.180184,1.040230e-02,1.543380e+04,9.487960e+05,1.195340e+00,1.669850e-02,4.080020e-05
1375,0.180184,1.025280e-02,1.450850e+04,1.324390e+06,1.197520e+00,1.615930e-02,4.129300e-05
1400,0.180184,1.012260e-02,1.313640e+04,1.670520e+06,1.199340e+00,1.566920e-02,4.178580e-05
1425,0.180184,1.001390e-02,1.162550e+04,1.980080e+06,1.201850e+00,1.522890e-02,4.227840e-05
1450,0.180184,9.925740e-03,1.017780e+04,2.252340e+06,1.205690e+00,1.483460e-02,4.277040e-05
1475,0.180184,9.855680e-03,8.899550e+03,2.490400e+06,1.211110e+00,1.448030e-02,4.326160e-05
1500,0.180184,9.800690e-03,7.828470e+03,2.699060e+06,1.217910e+00,1.415950e-02,4.375170e-05
1525,0.180184,9.757840e-03,6.961730e+03,2.883530e+06,1.225670e+00,1.386650e-02,4.424030e-05
1550,0.180184,9.724550e-03,6.276690e+03,3.048660e+06,1.233830e+00,1.359630e-02,4.472750e-05
1575,0.180184,9.698690e-03,5.743950e+03,3.198630e+06,1.241830e+00,1.334490e-02,4.521300e-05
1600,0.180184,9.678560e-03,5.334410e+03,3.336880e+06,1.249210e+00,1.310910e-02,4.569680e-05
1625,0.180184,9.662820e-03,5.022420e+03,3.466170e+06,1.255650e+00,1.288640e-02,4.617890e-05
1650,0.180184,9.650450e-03,4.786750e+03,3.588640e+06,1.260980e+00,1.267490e-02,4.665930e-05
1675,0.180184,9.640640e-03,4.610490e+03,3.706000e+06,1.265160e+00,1.247310e-02,4.713810e-05
1700,0.180184,9.632800e-03,4.480510e+03,3.819550e+06,1.268240e+00,1.227960e-02,4.761530e-05
1725,0.180184,9.626460e-03,4.386770e+03,3.930320e+06,1.270300e+00,1.209370e-02,4.809080e-05
