Tw_K,P_bar,M[kg/mol],Cp[J/kg-K],h[J/kg],gamma[-],rho[kg/m3],mu[Pa-s]
2375,0.00180184,9.678940e-03,3.187440e+04,1.207140e+07,1.171730e+00,8.831740e-05,6.136450e-05
2400,0.00180184,9.530980e-03,3.491880e+04,1.290590e+07,1.178430e+00,8.606130e-05,6.169450e-05
2425,0.00180184,9.372730e-03,3.814800e+04,1.381890e+07,1.185730e+00,8.375990e-05,6.199900e-05
2450,0.00180184,9.204720e-03,4.150630e+04,1.481430e+07,1.193490e+00,8.141910e-05,6.227520e-05
2475,0.00180184,9.027870e-03,4.490610e+04,1.589450e+07,1.201470e+00,7.904820e-05,6.252070e-05
2500,0.00180184,8.843590e-03,4.822740e+04,1.705900e+07,1.209400e+00,7.666030e-05,6.273350e-05
2525,0.00180184,8.653780e-03,5.132520e+04,1.830400e+07,1.216930e+00,7.427230e-05,6.291230e-05
2550,0.00180184,8.460760e-03,5.404530e+04,1.962210e+07,1.223690e+00,7.190370e-05,6.305660e-05
2575,0.00180184,8.267110e-03,5.624330e+04,2.100190e+07,1.229360e+00,6.957590e-05,6.316670e-05
2600,0.00180184,8.075550e-03,5.780490e+04,2.242900e+07,1.233680e+00,6.731020e-05,6.324350e-05
2625,0.00180184,7.888660e-03,5.865830e+04,2.388630e+07,1.236510e+00,6.512620e-05,6.328930e-05
2650,0.00180184,7.708720e-03,5.878000e+04,2.535580e+07,1.237820e+00,6.304030e-05,6.330730e-05
2675,0.00180184,7.537630e-03,5.819230e+04,2.681930e+07,1.237680e+00,6.106510e-05,6.330180e-05
2700,0.00180184,7.376800e-03,5.695620e+04,2.826000e+07,1.236240e+00,5.920880e-05,6.327820e-05
2725,0.00180184,7.227140e-03,5.516120e+04,2.966250e+07,1.233720e+00,5.747540e-05,6.324270e-05
2750,0.00180184,7.089140e-03,5.291580e+04,3.101430e+07,1.230350e+00,5.586540e-05,6.320180e-05
2775,0.00180184,6.962890e-03,5.033800e+04,3.230550e+07,1.226390e+00,5.437620e-05,6.316210e-05
2800,0.00180184,6.848170e-03,4.754700e+04,3.352940e+07,1.222090e+00,5.300280e-05,6.312980e-05
2825,0.00180184,6.744480e-03,4.465680e+04,3.468200e+07,1.217670e+00,5.173830e-05,6.311020e-05
2850,0.00180184,6.651160e-03,4.177010e+04,3.576230e+07,1.213330e+00,5.057490e-05,6.310760e-05
2875,0.00180184,6.567410e-03,3.897500e+04,3.677130e+07,1.209210e+00,4.950370e-05,6.312510e-05
2900,0.00180184,6.492340e-03,3.634210e+04,3.771240e+07,1.205410e+00,4.851600e-05,6.316480e-05
2925,0.00180184,6.425040e-03,3.392440e+04,3.859020e+07,1.202000e+00,4.760270e-05,6.322780e-05
2950,0.00180184,6.364610e-03,3.175750e+04,3.941070e+07,1.198960e+00,4.675540e-05,6.331420e-05
2975,0.00180184,6.310160e-03,2.986110e+04,4.018040e+07,1.196290e+00,4.596590e-05,6.342340e-05
3000,0.00180184,6.260860e-03,2.824140e+04,4.090610e+07,1.193930e+00,4.522670e-05,6.355440e-05
3025,0.00180184,6.215950e-03,2.689300e+04,4.159470e+07,1.191820e+00,4.453110e-05,6.370600e-05
3050,0.00180184,6.174710e-03,2.580090e+04,4.225280e+07,1.189900e+00,4.387310e-05,6.387650e-05
3075,0.00180184,6.136530e-03,2.494260e+04,4.288670e+07,1.188140e+00,4.324740e-05,6.406430e-05
3100,0.00180184,6.100870e-03,2.428900e+04,4.350170e+07,1.186520e+00,4.264930e-05,6.426800e-05
3125,0.00180184,6.067270e-03,2.380600e+04,4.410260e+07,1.185060e+00,4.207510e-05,6.448600e-05
3150,0.00180184,6.035350e-03,2.345490e+04,4.469310e+07,1.183780e+00,4.152160e-05,6.471720e-05
3175,0.00180184,6.004820e-03,2.319320e+04,4.527600e+07,1.182720e+00,4.098630e-05,6.496050e-05
3200,0.00180184,5.975470e-03,2.297540e+04,4.585310e+07,1.181950e+00,4.046730e-05,6.521490e-05
3225,0.00180184,5.947160e-03,2.275420e+04,4.642480e+07,1.181510e+00,3.996330e-05,6.547980e-05
3250,0.00180184,5.919830e-03,2.248220e+04,4.699040e+07,1.181470e+00,3.947370e-05,6.575460e-05
3275,0.00180184,5.893500e-03,2.211460e+04,4.754810e+07,1.181880e+00,3.899820e-05,6.603900e-05
3300,0.00180184,5.868250e-03,2.161250e+04,4.809500e+07,1.182830e+00,3.853690e-05,6.633280e-05
3325,0.00180184,5.844200e-03,2.094710e+04,4.862740e+07,1.184400e+00,3.809040e-05,6.663570e-05
3350,0.00180184,5.821510e-03,2.010400e+04,4.914090e+07,1.186720e+00,3.765940e-05,6.694750e-05
3375,0.00180184,5.800340e-03,1.908660e+04,4.963110e+07,1.189950e+00,3.724450e-05,6.726780e-05
3400,0.00180184,5.780840e-03,1.791740e+04,5.009390e+07,1.194280e+00,3.684630e-05,6.759620e-05
3425,0.00180184,5.763130e-03,1.663580e+04,5.052600e+07,1.199950e+00,3.646530e-05,6.793210e-05
3450,0.00180184,5.747280e-03,1.529360e+04,5.092520e+07,1.207200e+00,3.610150e-05,6.827470e-05
3475,0.00180184,5.733270e-03,1.394650e+04,5.129070e+07,1.216240e+00,3.575440e-05,6.862310e-05
3500,0.00180184,5.721060e-03,1.264650e+04,5.162290e+07,1.227240e+00,3.542340e-05,6.897630e-05
3525,0.00180184,5.710520e-03,1.143530e+04,5.192370e+07,1.240260e+00,3.510740e-05,6.933350e-05
3550,0.00180184,5.701510e-03,1.034050e+04,5.219570e+07,1.255220e+00,3.480520e-05,6.969360e-05
3575,0.00180184,5.693860e-03,9.375850e+03,5.244190e+07,1.271930e+00,3.451540e-05,7.005600e-05
3600,0.00180184,5.687380e-03,8.543030e+03,5.266560e+07,1.290040e+00,3.423670e-05,7.041990e-05
3625,0.00180184,5.681910e-03,7.835320e+03,5.287000e+07,1.309110e+00,3.396790e-05,7.078470e-05
3650,0.00180184,5.677290e-03,7.240890e+03,5.305830e+07,1.328650e+00,3.370780e-05,7.115020e-05
3675,0.00180184,5.673390e-03,6.745620e+03,5.323290e+07,1.348150e+00,3.345550e-05,7.151590e-05
3700,0.00180184,5.670080e-03,6.335100e+03,5.339630e+07,1.367170e+00,3.321010e-05,7.188170e-05
3725,0.00180184,5.667270e-03,5.995860e+03,5.355030e+07,1.385310e+00,3.297080e-05,7.224740e-05
3750,0.00180184,5.664880e-03,5.715930e+03,5.369660e+07,1.402280e+00,3.273720e-05,7.261290e-05
3775,0.00180184,5.662820e-03,5.485110e+03,5.383650e+07,1.417880e+00,3.250860e-05,7.297820e-05
3800,0.00180184,5.661050e-03,5.294900e+03,5.397110e+07,1.431990e+00,3.228460e-05,7.334330e-05
3825,0.00180184,5.659520e-03,5.138370e+03,5.410150e+07,1.444540e+00,3.206490e-05,7.370810e-05
3850,0.00180184,5.658190e-03,5.009930e+03,5.422830e+07,1.455520e+00,3.184920e-05,7.407270e-05
3875,0.00180184,5.657020e-03,4.905150e+03,5.435220e+07,1.464930e+00,3.163720e-05,7.443700e-05
3900,0.00180184,5.655980e-03,4.820580e+03,5.447370e+07,1.472810e+00,3.142860e-05,7.480120e-05
3925,0.00180184,5.655070e-03,4.753560e+03,5.459340e+07,1.479180e+00,3.122340e-05,7.516520e-05
3950,0.00180184,5.654240e-03,4.702100e+03,5.471150e+07,1.484080e+00,3.102120e-05,7.552910e-05
3975,0.00180184,5.653490e-03,4.664770e+03,5.482860e+07,1.487510e+00,3.082210e-05,7.589290e-05
4000,0.00180184,5.652800e-03,4.640650e+03,5.494490e+07,1.489480e+00,3.062570e-05,7.625670e-05
200,0.00320418,2.199600e-02,1.511870e+03,-7.246370e+06,1.333370e+00,4.238340e-03,9.196210e-06
225,0.00320418,2.199600e-02,1.533610e+03,-7.208310e+06,1.327100e+00,3.767410e-03,1.024210e-05
250,0.00320418,2.199600e-02,1.560090e+03,-7.169650e+06,1.319800e+00,3.390670e-03,1.127750e-05
275,0.00320418,2.199580e-02,1.594310e+03,-7.130240e+06,1.310920e+00,3.082400e-03,1.230000e-05
300,0.00320418,2.199500e-02,1.639480e+03,-7.089840e+06,1.300230e+00,2.825430e-03,1.330710e-05
325,0.00320418,2.199250e-02,1.702450e+03,-7.048120e+06,1.287230e+00,2.607790e-03,1.432530e-05
350,0.00320418,2.198550e-02,1.796830e+03,-7.004460e+06,1.271160e+00,2.420750e-03,1.532820e-05
375,0.00320418,2.196860e-02,1.945510e+03,-6.957830e+06,1.251520e+00,2.257630e-03,1.631120e-05
400,0.00320418,2.193270e-02,2.180680e+03,-6.906470e+06,1.229090e+00,2.113070e-03,1.726740e-05
425,0.00320418,2.186410e-02,2.538520e+03,-6.847770e+06,1.206420e+00,1.982560e-03,1.818570e-05
450,0.00320418,2.174610e-02,3.045520e+03,-6.778290e+06,1.186910e+00,1.862300e-03,1.905140e-05
475,0.00320418,2.156250e-02,3.700880e+03,-6.694250e+06,1.172660e+00,1.749400e-03,1.984800e-05
500,0.00320418,2.130470e-02,4.486890e+03,-6.592180e+06,1.162930e+00,1.642060e-03,2.056510e-05
525,0.00320418,2.097200e-02,5.493850e+03,-6.468180e+06,1.154150e+00,1.539440e-03,2.117950e-05
550,0.00320418,2.055060e-02,7.233300e+03,-6.311580e+06,1.143950e+00,1.439940e-03,2.174910e-05
575,0.00320418,1.996960e-02,1.074530e+04,-6.091630e+06,1.139850e+00,1.338390e-03,2.231770e-05
600,0.00320418,1.910520e-02,1.660710e+04,-5.754220e+06,1.152100e+00,1.227110e-03,2.292390e-05
625,0.00320418,1.790280e-02,2.376690e+04,-5.249940e+06,1.176800e+00,1.103880e-03,2.361480e-05
650,0.00320418,1.649210e-02,2.916840e+04,-4.579800e+06,1.198700e+00,9.777900e-04,2.452090e-05
675,0.00320418,1.518150e-02,2.776170e+04,-3.848840e+06,1.198470e+00,8.667480e-04,2.568160e-05
700,0.00320418,1.430090e-02,1.786080e+04,-3.266680e+06,1.174780e+00,7.873110e-04,2.687450e-05
725,0.00320418,1.391350e-02,8.235240e+03,-2.951830e+06,1.172270e+00,7.395710e-04,2.782730e-05
750,0.00320418,1.379500e-02,4.287610e+03,-2.804880e+06,1.214430e+00,7.088320e-04,2.857790e-05
775,0.00320418,1.376350e-02,3.207010e+03,-2.714220e+06,1.251780e+00,6.843970e-04,2.925070e-05
800,0.00320418,1.375480e-02,2.958960e+03,-2.637990e+06,1.263650e+00,6.625910e-04,2.989700e-05
825,0.00320418,1.375030e-02,3.070670e+03,-2.563580e+06,1.255200e+00,6.423020e-04,3.053050e-05
850,0.00320418,1.372770e-02,4.518730e+03,-2.474130e+06,1.204430e+00,6.223880e-04,3.114890e-05
875,0.00320418,1.361590e-02,8.505350e+03,-2.313060e+06,1.173080e+00,5.996830e-04,3.172840e-05
900,0.00320418,1.339960e-02,1.102120e+04,-2.063710e+06,1.175360e+00,5.737620e-04,3.226300e-05
925,0.00320418,1.314960e-02,1.160870e+04,-1.778080e+06,1.179720e+00,5.478370e-04,3.277760e-05
950,0.00320418,1.290900e-02,1.126180e+04,-1.490910e+06,1.182950e+00,5.236620e-04,3.328880e-05
975,0.00320418,1.269510e-02,1.049400e+04,-1.218440e+06,1.185460e+00,5.017800e-04,3.380470e-05
1000,0.00320418,1.251280e-02,9.596960e+03,-9.672660e+05,1.187570e+00,4.822110e-04,3.432920e-05
1025,0.00320418,1.236090e-02,8.761540e+03,-7.380700e+05,1.189100e+00,4.647400e-04,3.484040e-05
1050,0.00320418,1.223510e-02,8.121040e+03,-5.275550e+05,1.189130e+00,4.490570e-04,3.536070e-05
1075,0.00320418,1.212940e-02,7.773200e+03,-3.295760e+05,1.186280e+00,4.348220e-04,3.588990e-05
1100,0.00320418,1.203700e-02,7.801560e+03,-1.357600e+05,1.179450e+00,4.217030e-04,3.642810e-05
1125,0.00320418,1.195070e-02,8.288790e+03,6.432610e+04,1.168900e+00,4.093770e-04,3.697600e-05
1150,0.00320418,1.186310e-02,9.315090e+03,2.831800e+05,1.156630e+00,3.975420e-04,3.753500e-05
1175,0.00320418,1.176650e-02,1.092460e+04,5.349750e+05,1.145500e+00,3.859150e-04,3.810700e-05
1200,0.00320418,1.165420e-02,1.302290e+04,8.335800e+05,1.137810e+00,3.742680e-04,3.869330e-05
1225,0.00320418,1.152290e-02,1.515020e+04,1.186560e+06,1.134370e+00,3.625010e-04,3.929270e-05
1250,0.00320418,1.137850e-02,1.619270e+04,1.582210e+06,1.134490e+00,3.507970e-04,3.989860e-05
1275,0.00320418,1.124040e-02,1.472430e+04,1.974800e+06,1.137800e+00,3.397460e-04,4.049710e-05
1300,0.00320418,1.113510e-02,1.096510e+04,2.298470e+06,1.148850e+00,3.300890e-04,4.107310e-05
1325,0.00320418,1.107210e-02,7.355030e+03,2.524780e+06,1.175410e+00,3.220310e-04,4.162330e-05
1350,0.00320418,1.103990e-02,5.261980e+03,2.679420e+06,1.212430e+00,3.151470e-04,4.215540e-05
1375,0.00320418,1.102360e-02,4.299800e+03,2.797300e+06,1.243520e+00,3.089600e-04,4.267790e-05
1400,0.00320418,1.101470e-02,3.880640e+03,2.898850e+06,1.261990e+00,3.031990e-04,4.319490e-05
1425,0.00320418,1.100940e-02,3.693200e+03,2.993220e+06,1.271150e+00,2.977360e-04,4.370840e-05
1450,0.00320418,1.100590e-02,3.606690e+03,3.084330e+06,1.275170e+00,2.925090e-04,4.421920e-05
1475,0.00320418,1.100340e-02,3.568320e+03,3.173940e+06,1.276490e+00,2.874850e-04,4.472740e-05
1500,0.00320418,1.100140e-02,3.556170e+03,3.262960e+06,1.276300e+00,2.826440e-04,4.523330e-05
1525,0.00320418,1.099980e-02,3.560680e+03,3.351890e+06,1.275150e+00,2.779700e-04,4.573690e-05
1550,0.00320418,1.099830e-02,3.577560e+03,3.441090e+06,1.273290e+00,2.734500e-04,4.623850e-05
1575,0.00320418,1.099690e-02,3.605000e+03,3.530860e+06,1.270850e+00,2.690750e-04,4.673800e-05
1600,0.00320418,1.099540e-02,3.642430e+03,3.621430e+06,1.267890e+00,2.648350e-04,4.723550e-05
1625,0.00320418,1.099380e-02,3.690090e+03,3.713060e+06,1.264420e+00,2.607210e-04,4.773110e-05
1650,0.00320418,1.099190e-02,3.748720e+03,3.806020e+06,1.260470e+00,2.567270e-04,4.822490e-05
1675,0.00320418,1.098970e-02,3.819480e+03,3.900600e+06,1.256020e+00,2.528440e-04,4.871690e-05
1700,0.00320418,1.098710e-02,3.903830e+03,3.997110e+06,1.251100e+00,2.490660e-04,4.920730e-05
1725,0.00320418,1.098390e-02,4.003560e+03,4.095920e+06,1.245710e+00,2.453860e-04,4.969600e-05
1750,0.00320418,1.098010e-02,4.120740e+03,4.197430e+06,1.239890e+00,2.417970e-04,5.018310e-05
1775,0.00320418,1.097550e-02,4.257680e+03,4.302120e+06,1.233670e+00,2.382920e-04,5.066880e-05
1800,0.00320418,1.097010e-02,4.417010e+03,4.410500e+06,1.227110e+00,2.348650e-04,5.115300e-05
1825,0.00320418,1.096350e-02,4.601600e+03,4.523180e+06,1.220290e+00,2.315100e-04,5.163590e-05
1850,0.00320418,1.095580e-02,4.814590e+03,4.640820e+06,1.213300e+00,2.282190e-04,5.211750e-05
1875,0.00320418,1.094650e-02,5.059410e+03,4.764180e+06,1.206240e+00,2.249870e-04,5.259790e-05
1900,0.00320418,1.093570e-02,5.339780e+03,4.894090e+06,1.199210e+00,2.218070e-04,5.307710e-05
1925,0.00320418,1.092300e-02,5.659700e+03,5.031490e+06,1.192310e+00,2.186710e-04,5.355520e-05
1950,0.00320418,1.090810e-02,6.023440e+03,5.177440e+06,1.185650e+00,2.155740e-04,5.403230e-05
1975,0.00320418,1.089080e-02,6.435600e+03,5.333070e+06,1.179320e+00,2.125080e-04,5.450840e-05
2000,0.00320418,1.087080e-02,6.901070e+03,5.499660e+06,1.173420e+00,2.094660e-04,5.498350e-05
2025,0.00320418,1.084770e-02,7.425050e+03,5.678610e+06,1.168010e+00,2.064410e-04,5.544120e-05
2050,0.00320418,1.082130e-02,8.013070e+03,5.871450e+06,1.163170e+00,2.034260e-04,5.589760e-05
2075,0.00320418,1.079100e-02,8.671000e+03,6.079850e+06,1.158930e+00,2.004130e-04,5.635250e-05
2100,0.00320418,1.075660e-02,9.405050e+03,6.305630e+06,1.155330e+00,1.973960e-04,5.680590e-05
2125,0.00320418,1.071760e-02,1.022180e+04,6.550790e+06,1.152410e+00,1.943670e-04,5.725750e-05
2150,0.00320418,1.067360e-02,1.112840e+04,6.817470e+06,1.150180e+00,1.913180e-04,5.770710e-05
2175,0.00320418,1.062420e-02,1.213210e+04,7.108020e+06,1.148640e+00,1.882430e-04,5.815430e-05
2200,0.00320418,1.056890e-02,1.324120e+04,7.424950e+06,1.147810e+00,1.851350e-04,5.859850e-05
2225,0.00320418,1.050720e-02,1.446410e+04,7.771020e+06,1.147690e+00,1.819860e-04,5.903910e-05
2250,0.00320418,1.043870e-02,1.581010e+04,8.149180e+06,1.148270e+00,1.787910e-04,5.947520e-05
2275,0.00320418,1.036290e-02,1.728930e+04,8.562640e+06,1.149560e+00,1.755430e-04,5.990560e-05
2300,0.00320418,1.027950e-02,1.891240e+04,9.014850e+06,1.151560e+00,1.722370e-04,6.032920e-05
2325,0.00320418,1.018790e-02,2.069050e+04,9.509550e+06,1.154270e+00,1.688670e-04,6.074440e-05
2350,0.00320418,1.008780e-02,2.263520e+04,1.005080e+07,1.157680e+00,1.654290e-04,6.114940e-05
2375,0.00320418,9.978810e-03,2.475700e+04,1.064280e+07,1.161810e+00,1.619190e-04,6.154200e-05
2400,0.00320418,9.860630e-03,2.706450e+04,1.129020e+07,1.166630e+00,1.583350e-04,6.192020e-05
2425,0.00320418,9.733080e-03,2.956100e+04,1.199760e+07,1.172140e+00,1.546750e-04,6.228120e-05
2450,0.00320418,9.596050e-03,3.224170e+04,1.276980e+07,1.178290e+00,1.509410e-04,6.262270e-05
2475,0.00320418,9.449650e-03,3.508820e+04,1.361110e+07,1.185040e+00,1.471370e-04,6.294190e-05
2500,0.00320418,9.294230e-03,3.806360e+04,1.452520e+07,1.192260e+00,1.432700e-04,6.323640e-05
2525,0.00320418,9.130430e-03,4.110790e+04,1.551480e+07,1.199800e+00,1.393520e-04,6.350380e-05
2550,0.00320418,8.959260e-03,4.413680e+04,1.658050e+07,1.207440e+00,1.353980e-04,6.374230e-05
2575,0.00320418,8.782130e-03,4.704400e+04,1.772070e+07,1.214900e+00,1.314330e-04,6.395040e-05
2600,0.00320418,8.600820e-03,4.971000e+04,1.893070e+07,1.221880e+00,1.274820e-04,6.412720e-05
2625,0.00320418,8.417390e-03,5.201460e+04,2.020310e+07,1.228090e+00,1.235750e-04,6.427240e-05
2650,0.00320418,8.234100e-03,5.385110e+04,2.152750e+07,1.233270e+00,1.197440e-04,6.438620e-05
2675,0.00320418,8.053200e-03,5.513870e+04,2.289110e+07,1.237220e+00,1.160180e-04,6.446960e-05
2700,0.00320418,7.876840e-03,5.582950e+04,2.427950e+07,1.239850e+00,1.124270e-04,6.452470e-05
2725,0.00320418,7.706870e-03,5.591140e+04,2.567750e+07,1.241140e+00,1.089920e-04,6.455410e-05
2750,0.00320418,7.544860e-03,5.540560e+04,2.707010e+07,1.241140e+00,1.057300e-04,6.456170e-05
2775,0.00320418,7.391950e-03,5.436060e+04,2.844330e+07,1.240000e+00,1.026540e-04,6.455200e-05
2800,0.00320418,7.248930e-03,5.284630e+04,2.978430e+07,1.237860e+00,9.976950e-05,6.453030e-05
2825,0.00320418,7.116230e-03,5.094670e+04,3.108240e+07,1.234950e+00,9.707640e-05,6.450220e-05
2850,0.00320418,6.993970e-03,4.875380e+04,3.232910e+07,1.231450e+00,9.457160e-05,6.447360e-05
2875,0.00320418,6.881990e-03,4.636180e+04,3.351840e+07,1.227590e+00,9.224830e-05,6.444970e-05
2900,0.00320418,6.779940e-03,4.386180e+04,3.464630e+07,1.223540e+00,9.009690e-05,6.443560e-05
2925,0.00320418,6.687300e-03,4.133820e+04,3.571130e+07,1.219480e+00,8.810630e-05,6.443510e-05
2950,0.00320418,6.603410e-03,3.886470e+04,3.671370e+07,1.215540e+00,8.626380e-05,6.445160e-05
2975,0.00320418,6.527580e-03,3.650310e+04,3.765550e+07,1.211830e+00,8.455650e-05,6.448720e-05
3000,0.00320418,6.459030e-03,3.430150e+04,3.854020e+07,1.208400e+00,8.297130e-05,6.454340e-05
3025,0.00320418,6.397000e-03,3.229460e+04,3.937220e+07,1.205280e+00,8.149540e-05,6.462070e-05
3050,0.00320418,6.340740e-03,3.050420e+04,4.015670e+07,1.202480e+00,8.011650e-05,6.471910e-05
3075,0.00320418,6.289510e-03,2.894050e+04,4.089930e+07,1.199960e+00,7.882310e-05,6.483820e-05
3100,0.00320418,6.242640e-03,2.760340e+04,4.160560e+07,1.197710e+00,7.760480e-05,6.497690e-05
3125,0.00320418,6.199500e-03,2.648420e+04,4.228130e+07,1.195670e+00,7.645200e-05,6.513410e-05
3150,0.00320418,6.159530e-03,2.556670e+04,4.293150e+07,1.193830e+00,7.535630e-05,6.530880e-05
3175,0.00320418,6.122240e-03,2.482880e+04,4.356110e+07,1.192180e+00,7.431020e-05,6.549950e-05
3200,0.00320418,6.087190e-03,2.424320e+04,4.417420e+07,1.190700e+00,7.330760e-05,6.570510e-05
3225,0.00320418,6.054020e-03,2.377810e+04,4.477430e+07,1.189430e+00,7.234300e-05,6.592450e-05
3250,0.00320418,6.022460e-03,2.339860e+04,4.536380e+07,1.188380e+00,7.141220e-05,6.615660e-05
3275,0.00320418,5.992270e-03,2.306680e+04,4.594460e+07,1.187610e+00,7.051190e-05,6.640080e-05
3300,0.00320418,5.963320e-03,2.274350e+04,4.651720e+07,1.187150e+00,6.963960e-05,6.665620e-05
3325,0.00320418,5.935530e-03,2.238950e+04,4.708150e+07,1.187060e+00,6.879380e-05,6.692240e-05
3350,0.00320418,5.908860e-03,2.196730e+04,4.763620e+07,1.187380e+00,6.797370e-05,6.719880e-05
3375,0.00320418,5.883360e-03,2.144440e+04,4.817900e+07,1.188180e+00,6.717900e-05,6.748530e-05
3400,0.00320418,5.859100e-03,2.079530e+04,4.870730e+07,1.189540e+00,6.641000e-05,6.778130e-05
3425,0.00320418,5.836180e-03,2.000580e+04,4.921760e+07,1.191560e+00,6.566750e-05,6.808670e-05
3450,0.00320418,5.814740e-03,1.907440e+04,4.970640e+07,1.194370e+00,6.495210e-05,6.840090e-05
3475,0.00320418,5.794870e-03,1.801450e+04,5.017030e+07,1.198120e+00,6.426450e-05,6.872360e-05
3500,0.00320418,5.776690e-03,1.685320e+04,5.060630e+07,1.203000e+00,6.360520e-05,6.905410e-05
3525,0.00320418,5.760240e-03,1.562810e+04,5.101240e+07,1.209200e+00,6.297430e-05,6.939170e-05
3550,0.00320418,5.745530e-03,1.438280e+04,5.138750e+07,1.216900e+00,6.237110e-05,6.973550e-05
3575,0.00320418,5.732530e-03,1.316030e+04,5.173170e+07,1.226260e+00,6.179480e-05,7.008460e-05
3600,0.00320418,5.721150e-03,1.199820e+04,5.204610e+07,1.237370e+00,6.124390e-05,7.043800e-05
3625,0.00320418,5.711280e-03,1.092490e+04,5.233240e+07,1.250210e+00,6.071660e-05,7.079500e-05
3650,0.00320418,5.702770e-03,9.957720e+03,5.259320e+07,1.264670e+00,6.021090e-05,7.115470e-05
3675,0.00320418,5.695470e-03,9.104160e+03,5.283120e+07,1.280540e+00,5.972480e-05,7.151630e-05
3700,0.00320418,5.689230e-03,8.363360e+03,5.304930e+07,1.297510e+00,5.925620e-05,7.187930e-05
3725,0.00320418,5.683890e-03,7.728700e+03,5.325030e+07,1.315180e+00,5.880330e-05,7.224330e-05
3750,0.00320418,5.679340e-03,7.190210e+03,5.343660e+07,1.333160e+00,5.836440e-05,7.260780e-05
3775,0.00320418,5.675440e-03,6.736430e+03,5.361050e+07,1.351040e+00,5.793810e-05,7.297270e-05
3800,0.00320418,5.672100e-03,6.355790e+03,5.377400e+07,1.368450e+00,5.752310e-05,7.333760e-05
3825,0.00320418,5.669220e-03,6.037430e+03,5.392880e+07,1.385080e+00,5.711810e-05,7.370260e-05
3850,0.00320418,5.666740e-03,5.771640e+03,5.407630e+07,1.400680e+00,5.672240e-05,7.406740e-05
3875,0.00320418,5.664590e-03,5.550060e+03,5.421780e+07,1.415080e+00,5.633510e-05,7.443210e-05
3900,0.00320418,5.662720e-03,5.365610e+03,5.435410e+07,1.428160e+00,5.595550e-05,7.479660e-05
3925,0.00320418,5.661090e-03,5.212470e+03,5.448630e+07,1.439840e+00,5.558300e-05,7.516100e-05
3950,0.00320418,5.659650e-03,5.085880e+03,5.461500e+07,1.450090e+00,5.521720e-05,7.552510e-05
3975,0.00320418,5.658370e-03,4.982020e+03,5.474080e+07,1.458900e+00,5.485750e-05,7.588920e-05
4000,0.00320418,5.657240e-03,4.897890e+03,5.486420e+07,1.466260e+00,5.450380e-05,7.625310e-05
200,0.00569792,2.199600e-02,1.511870e+03,-7.246370e+06,1.333370e+00,7.536950e-03,9.196210e-06
225,0.00569792,2.199600e-02,1.533590e+03,-7.208310e+06,1.327110e+00,6.699510e-03,1.024210e-05
250,0.00569792,2.199600e-02,1.559970e+03,-7.169650e+06,1.319830e+00,6.029560e-03,1.127750e-05
275,0.00569792,2.199580e-02,1.593700e+03,-7.130250e+06,1.311040e+00,5.481380e-03,1.230000e-05
300,0.00569792,2.199530e-02,1.637170e+03,-7.089890e+06,1.300630e+00,5.024470e-03,1.330720e-05
325,0.00569792,2.199340e-02,1.695300e+03,-7.048270e+06,1.288330e+00,4.637570e-03,1.432570e-05
350,0.00569792,2.198810e-02,1.778110e+03,-7.004920e+06,1.273590e+00,4.305280e-03,1.532950e-05
375,0.00569792,2.197540e-02,1.902760e+03,-6.959020e+06,1.255950e+00,4.015950e-03,1.631480e-05
400,0.00569792,2.194830e-02,2.094200e+03,-6.909220e+06,1.235680e+00,3.760300e-03,1.727630e-05
425,0.00569792,2.189610e-02,2.382600e+03,-6.853500e+06,1.214410e+00,3.530700e-03,1.820530e-05
450,0.00569792,2.180490e-02,2.795750e+03,-6.789050e+06,1.194800e+00,3.320660e-03,1.909010e-05
475,0.00569792,2.165970e-02,3.347530e+03,-6.712550e+06,1.179120e+00,3.124940e-03,1.991630e-05
500,0.00569792,2.144870e-02,4.037010e+03,-6.620530e+06,1.167790e+00,2.939760e-03,2.067180e-05
525,0.00569792,2.116590e-02,4.903050e+03,-6.509280e+06,1.158790e+00,2.762860e-03,2.132400e-05
