P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L),MoO2(cr),MoO3(cr),MoO3(L)
5.62341,3.000000e+02,0.000000e+00,1.923390e-03,2.135280e-80,3.229640e-88,9.291100e-63,1.000000e+00,2.671420e-94,4.052570e-108,2.743590e-104,1.711050e-89,2.183210e-80,1.031300e-94,3.792660e-114,1.021900e-139,8.355320e-169,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,3.250000e+02,0.000000e+00,2.792160e-02,4.584590e-74,6.218760e-81,1.369470e-57,1.000000e+00,2.082930e-86,2.670010e-99,1.508290e-95,8.217730e-82,1.971820e-73,1.966120e-86,4.159260e-104,1.580710e-127,3.367670e-154,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,3.500000e+02,0.000000e+00,5.393720e-02,1.231360e-68,1.093650e-74,3.682020e-53,1.000000e+00,1.207020e-79,9.648560e-92,4.658960e-88,3.121630e-75,1.789530e-67,2.431640e-79,1.659500e-95,4.388700e-117,1.100420e-141,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,3.750000e+02,0.000000e+00,7.997940e-02,6.268060e-64,2.832530e-69,2.536480e-49,1.000000e+00,8.734650e-74,3.417770e-85,1.437480e-81,1.557740e-69,2.583130e-62,3.368590e-73,4.664440e-88,4.873140e-108,7.607850e-131,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,4.000000e+02,0.000000e+00,1.060590e-01,8.258220e-60,1.546360e-64,5.777530e-46,1.000000e+00,1.165350e-68,1.834340e-79,6.821830e-76,1.494300e-64,8.371240e-58,7.877750e-68,1.517500e-81,3.951870e-100,2.288840e-121,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,4.250000e+02,0.000000e+00,1.321880e-01,3.573940e-56,2.341150e-60,5.288880e-43,1.000000e+00,3.862050e-64,2.081170e-74,6.928030e-71,3.687190e-60,7.929100e-54,4.257360e-63,8.358600e-76,3.712490e-93,5.206560e-113,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,4.500000e+02,0.000000e+00,1.583790e-01,6.115400e-53,1.216860e-56,2.264850e-40,1.000000e+00,4.009450e-60,6.467230e-70,1.946730e-66,2.935370e-56,2.695080e-50,6.788830e-59,1.048070e-70,5.786020e-87,1.376850e-105,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,4.750000e+02,0.000000e+00,1.846450e-01,4.789490e-50,2.570160e-53,5.115020e-38,1.000000e+00,1.566130e-56,6.753440e-66,1.853920e-62,9.016080e-53,3.865440e-47,3.874010e-55,3.779510e-66,1.986710e-81,5.945190e-99,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,5.000000e+02,0.000000e+00,2.109980e-01,1.930180e-47,2.524520e-50,6.705950e-36,1.000000e+00,2.665140e-53,2.791130e-62,7.038150e-59,1.232820e-49,2.663150e-44,9.231590e-52,4.726270e-62,1.885860e-76,5.501290e-93,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,5.250000e+02,0.000000e+00,2.374480e-01,4.400780e-45,1.286310e-47,5.516030e-34,1.000000e+00,2.225000e-50,5.211930e-59,1.214740e-55,8.426010e-47,9.789170e-42,1.040980e-48,2.384870e-58,5.948230e-72,1.359780e-87,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,5.500000e+02,0.000000e+00,2.640080e-01,6.134430e-43,3.717870e-45,3.033630e-32,1.000000e+00,1.004290e-47,4.900520e-56,1.061380e-52,3.164730e-44,2.091880e-39,6.152890e-46,5.497040e-55,7.246370e-68,1.075130e-82,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,5.750000e+02,0.000000e+00,2.906850e-01,5.574030e-41,6.563070e-43,1.175670e-30,1.000000e+00,2.655610e-45,2.537390e-53,5.130950e-50,7.063750e-42,2.789760e-37,2.074270e-43,6.411830e-52,3.860820e-64,3.155680e-78,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,6.000000e+02,0.000000e+00,3.174900e-01,3.482690e-39,7.525360e-41,3.354320e-29,1.000000e+00,4.398520e-43,7.795240e-51,1.477810e-47,1.000090e-39,2.463150e-35,4.279150e-41,4.121730e-49,9.977850e-61,3.892590e-74,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,6.250000e+02,0.000000e+00,3.444280e-01,1.564950e-37,5.902310e-39,7.309690e-28,1.000000e+00,4.827130e-41,1.512800e-48,2.698630e-45,9.486980e-38,1.513070e-33,5.730860e-39,1.568700e-46,1.364450e-57,2.239430e-70,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,6.500000e+02,0.000000e+00,3.715060e-01,5.253110e-36,3.308310e-37,1.255110e-26,1.000000e+00,3.680980e-39,1.955560e-46,3.293230e-43,6.315760e-36,6.743700e-32,5.237910e-37,3.755620e-44,1.062650e-54,6.562380e-67,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,6.750000e+02,0.000000e+00,3.987290e-01,1.360560e-34,1.375560e-35,1.743670e-25,1.000000e+00,2.031060e-37,1.761620e-44,2.808820e-41,3.069480e-34,2.260120e-30,3.409230e-35,5.955550e-42,5.018150e-52,1.055850e-63,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,7.000000e+02,0.000000e+00,4.260990e-01,2.795430e-33,4.380530e-34,2.005020e-24,1.000000e+00,8.395460e-36,1.149520e-42,1.739930e-39,1.126490e-32,5.873010e-29,1.638890e-33,6.538310e-40,1.516090e-49,9.946980e-61,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,7.250000e+02,0.000000e+00,4.536200e-01,4.666530e-32,1.098310e-32,1.946020e-23,1.000000e+00,2.678700e-34,5.617940e-41,8.091570e-38,3.214180e-31,1.214920e-27,6.004680e-32,5.162540e-38,3.069220e-47,5.799500e-58,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,7.500000e+02,0.000000e+00,4.812930e-01,6.461850e-31,2.220480e-31,1.621530e-22,1.000000e+00,6.770560e-33,2.116680e-39,2.907290e-36,7.312310e-30,2.047040e-26,1.723040e-30,3.030080e-36,4.333650e-45,2.195600e-55,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,7.750000e+02,0.000000e+00,5.091190e-01,7.557490e-30,3.696030e-30,1.177260e-21,1.000000e+00,1.386610e-31,6.305080e-38,8.274750e-35,1.355900e-28,2.865790e-25,3.965180e-29,1.360560e-34,4.419340e-43,5.627720e-53,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,8.000000e+02,0.000000e+00,5.370960e-01,7.584350e-29,5.158210e-29,7.543990e-21,1.000000e+00,2.346900e-30,1.517940e-36,1.906920e-33,2.089020e-27,3.392050e-24,7.471240e-28,4.792640e-33,3.355760e-41,1.013000e-50,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,8.250000e+02,0.000000e+00,5.652230e-01,6.622320e-28,6.133240e-28,4.315700e-20,1.000000e+00,3.340300e-29,3.011320e-35,3.627140e-32,2.719760e-26,3.446900e-23,1.173800e-26,1.353990e-31,1.948950e-39,1.322290e-48,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,8.500000e+02,0.000000e+00,5.935000e-01,5.093030e-27,6.301490e-27,2.226260e-19,1.000000e+00,4.059560e-28,5.007500e-34,5.791840e-31,3.037170e-25,3.047910e-22,1.562580e-25,3.128220e-30,8.864460e-38,1.287640e-46,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,8.750000e+02,0.000000e+00,6.219230e-01,3.487630e-26,5.664890e-26,1.044790e-18,1.000000e+00,4.270350e-27,7.086310e-33,7.881510e-30,2.947700e-24,2.373420e-21,1.787780e-24,6.013300e-29,3.224340e-36,9.591950e-45,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,9.000000e+02,0.000000e+00,6.504900e-01,2.147170e-25,4.505730e-25,4.496150e-18,1.000000e+00,3.935280e-26,8.649600e-32,9.262750e-29,2.515760e-23,1.644970e-20,1.780310e-23,9.765970e-28,9.555330e-35,5.589070e-43,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,9.250000e+02,0.000000e+00,6.791980e-01,1.198720e-24,3.202380e-24,1.786760e-17,1.000000e+00,3.211320e-25,9.216360e-31,9.514300e-28,1.907940e-22,1.024380e-19,1.560560e-22,1.358430e-26,2.345680e-33,2.598510e-41,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,9.500000e+02,0.000000e+00,7.080450e-01,6.115590e-24,2.051960e-23,6.598400e-17,1.000000e+00,2.342950e-24,8.665070e-30,8.632660e-27,1.297870e-21,5.780490e-19,1.216310e-21,1.638270e-25,4.841210e-32,9.812550e-40,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,9.750000e+02,0.000000e+00,7.370260e-01,2.870950e-23,1.194850e-22,2.277260e-16,1.000000e+00,1.541570e-23,7.258010e-29,6.985430e-26,7.985680e-21,2.978290e-18,8.505640e-21,1.731880e-24,8.512910e-31,3.057970e-38,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.000000e+03,0.000000e+00,7.661400e-01,1.247920e-22,6.368260e-22,7.382340e-16,1.000000e+00,9.218360e-23,5.463380e-28,5.084590e-25,4.478020e-20,1.410700e-17,5.380280e-20,1.620760e-23,1.290750e-29,7.978300e-37,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.025000e+03,0.000000e+00,7.953830e-01,5.050750e-22,3.126800e-21,2.258280e-15,1.000000e+00,5.045200e-22,3.724770e-27,3.355080e-24,2.304140e-19,6.180850e-17,3.101130e-19,1.354720e-22,1.705820e-28,1.765350e-35,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.050000e+03,0.000000e+00,8.247510e-01,1.913140e-21,1.422640e-20,6.545810e-15,1.000000e+00,2.543260e-21,2.316360e-26,2.021080e-23,1.094600e-18,2.518990e-16,1.639590e-18,1.019530e-21,1.984250e-27,3.351780e-34,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.075000e+03,0.000000e+00,8.542410e-01,6.813330e-21,6.029880e-20,1.804630e-14,1.000000e+00,1.187640e-20,1.322410e-25,1.118560e-22,4.827870e-18,9.597750e-16,7.999480e-18,6.958960e-21,2.049630e-26,5.518970e-33,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.100000e+03,0.000000e+00,8.838490e-01,2.290950e-20,2.392440e-19,4.748250e-14,1.000000e+00,5.164520e-20,6.971330e-25,5.720610e-22,1.987050e-17,3.434550e-15,3.621370e-17,4.336680e-20,1.895260e-25,7.957270e-32,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.125000e+03,0.000000e+00,9.135720e-01,7.300860e-20,8.924860e-19,1.196070e-13,1.000000e+00,2.101320e-19,3.411620e-24,2.717850e-21,7.666940e-17,1.159170e-14,1.528730e-16,2.482340e-19,1.580370e-24,1.013470e-30,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.150000e+03,0.000000e+00,9.434060e-01,2.212850e-19,3.142920e-18,2.892610e-13,1.000000e+00,8.034520e-19,1.557440e-23,1.205300e-20,2.785040e-16,3.703890e-14,6.045190e-16,1.312350e-18,1.196340e-23,1.149420e-29,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.175000e+03,0.000000e+00,9.733470e-01,6.399310e-19,1.048660e-17,6.733880e-13,1.000000e+00,2.898390e-18,6.661830e-23,5.011450e-20,9.561190e-16,1.124410e-13,2.248600e-15,6.440390e-18,8.271940e-23,1.169370e-28,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.200000e+03,0.000000e+00,1.003390e+00,1.770890e-18,3.326330e-17,1.512580e-12,1.000000e+00,9.900670e-18,2.680880e-22,1.961480e-19,3.113140e-15,3.253360e-13,7.897600e-15,2.947490e-17,5.253620e-22,1.074370e-27,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.225000e+03,0.000000e+00,1.033540e+00,4.702110e-18,1.006170e-16,3.285480e-12,1.000000e+00,3.213180e-17,1.018790e-21,7.253780e-19,9.645040e-15,8.998310e-13,2.628300e-14,1.263320e-16,3.080660e-21,8.969320e-27,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.250000e+03,0.000000e+00,1.063780e+00,1.200920e-17,2.910620e-16,6.914860e-12,1.000000e+00,9.938130e-17,3.668690e-21,2.543220e-18,2.851830e-14,2.385530e-12,8.314700e-14,5.090810e-16,1.675780e-20,6.842850e-26,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.275000e+03,0.000000e+00,1.094120e+00,2.956940e-17,8.073290e-16,1.412790e-11,1.000000e+00,2.937670e-16,1.255830e-20,8.480230e-18,8.069600e-14,6.076940e-12,2.507830e-13,1.935680e-15,8.493310e-20,4.795740e-25,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.300000e+03,0.000000e+00,1.124550e+00,7.033860e-17,2.152360e-15,2.806880e-11,1.000000e+00,8.320860e-16,4.098390e-20,2.697080e-17,2.190750e-13,1.490940e-11,7.231320e-13,6.967790e-15,4.026890e-19,3.102500e-24,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.325000e+03,0.000000e+00,1.155070e+00,1.619620e-16,5.527820e-15,5.431410e-11,1.000000e+00,2.263850e-15,1.278600e-19,8.203590e-17,5.719600e-13,3.530470e-11,1.998480e-12,2.381770e-14,1.792720e-18,1.860980e-23,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.350000e+03,0.000000e+00,1.185670e+00,3.616470e-16,1.370460e-14,1.025130e-10,1.000000e+00,5.929450e-15,3.822810e-19,2.392310e-16,1.439180e-12,8.084560e-11,5.305940e-12,7.753170e-14,7.519730e-18,1.039300e-22,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.375000e+03,0.000000e+00,1.216360e+00,7.843940e-16,3.286130e-14,1.889790e-10,1.000000e+00,1.498200e-14,1.097900e-18,6.703960e-16,3.497130e-12,1.793590e-10,1.356270e-11,2.409780e-13,2.981430e-17,5.424590e-22,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.400000e+03,0.000000e+00,1.247120e+00,1.655140e-15,7.634590e-14,3.406940e-10,1.000000e+00,3.658900e-14,3.035380e-18,1.809140e-15,8.221880e-12,3.861620e-10,3.344440e-11,7.168880e-13,1.120640e-16,2.655630e-21,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.425000e+03,0.000000e+00,1.277960e+00,3.402620e-15,1.721430e-13,6.013690e-10,1.000000e+00,8.652330e-14,8.094760e-18,4.710910e-15,1.873470e-11,8.081200e-10,7.970920e-11,2.045920e-12,4.004310e-16,1.223420e-20,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.450000e+03,0.000000e+00,1.308880e+00,6.824260e-15,3.772850e-13,1.040440e-09,1.000000e+00,1.984460e-13,2.086140e-17,1.185850e-14,4.144220e-11,1.646190e-09,1.839320e-10,5.613140e-12,1.363700e-15,5.320170e-20,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.475000e+03,0.000000e+00,1.339870e+00,1.336920e-14,8.049120e-13,1.766190e-09,1.000000e+00,4.421360e-13,5.204610e-17,2.890630e-14,8.912750e-11,3.268690e-09,4.115970e-10,1.483400e-11,4.436930e-15,2.190100e-19,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.500000e+03,0.000000e+00,1.370930e+00,2.561350e-14,1.673830e-12,2.944510e-09,1.000000e+00,9.582950e-13,1.259050e-16,6.834300e-14,1.866230e-10,6.334470e-09,8.945680e-10,3.783040e-11,1.382240e-14,8.557550e-19,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.525000e+03,0.000000e+00,1.402060e+00,4.804230e-14,3.397050e-12,4.825350e-09,1.000000e+00,2.023310e-12,2.957780e-16,1.569580e-13,3.809560e-10,1.199520e-08,1.891010e-09,9.326100e-11,4.131710e-14,3.181780e-18,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.550000e+03,0.000000e+00,1.433250e+00,8.831070e-14,6.736480e-12,7.779400e-09,1.000000e+00,4.166740e-12,6.757280e-16,3.506510e-13,7.590540e-10,2.222000e-08,3.893030e-09,2.226040e-10,1.187310e-13,1.128340e-17,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.575000e+03,0.000000e+00,1.464510e+00,1.592400e-13,1.306710e-11,1.234820e-08,1.000000e+00,8.379450e-12,1.503280e-15,7.630200e-13,1.477950e-09,4.030680e-08,7.815080e-09,5.152200e-10,3.286130e-13,3.824770e-17,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.600000e+03,0.000000e+00,1.495820e+00,2.819250e-13,2.481950e-11,1.931140e-08,1.000000e+00,1.647420e-11,3.260680e-15,1.619210e-12,2.815170e-09,7.166860e-08,1.531560e-08,1.157950e-09,8.774660e-13,1.241820e-16,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.625000e+03,0.000000e+00,1.527200e+00,4.904820e-13,4.620530e-11,2.977680e-08,1.000000e+00,3.169660e-11,6.903750e-15,3.354880e-12,5.251040e-09,1.250250e-07,2.933350e-08,2.530440e-09,2.264120e-12,3.869370e-16,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.650000e+03,0.000000e+00,1.558630e+00,8.391940e-13,8.438590e-11,4.529730e-08,1.000000e+00,5.974070e-11,1.428390e-14,6.794100e-12,9.600520e-09,2.141670e-07,5.496230e-08,5.383350e-09,5.653860e-12,1.159120e-15,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.675000e+03,0.000000e+00,1.590120e+00,1.413110e-12,1.513220e-10,6.802390e-08,9.999990e-01,1.104020e-10,2.890960e-14,1.346200e-11,1.722040e-08,3.605380e-07,1.008460e-07,1.116260e-08,1.368310e-11,3.343990e-15,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.700000e+03,0.000000e+00,1.621650e+00,2.343530e-12,2.666440e-10,1.009000e-07,9.999990e-01,2.002180e-10,5.729190e-14,2.612320e-11,3.032850e-08,5.969240e-07,1.813550e-07,2.258440e-08,3.213630e-11,9.305560e-15,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.725000e+03,0.000000e+00,1.653230e+00,3.830290e-12,4.620570e-10,1.479090e-07,9.999980e-01,3.566250e-10,1.112750e-13,4.969110e-11,5.248880e-08,9.726800e-07,3.199310e-07,4.463080e-08,7.333720e-11,2.501580e-14,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.750000e+03,0.000000e+00,1.684860e+00,6.173480e-12,7.879500e-10,2.143820e-07,9.999970e-01,6.243580e-10,2.119950e-13,9.273290e-11,8.933300e-08,1.560970e-06,5.540950e-07,8.623130e-08,1.628120e-10,6.505760e-14,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.775000e+03,0.000000e+00,1.716510e+00,9.817940e-12,1.323230e-09,3.073850e-07,9.999960e-01,1.075190e-09,3.964920e-13,1.699200e-10,1.496210e-07,2.468730e-06,9.428480e-07,1.630420e-07,3.520170e-10,1.638980e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.800000e+03,0.000000e+00,1.748190e+00,1.541500e-11,2.189700e-09,4.361840e-07,9.999940e-01,1.822470e-09,7.285470e-13,3.059400e-10,2.467730e-07,3.850020e-06,1.577390e-06,3.019340e-07,7.420200e-10,4.004920e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.825000e+03,0.000000e+00,1.779870e+00,2.390730e-11,3.572770e-09,6.128240e-07,9.999900e-01,3.042610e-09,1.316160e-12,5.416580e-10,4.010510e-07,5.923980e-06,2.596410e-06,5.481030e-07,1.526430e-09,9.503270e-13,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.850000e+03,0.000000e+00,1.811540e+00,3.664320e-11,5.751010e-09,8.528150e-07,9.999840e-01,5.006170e-09,2.339320e-12,9.436380e-10,6.426240e-07,8.998220e-06,4.207430e-06,9.760800e-07,3.067290e-09,2.192330e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.875000e+03,0.000000e+00,1.843150e+00,5.553130e-11,9.137720e-09,1.175960e-06,9.999760e-01,8.122540e-09,4.093350e-12,1.618660e-09,1.015810e-06,1.349940e-05,6.716380e-06,1.706480e-06,6.026110e-09,4.922140e-12,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.900000e+03,0.000000e+00,1.874650e+00,8.324470e-11,1.433860e-08,1.607320e-06,9.999630e-01,1.300300e-08,7.055800e-12,2.735530e-09,1.584890e-06,2.001220e-05,1.056760e-05,2.930960e-06,1.158490e-08,1.076610e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.925000e+03,0.000000e+00,1.905980e+00,1.234900e-10,2.223110e-08,2.178400e-06,9.999450e-01,2.054890e-08,1.198790e-11,4.557350e-09,2.441940e-06,2.932900e-05,1.639750e-05,4.948790e-06,2.181050e-08,2.296360e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.950000e+03,0.000000e+00,1.937020e+00,1.813600e-10,3.407240e-08,2.928420e-06,9.999170e-01,3.207290e-08,2.008690e-11,7.488720e-09,3.717310e-06,4.251180e-05,2.510510e-05,8.219410e-06,4.024290e-08,4.780680e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,1.975000e+03,0.000000e+00,1.967610e+00,2.637820e-10,5.164370e-08,3.905940e-06,9.998780e-01,4.946510e-08,3.321110e-11,1.214370e-08,5.593410e-06,6.096910e-05,3.794390e-05,1.343660e-05,7.282440e-08,9.722650e-11,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.000000e+03,0.000000e+00,1.997560e+00,3.801030e-10,7.744390e-08,5.170560e-06,9.998210e-01,7.541590e-08,5.420890e-11,1.944280e-08,8.322740e-06,8.655020e-05,5.663930e-05,2.163190e-05,1.293380e-07,1.933230e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.025000e+03,0.000000e+00,2.026540e+00,5.428210e-10,1.149430e-07,6.795020e-06,9.997410e-01,1.137140e-07,8.739380e-11,3.074940e-08,1.225110e-05,1.216590e-04,8.353780e-05,3.431520e-05,2.255880e-07,3.761160e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.050000e+03,0.000000e+00,2.054160e+00,7.685140e-10,1.689150e-07,8.867420e-06,9.996280e-01,1.696410e-07,1.392230e-10,4.805890e-08,1.784740e-05,1.693920e-04,1.217920e-04,5.366440e-05,3.866520e-07,7.165150e-10,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.075000e+03,0.000000e+00,2.079850e+00,1.078990e-09,2.458640e-07,1.149380e-05,9.994690e-01,2.504810e-07,2.192540e-10,7.426050e-08,2.574090e-05,2.337010e-04,1.755900e-04,8.277590e-05,6.516190e-07,1.337520e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.100000e+03,0.000000e+00,2.102850e+00,1.502740e-09,3.545800e-07,1.480100e-05,9.992510e-01,3.661910e-07,3.414810e-10,1.134920e-07,3.676860e-05,3.195840e-04,2.504310e-04,1.259910e-04,1.080390e-06,2.448160e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.125000e+03,0.000000e+00,2.122170e+00,2.076660e-09,5.068320e-07,1.893960e-05,9.989500e-01,5.302480e-07,5.261880e-10,1.716170e-07,5.203320e-05,4.333080e-04,3.534630e-04,1.893160e-04,1.763230e-06,4.396640e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.150000e+03,0.000000e+00,2.136510e+00,2.848230e-09,7.182580e-07,2.408770e-05,9.985410e-01,7.607350e-07,8.024730e-10,2.568650e-07,7.297480e-05,5.826730e-04,4.938760e-04,2.809490e-04,2.834040e-06,7.751940e-09,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.175000e+03,0.000000e+00,2.144200e+00,3.878060e-09,1.009460e-06,3.045420e-05,9.979890e-01,1.081700e-06,1.211680e-09,3.806710e-07,1.014580e-04,7.772990e-04,6.833620e-04,4.119400e-04,4.488290e-06,1.342640e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.200000e+03,0.000000e+00,2.143150e+00,5.243040e-09,1.407390e-06,3.828240e-05,9.972490e-01,1.524870e-06,1.812030e-09,5.587830e-07,1.398790e-04,1.028960e-03,9.366520e-04,5.969910e-04,7.006960e-06,2.285650e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.225000e+03,0.000000e+00,2.130820e+00,7.039950e-09,1.947020e-06,4.785470e-05,9.962660e-01,2.131760e-06,2.684720e-09,8.126830e-07,1.912870e-04,1.351990e-03,1.272140e-03,8.554520e-04,1.078840e-05,3.826470e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.250000e+03,0.000000e+00,2.104160e+00,9.389780e-09,2.673450e-06,5.949560e-05,9.949690e-01,2.956230e-06,3.942050e-09,1.171430e-06,2.595410e-04,1.763640e-03,1.712550e-03,1.212450e-03,1.638840e-05,6.302920e-08,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
5.62341,2.275000e+03,0.000000e+00,2.059680e+00,1.244270e-08,3.644370e-06,7.357610e-05,9.932720e-01,4.067700e-06,5.738070e-09,1.674010e-06,3.494800e-04,2.284610e-03,2.285710e-03,1.700270e-03,2.457250e-05,1.022000e-07,1.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00
