P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,Mo,MoO,MoO2,MoO3,Mo2O6,Mo3O9,Mo4O12,Mo5O15,Mo(cr),Mo(L)
0.562341,2.975000e+03,5.690490e-01,1.763640e+00,1.421250e-05,6.264950e-03,4.644720e-03,8.124160e-01,2.049310e-03,1.435750e-04,6.754360e-03,9.724270e-02,6.868630e-02,1.734210e-03,4.928530e-05,3.939680e-08,1.152850e-11,0.000000e+00,1.000000e+00
0.562341,3.000000e+03,5.738590e-01,1.822660e+00,1.669480e-05,7.063330e-03,4.944340e-03,8.098470e-01,2.191190e-03,1.750220e-04,7.679710e-03,1.008550e-01,6.579280e-02,1.400990e-03,3.395950e-05,2.338680e-08,5.934380e-12,0.000000e+00,1.000000e+00
0.562341,3.025000e+03,5.786240e-01,1.881900e+00,1.955830e-05,7.938280e-03,5.251420e-03,8.072810e-01,2.334740e-03,2.126400e-04,8.701730e-03,1.042760e-01,6.283370e-02,1.127600e-03,2.329080e-05,1.380340e-08,3.033630e-12,0.000000e+00,1.000000e+00
0.562341,3.050000e+03,5.833430e-01,1.941510e+00,2.285310e-05,8.894300e-03,5.565350e-03,8.047070e-01,2.479350e-03,2.574990e-04,9.826820e-03,1.074890e-01,5.983720e-02,9.043710e-04,1.590450e-05,8.103520e-09,1.540780e-12,0.000000e+00,1.000000e+00
0.562341,3.075000e+03,5.880170e-01,2.001640e+00,2.663490e-05,9.935810e-03,5.885480e-03,8.021130e-01,2.624380e-03,3.108260e-04,1.106130e-02,1.104810e-01,5.682780e-02,7.229160e-04,1.081590e-05,4.733280e-09,7.777960e-13,0.000000e+00,1.000000e+00
0.562341,3.100000e+03,5.926470e-01,2.062420e+00,3.096500e-05,1.106710e-02,6.211090e-03,7.994890e-01,2.769120e-03,3.740290e-04,1.241160e-02,1.132360e-01,5.382710e-02,5.760100e-04,7.326210e-06,2.751290e-09,3.903400e-13,0.000000e+00,1.000000e+00
0.562341,3.125000e+03,5.972370e-01,2.123990e+00,3.591110e-05,1.229250e-02,6.541380e-03,7.968270e-01,2.912860e-03,4.487190e-04,1.388390e-02,1.157420e-01,5.085330e-02,4.575170e-04,4.943320e-06,1.591660e-09,1.947770e-13,0.000000e+00,1.000000e+00
0.562341,3.150000e+03,6.017930e-01,2.186450e+00,4.154760e-05,1.361570e-02,6.875470e-03,7.941180e-01,3.054820e-03,5.367300e-04,1.548400e-02,1.179860e-01,4.792220e-02,3.622770e-04,3.322770e-06,9.164990e-10,9.664540e-14,0.000000e+00,1.000000e+00
0.562341,3.175000e+03,6.063210e-01,2.249930e+00,4.795620e-05,1.504060e-02,7.212430e-03,7.913550e-01,3.194220e-03,6.401490e-04,1.721760e-02,1.199570e-01,4.504730e-02,2.859830e-04,2.225000e-06,5.252680e-10,4.768390e-14,0.000000e+00,1.000000e+00
0.562341,3.200000e+03,6.108300e-01,2.314520e+00,5.522650e-05,1.657040e-02,7.551250e-03,7.885320e-01,3.330250e-03,7.613450e-04,1.909000e-02,1.216430e-01,4.224000e-02,2.250630e-04,1.484220e-06,2.996250e-10,2.339280e-14,0.000000e+00,1.000000e+00
0.562341,3.225000e+03,6.153320e-01,2.380320e+00,6.345630e-05,1.820810e-02,7.890870e-03,7.856430e-01,3.462070e-03,9.029970e-04,2.110600e-02,1.230350e-01,3.951000e-02,1.765700e-04,9.862190e-07,1.700920e-10,1.140940e-14,0.000000e+00,1.000000e+00
0.562341,3.250000e+03,6.198400e-01,2.447430e+00,7.275230e-05,1.995630e-02,8.230140e-03,7.826830e-01,3.588830e-03,1.068130e-03,2.326980e-02,1.241270e-01,3.686510e-02,1.380910e-04,6.527130e-07,9.608310e-11,5.531550e-15,0.000000e+00,1.000000e+00
0.562341,3.275000e+03,6.243690e-01,2.515940e+00,8.323060e-05,2.181690e-02,8.567880e-03,7.796470e-01,3.709700e-03,1.260150e-03,2.558500e-02,1.249100e-01,3.431210e-02,1.076500e-04,4.302230e-07,5.400020e-11,2.665270e-15,0.000000e+00,1.000000e+00
0.562341,3.300000e+03,6.289370e-01,2.585940e+00,9.501730e-05,2.379120e-02,8.902840e-03,7.765290e-01,3.823830e-03,1.482880e-03,2.805430e-02,1.253810e-01,3.185600e-02,8.364380e-05,2.823780e-07,3.018890e-11,1.275980e-15,0.000000e+00,1.000000e+00
0.562341,3.325000e+03,6.335650e-01,2.657490e+00,1.082490e-04,2.588000e-02,9.233730e-03,7.733260e-01,3.930390e-03,1.740630e-03,3.067970e-02,1.255350e-01,2.950110e-02,6.477130e-05,1.845280e-07,1.678450e-11,6.067820e-16,0.000000e+00,1.000000e+00
0.562341,3.350000e+03,6.382760e-01,2.730670e+00,1.230740e-04,2.808330e-02,9.559180e-03,7.700330e-01,4.028560e-03,2.038190e-03,3.346210e-02,1.253720e-01,2.725040e-02,4.998200e-05,1.200370e-07,9.278430e-12,2.865340e-16,0.000000e+00,1.000000e+00
0.562341,3.375000e+03,6.430970e-01,2.805550e+00,1.396510e-04,3.040010e-02,9.877840e-03,7.666460e-01,4.117580e-03,2.380920e-03,3.640130e-02,1.248920e-01,2.510590e-02,3.843050e-05,7.771470e-08,5.098340e-12,1.343160e-16,0.000000e+00,1.000000e+00
0.562341,3.400000e+03,6.480560e-01,2.882170e+00,1.581530e-04,3.282880e-02,1.018830e-02,7.631630e-01,4.196690e-03,2.774820e-03,3.949610e-02,1.240960e-01,2.306890e-02,2.943830e-05,5.006510e-08,2.783850e-12,6.247830e-17,0.000000e+00,1.000000e+00
0.562341,3.425000e+03,6.531870e-01,2.960600e+00,1.787650e-04,3.536660e-02,1.048910e-02,7.595790e-01,4.265210e-03,3.226510e-03,4.274380e-02,1.229890e-01,2.114000e-02,2.246280e-05,3.208590e-08,1.510060e-12,2.882780e-17,0.000000e+00,1.000000e+00
0.562341,3.450000e+03,6.585240e-01,3.040860e+00,2.016840e-04,3.800990e-02,1.077870e-02,7.558910e-01,4.322490e-03,3.743390e-03,4.614050e-02,1.215760e-01,1.931900e-02,1.707110e-05,2.045190e-08,8.134460e-13,1.318850e-17,0.000000e+00,1.000000e+00
0.562341,3.475000e+03,6.641070e-01,3.122980e+00,2.271250e-04,4.075380e-02,1.105590e-02,7.520980e-01,4.367970e-03,4.333630e-03,4.968070e-02,1.198650e-01,1.760500e-02,1.291920e-05,1.296240e-08,4.350110e-13,5.979860e-18,0.000000e+00,1.000000e+00
0.562341,3.500000e+03,6.699800e-01,3.206970e+00,2.553140e-04,4.359260e-02,1.131900e-02,7.481960e-01,4.401160e-03,5.006280e-03,5.335740e-02,1.178660e-01,1.599680e-02,9.734620e-06,8.166820e-09,2.308630e-13,2.685980e-18,0.000000e+00,1.000000e+00
0.562341,3.525000e+03,6.761880e-01,3.292840e+00,2.864950e-04,4.651920e-02,1.156660e-02,7.441830e-01,4.421640e-03,5.771300e-03,5.716210e-02,1.155900e-01,1.449240e-02,7.301800e-06,5.113490e-09,1.215420e-13,1.194610e-18,0.000000e+00,1.000000e+00
0.562341,3.550000e+03,6.827850e-01,3.380560e+00,3.209260e-04,4.952540e-02,1.179740e-02,7.400570e-01,4.429100e-03,6.639710e-03,6.108460e-02,1.130510e-01,1.308960e-02,5.451190e-06,3.180930e-09,6.345220e-14,5.258320e-19,0.000000e+00,1.000000e+00
0.562341,3.575000e+03,6.898250e-01,3.470110e+00,3.588830e-04,5.260180e-02,1.200990e-02,7.358160e-01,4.423330e-03,7.623600e-03,6.511300e-02,1.102640e-01,1.178580e-02,4.049680e-06,1.965330e-09,3.283570e-14,2.289550e-19,0.000000e+00,1.000000e+00
0.562341,3.600000e+03,6.973710e-01,3.561450e+00,4.006590e-04,5.573780e-02,1.220290e-02,7.314580e-01,4.404220e-03,8.736280e-03,6.923370e-02,1.072460e-01,1.057800e-02,2.993210e-06,1.205680e-09,1.683630e-14,9.856330e-20,0.000000e+00,1.000000e+00
0.562341,3.625000e+03,7.054900e-01,3.654520e+00,4.465620e-04,5.892180e-02,1.237510e-02,7.269810e-01,4.371770e-03,9.992300e-03,7.343170e-02,1.040150e-01,9.462760e-03,2.200660e-06,7.341950e-10,8.550100e-15,4.192920e-20,0.000000e+00,1.000000e+00
0.562341,3.650000e+03,7.142540e-01,3.749230e+00,4.969220e-04,6.214090e-02,1.252530e-02,7.223820e-01,4.326130e-03,1.140760e-02,7.769010e-02,1.005920e-01,8.436650e-03,1.609110e-06,4.436510e-10,4.298720e-15,1.761690e-20,0.000000e+00,1.000000e+00
0.562341,3.675000e+03,7.237440e-01,3.845510e+00,5.520830e-04,6.538120e-02,1.265240e-02,7.176610e-01,4.267530e-03,1.299970e-02,8.199060e-02,9.699860e-02,7.495870e-03,1.169900e-06,2.659430e-10,2.138810e-15,7.306790e-21,0.000000e+00,1.000000e+00
0.562341,3.700000e+03,7.340480e-01,3.943240e+00,6.124100e-04,6.862780e-02,1.275560e-02,7.128130e-01,4.196360e-03,1.478760e-02,8.631360e-02,9.325660e-02,6.636470e-03,8.455830e-07,1.580960e-10,1.052670e-15,2.990100e-21,0.000000e+00,1.000000e+00
0.562341,3.725000e+03,7.452630e-01,4.042320e+00,6.782850e-04,7.186510e-02,1.283390e-02,7.078350e-01,4.113090e-03,1.679200e-02,9.063800e-02,8.938970e-02,5.854340e-03,6.074710e-07,9.317670e-11,5.122940e-16,1.206660e-21,0.000000e+00,1.000000e+00
0.562341,3.750000e+03,7.574940e-01,4.142620e+00,7.501100e-04,7.507640e-02,1.288660e-02,7.027230e-01,4.018360e-03,1.903550e-02,9.494160e-02,8.542240e-02,5.145290e-03,4.336850e-07,5.442790e-11,2.464250e-16,4.799620e-22,0.000000e+00,1.000000e+00
0.562341,3.775000e+03,7.708570e-01,4.244010e+00,8.283030e-04,7.824490e-02,1.291310e-02,6.974720e-01,3.912880e-03,2.154270e-02,9.920160e-02,8.137920e-02,4.505020e-03,3.076250e-07,3.150190e-11,1.171170e-16,1.880790e-22,0.000000e+00,1.000000e+00
0.562341,3.800000e+03,7.854830e-01,4.346340e+00,9.133010e-04,8.135280e-02,1.291310e-02,6.920750e-01,3.797470e-03,2.434020e-02,1.033940e-01,7.728510e-02,3.929200e-03,2.167650e-07,1.806070e-11,5.497400e-17,7.257350e-23,0.000000e+00,1.000000e+00
0.562341,3.825000e+03,8.015130e-01,4.449490e+00,1.005560e-03,8.438240e-02,1.288620e-02,6.865230e-01,3.673060e-03,2.745680e-02,1.074950e-01,7.316450e-02,3.413510e-03,1.517060e-07,1.025400e-11,2.547670e-17,2.756290e-23,0.000000e+00,1.000000e+00
0.562341,3.850000e+03,8.191070e-01,4.553300e+00,1.105540e-03,8.731570e-02,1.283230e-02,6.808080e-01,3.540650e-03,3.092390e-02,1.114790e-01,6.904190e-02,2.953620e-03,1.054360e-07,5.763770e-12,1.165260e-17,1.029880e-23,0.000000e+00,1.000000e+00
0.562341,3.875000e+03,8.384400e-01,4.657640e+00,1.213720e-03,9.013490e-02,1.275140e-02,6.749160e-01,3.401290e-03,3.477520e-02,1.153220e-01,6.494050e-02,2.545270e-03,7.275730e-08,3.206710e-12,5.258380e-18,3.784230e-24,0.000000e+00,1.000000e+00
0.562341,3.900000e+03,8.597100e-01,4.762380e+00,1.330610e-03,9.282230e-02,1.264380e-02,6.688330e-01,3.256090e-03,3.904720e-02,1.190000e-01,6.088280e-02,2.184290e-03,4.984250e-08,1.765420e-12,2.340360e-18,1.366840e-24,0.000000e+00,1.000000e+00
0.562341,3.925000e+03,8.831370e-01,4.867400e+00,1.456690e-03,9.536050e-02,1.250970e-02,6.625430e-01,3.106200e-03,4.377930e-02,1.224880e-01,5.688980e-02,1.866620e-03,3.389140e-08,9.615440e-13,1.027020e-18,4.851030e-25,0.000000e+00,1.000000e+00
0.562341,3.950000e+03,9.089690e-01,4.972600e+00,1.592470e-03,9.773280e-02,1.234960e-02,6.560250e-01,2.952740e-03,4.901380e-02,1.257640e-01,5.298090e-02,1.588320e-03,2.287070e-08,5.179840e-13,4.442150e-19,1.691000e-25,0.000000e+00,1.000000e+00
0.562341,3.975000e+03,9.374850e-01,5.077870e+00,1.738450e-03,9.992290e-02,1.216420e-02,6.492570e-01,2.796870e-03,5.479630e-02,1.288050e-01,4.917390e-02,1.345640e-03,1.531430e-08,2.759200e-13,1.893160e-19,5.787190e-26,0.000000e+00,1.000000e+00
0.562341,4.000000e+03,9.690010e-01,5.183160e+00,1.895130e-03,1.019150e-01,1.195400e-02,6.422120e-01,2.639680e-03,6.117590e-02,1.315880e-01,4.548430e-02,1.134990e-03,1.017360e-08,1.452970e-13,7.947010e-20,1.943640e-26,0.000000e+00,1.000000e+00
0.562341,4.025000e+03,1.003880e+00,5.288390e+00,2.062990e-03,1.036960e-01,1.172000e-02,6.348610e-01,2.482250e-03,6.820520e-02,1.340940e-01,4.192560e-02,9.530110e-04,6.703960e-09,7.561600e-14,3.284590e-20,6.402910e-27,0.000000e+00,1.000000e+00
0.562341,4.050000e+03,1.042520e+00,5.393530e+00,2.242470e-03,1.052500e-01,1.146300e-02,6.271700e-01,2.325590e-03,7.594070e-02,1.363030e-01,3.850940e-02,7.965280e-04,4.381020e-09,3.887920e-14,1.336080e-20,2.067870e-27,0.000000e+00,1.000000e+00
0.562341,4.075000e+03,1.085400e+00,5.498540e+00,2.434000e-03,1.065640e-01,1.118400e-02,6.191010e-01,2.170630e-03,8.444270e-02,1.381960e-01,3.524470e-02,6.626050e-04,2.838590e-09,1.974280e-14,5.346210e-21,6.543130e-28,0.000000e+00,1.000000e+00
0.562341,4.100000e+03,1.133060e+00,5.603430e+00,2.637960e-03,1.076270e-01,1.088390e-02,6.106150e-01,2.018220e-03,9.377600e-02,1.397550e-01,3.213860e-02,5.485320e-04,1.823040e-09,9.896970e-15,2.103160e-21,2.027000e-28,0.000000e+00,1.000000e+00
0.562341,4.125000e+03,1.186120e+00,5.708190e+00,2.854640e-03,1.084260e-01,1.056380e-02,6.016650e-01,1.869150e-03,1.040100e-01,1.409640e-01,2.919600e-02,4.518280e-04,1.160120e-09,4.895280e-15,8.128610e-22,6.142640e-29,0.000000e+00,1.000000e+00
0.562341,4.150000e+03,1.245310e+00,5.812830e+00,3.084280e-03,1.089500e-01,1.022480e-02,5.922030e-01,1.724090e-03,1.152180e-01,1.418070e-01,2.641990e-02,3.702410e-04,7.312350e-10,2.387640e-15,3.084050e-22,1.819060e-29,0.000000e+00,1.000000e+00
0.562341,4.175000e+03,1.311470e+00,5.917360e+00,3.326990e-03,1.091870e-01,9.867880e-03,5.821740e-01,1.583610e-03,1.274790e-01,1.422680e-01,2.381140e-02,3.017410e-04,4.562890e-10,1.147510e-15,1.147520e-22,5.257630e-30,0.000000e+00,1.000000e+00
0.562341,4.200000e+03,1.385610e+00,6.021820e+00,3.582770e-03,1.091280e-01,9.494190e-03,5.715230e-01,1.448220e-03,1.408780e-01,1.423320e-01,2.137000e-02,2.445090e-04,2.817070e-10,5.429380e-16,4.182260e-23,1.480930e-30,0.000000e+00,1.000000e+00
0.562341,4.225000e+03,1.468910e+00,6.126210e+00,3.851440e-03,1.087610e-01,9.104770e-03,5.601870e-01,1.318310e-03,1.555030e-01,1.419850e-01,1.909370e-02,1.969320e-04,1.719550e-10,2.526260e-16,1.490890e-23,4.057840e-31,0.000000e+00,1.000000e+00
0.562341,4.250000e+03,1.562790e+00,6.230540e+00,4.132630e-03,1.080750e-01,8.700660e-03,5.481000e-01,1.194210e-03,1.714500e-01,1.412110e-01,1.697940e-02,1.575830e-04,1.036850e-10,1.154440e-16,5.189170e-24,1.079230e-31,0.000000e+00,1.000000e+00
0.562341,4.275000e+03,1.668950e+00,6.334810e+00,4.425730e-03,1.070600e-01,8.282920e-03,5.351920e-01,1.076150e-03,1.888210e-01,1.399950e-01,1.502280e-02,1.252130e-04,6.169280e-11,5.172870e-17,1.759720e-24,2.778620e-32,0.000000e+00,1.000000e+00
0.562341,4.300000e+03,1.789470e+00,6.439010e+00,4.729810e-03,1.057030e-01,7.852610e-03,5.213900e-01,9.643120e-04,2.077220e-01,1.383210e-01,1.321890e-02,9.873160e-05,3.617560e-11,2.268400e-17,5.799070e-25,6.903050e-33,0.000000e+00,1.000000e+00
0.562341,4.325000e+03,1.926920e+00,6.543110e+00,5.043600e-03,1.039930e-01,7.410770e-03,5.066140e-01,8.587950e-04,2.282680e-01,1.361730e-01,1.156200e-02,7.719600e-05,2.087260e-11,9.712070e-18,1.851290e-25,1.648300e-33,0.000000e+00,1.000000e+00
0.562341,4.350000e+03,2.084480e+00,6.647050e+00,5.365360e-03,1.019150e-01,6.958490e-03,4.907810e-01,7.596590e-04,2.505810e-01,1.335330e-01,1.004600e-02,5.979320e-05,1.182730e-11,4.048170e-18,5.703340e-26,3.764760e-34,0.000000e+00,1.000000e+00
0.562341,4.375000e+03,2.266160e+00,6.750760e+00,5.692820e-03,9.945690e-02,6.496890e-03,4.738050e-01,6.669190e-04,2.747880e-01,1.303830e-01,8.664390e-03,4.582710e-05,6.566450e-12,1.636950e-18,1.687660e-26,8.177020e-35,0.000000e+00,1.000000e+00
0.562341,4.400000e+03,2.477100e+00,6.854160e+00,6.023050e-03,9.660210e-02,6.027180e-03,4.555940e-01,5.805510e-04,3.010250e-01,1.267020e-01,7.410710e-03,3.470430e-05,3.561690e-12,6.393830e-19,4.769060e-27,1.676780e-35,0.000000e+00,1.000000e+00
0.562341,4.425000e+03,2.723990e+00,6.957120e+00,6.352280e-03,9.333440e-02,5.550630e-03,4.360520e-01,5.005050e-04,3.294370e-01,1.224690e-01,6.278320e-03,2.592160e-05,1.880670e-12,2.399410e-19,1.277810e-27,3.217300e-36,0.000000e+00,1.000000e+00
0.562341,4.450000e+03,3.015680e+00,7.059500e+00,6.675710e-03,8.963590e-02,5.068690e-03,4.150790e-01,4.267110e-04,3.601740e-01,1.176600e-01,5.260710e-03,1.905400e-05,9.623870e-13,8.593000e-20,3.217260e-28,5.711770e-37,0.000000e+00,1.000000e+00
0.562341,4.475000e+03,3.364190e+00,7.161150e+00,6.987270e-03,8.548720e-02,4.582950e-03,3.925690e-01,3.590840e-04,3.933990e-01,1.122510e-01,4.351530e-03,1.374430e-05,4.745670e-13,2.911860e-20,7.525640e-29,9.249690e-38,0.000000e+00,1.000000e+00
0.562341,4.500000e+03,3.786210e+00,7.261870e+00,7.279240e-03,8.086730e-02,4.095290e-03,3.684140e-01,2.975350e-04,4.292790e-01,1.062130e-01,3.544690e-03,9.693440e-06,2.238540e-13,9.234050e-21,1.611590e-29,1.341460e-38,0.000000e+00,1.000000e+00
0.562341,4.525000e+03,4.305650e+00,7.361470e+00,7.541790e-03,7.575350e-02,3.607880e-03,3.425000e-01,2.419720e-04,4.679950e-01,9.951850e-02,2.834370e-03,6.652060e-06,1.000350e-13,2.700910e-21,3.098960e-30,1.700670e-39,0.000000e+00,1.000000e+00
0.562341,4.550000e+03,4.958030e+00,7.459730e+00,7.762270e-03,7.012140e-02,3.123320e-03,3.147110e-01,1.923050e-04,5.097350e-01,9.213560e-02,2.215090e-03,4.412890e-06,4.180120e-14,7.145210e-22,5.212930e-31,1.824190e-40,0.000000e+00,1.000000e+00
0.562341,4.575000e+03,5.798450e+00,7.556390e+00,7.924200e-03,6.394500e-02,2.644760e-03,2.849260e-01,1.484520e-04,5.546960e-01,8.403070e-02,1.681710e-03,2.804360e-06,1.603900e-14,1.663640e-22,7.396980e-32,1.581910e-41,0.000000e+00,1.000000e+00
0.562341,4.600000e+03,6.917310e+00,7.651200e+00,8.005710e-03,5.719620e-02,2.176100e-03,2.530230e-01,1.103430e-04,6.030890e-01,7.516810e-02,1.229500e-03,1.684870e-06,5.503890e-15,3.276970e-23,8.399180e-33,1.038320e-42,0.000000e+00,1.000000e+00
0.562341,4.625000e+03,8.473850e+00,7.743860e+00,7.976850e-03,4.984530e-02,1.722200e-03,2.188790e-01,7.791790e-05,6.551340e-01,6.550990e-02,8.540810e-04,9.379580e-07,1.622520e-15,5.140810e-24,7.041550e-34,4.664630e-44,0.000000e+00,1.000000e+00
0.562341,4.650000e+03,1.077720e+01,7.834010e+00,7.794800e-03,4.186110e-02,1.289390e-03,1.823740e-01,5.113620e-05,7.110610e-01,5.501610e-02,5.514670e-04,4.681320e-07,3.846770e-16,5.818070e-25,3.820030e-35,1.216300e-45,0.000000e+00,1.000000e+00
0.562341,4.675000e+03,1.451630e+01,7.921220e+00,7.394030e-03,3.321090e-02,8.861150e-04,1.434000e-01,2.997240e-05,7.711150e-01,4.364550e-02,3.180500e-04,1.973220e-07,6.508740e-17,3.970750e-26,1.055950e-36,1.365400e-47,0.000000e+00,1.000000e+00
0.562341,4.700000e+03,2.160110e+01,8.004820e+00,6.662330e-03,2.386240e-02,5.243690e-04,1.018790e-01,1.442010e-05,8.355500e-01,3.135690e-02,1.505840e-04,6.189110e-08,6.101430e-18,1.117810e-27,8.963470e-39,3.504070e-50,0.000000e+00,1.000000e+00
0.562341,4.725000e+03,4.000030e+01,8.083550e+00,5.361970e-03,1.378770e-02,2.230930e-04,5.782650e-02,4.489820e-06,9.046340e-01,1.811570e-02,4.614530e-05,1.011260e-08,1.552990e-19,4.453180e-30,5.611720e-42,3.456570e-54,0.000000e+00,1.000000e+00
0.562341,4.750000e+03,1.970310e+02,8.152630e+00,2.585770e-03,2.999920e-03,2.143590e-05,1.180050e-02,1.983740e-07,9.786490e-01,3.940950e-03,2.006890e-06,8.837850e-11,1.131470e-23,2.717540e-36,2.879850e-50,1.495570e-64,0.000000e+00,1.000000e+00
0.562341,4.775000e+03,2.000000e+02,8.167450e+00,2.727410e-03,3.086790e-03,2.132360e-05,1.153560e-02,1.961620e-07,9.788750e-01,3.751420e-03,1.807710e-06,7.571440e-11,7.925800e-24,1.563760e-36,1.366710e-50,5.868620e-65,0.000000e+00,0.000000e+00
0.562341,4.800000e+03,2.000000e+02,8.182220e+00,2.896670e-03,3.217570e-03,2.165590e-05,1.144800e-02,1.992050e-07,9.787950e-01,3.619080e-03,1.673170e-06,6.757630e-11,6.028910e-24,1.018480e-36,7.651480e-51,2.831340e-65,0.000000e+00,0.000000e+00
0.562341,4.825000e+03,2.000000e+02,8.197130e+00,3.073800e-03,3.347670e-03,2.195300e-05,1.135650e-02,2.016850e-07,9.787110e-01,3.487430e-03,1.545310e-06,6.011950e-11,4.559000e-24,6.576340e-37,4.235040e-51,1.346710e-65,0.000000e+00,0.000000e+00
0.562341,4.850000e+03,2.000000e+02,8.212160e+00,3.258980e-03,3.476700e-03,2.221390e-05,1.126090e-02,2.035950e-07,9.786230e-01,3.356850e-03,1.424240e-06,5.331890e-11,3.427760e-24,4.210890e-37,2.318250e-51,6.317790e-66,0.000000e+00,0.000000e+00
0.562341,4.875000e+03,2.000000e+02,8.227320e+00,3.452390e-03,3.604320e-03,2.243810e-05,1.116120e-02,2.049360e-07,9.785310e-01,3.227680e-03,1.310010e-06,4.714510e-11,2.562990e-24,2.674530e-37,1.255510e-51,2.924650e-66,0.000000e+00,0.000000e+00
0.562341,4.900000e+03,2.000000e+02,8.242600e+00,3.654160e-03,3.730190e-03,2.262510e-05,1.105720e-02,2.057130e-07,9.784340e-01,3.100270e-03,1.202590e-06,4.156500e-11,1.906210e-24,1.685550e-37,6.729980e-52,1.336670e-66,0.000000e+00,0.000000e+00
0.562341,4.925000e+03,2.000000e+02,8.258000e+00,3.864450e-03,3.854010e-03,2.277500e-05,1.094900e-02,2.059400e-07,9.783330e-01,2.974920e-03,1.101910e-06,3.654330e-11,1.410520e-24,1.054390e-37,3.572240e-52,6.034790e-67,0.000000e+00,0.000000e+00
0.562341,4.950000e+03,2.000000e+02,8.273520e+00,4.083360e-03,3.975510e-03,2.288790e-05,1.083650e-02,2.056330e-07,9.782290e-01,2.851910e-03,1.007850e-06,3.204260e-11,1.038660e-24,6.549090e-38,1.878460e-52,2.693020e-67,0.000000e+00,0.000000e+00
0.562341,4.975000e+03,2.000000e+02,8.289160e+00,4.311010e-03,4.094420e-03,2.296400e-05,1.071970e-02,2.048160e-07,9.781190e-01,2.731500e-03,9.202550e-07,2.802500e-11,7.613220e-25,4.040570e-38,9.790750e-53,1.188570e-67,0.000000e+00,0.000000e+00
0.562341,5.000000e+03,2.000000e+02,8.304910e+00,4.547470e-03,4.210520e-03,2.300420e-05,1.059840e-02,2.035150e-07,9.780060e-01,2.613900e-03,8.389140e-07,2.445220e-11,5.556120e-25,2.477160e-38,5.060590e-53,5.191560e-68,0.000000e+00,0.000000e+00
1,3.000000e+02,4.656580e-01,-2.203010e+00,4.976120e-80,2.073240e-76,2.471710e-51,9.657700e-01,1.957630e-71,2.278930e-107,1.761220e-92,1.253870e-66,1.826330e-46,1.283360e-27,7.020880e-14,2.814090e-06,3.422760e-02,1.000000e+00,0.000000e+00
1,3.250000e+02,4.656580e-01,-2.183430e+00,1.068410e-73,4.241340e-70,3.870680e-47,9.657680e-01,1.722950e-65,1.501450e-98,1.028680e-84,6.797510e-61,1.978170e-42,3.518870e-25,1.328020e-12,9.004050e-06,3.422260e-02,1.000000e+00,0.000000e+00
1,3.500000e+02,4.656580e-01,-2.163680e+00,2.869590e-68,1.092410e-64,1.524150e-43,9.657650e-01,2.141540e-60,5.425780e-91,4.653660e-78,5.538520e-56,5.639730e-39,4.294750e-23,1.642620e-11,2.434520e-05,3.421020e-02,1.000000e+00,0.000000e+00
1,3.750000e+02,4.656580e-01,-2.143740e+00,1.460720e-63,5.358110e-60,1.988400e-40,9.657590e-01,5.558010e-56,1.921950e-84,2.719180e-72,9.912180e-52,5.529130e-36,2.744540e-21,1.446540e-10,5.752430e-05,3.418340e-02,1.000000e+00,0.000000e+00
1,4.000000e+02,4.656580e-01,-2.123620e+00,1.924500e-59,6.826720e-56,1.057000e-37,9.657470e-01,4.038880e-52,1.031530e-78,3.011640e-67,5.178970e-48,2.277710e-33,1.037100e-19,9.666150e-10,1.217970e-04,3.413160e-02,1.000000e+00,0.000000e+00
1,4.250000e+02,4.656580e-01,-2.103310e+00,8.328630e-56,2.865000e-52,2.682170e-35,9.657250e-01,1.028510e-48,1.170330e-73,8.478230e-63,9.819440e-45,4.595270e-31,2.542820e-18,5.145110e-09,2.355130e-04,3.403980e-02,1.000000e+00,0.000000e+00
1,4.500000e+02,4.656580e-01,-2.082810e+00,1.425090e-52,4.764150e-49,3.674540e-33,9.656890e-01,1.092890e-45,3.636790e-69,7.621680e-59,8.001150e-42,5.114550e-29,4.347760e-17,2.265140e-08,4.220080e-04,3.388930e-02,1.000000e+00,0.000000e+00
