edge,phi,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
hvof_phi1p0,1,0,1,3700,6.956070e+00,1.000000e+01,2.392780e+01,9.685440e-01,2.406112e-02
hvof_phi1p0,1,0,1,3725,8.798480e+00,1.000000e+01,2.474790e+01,1.092850e+00,3.043404e-02
hvof_phi1p0,1,0,1,3750,1.114850e+01,1.000000e+01,2.554750e+01,1.251370e+00,3.856278e-02
hvof_phi1p0,1,0,1,3775,1.420470e+01,1.000000e+01,2.631450e+01,1.457080e+00,4.913421e-02
hvof_phi1p0,1,0,1,3800,1.827840e+01,1.000000e+01,2.703660e+01,1.730190e+00,6.322518e-02
hvof_phi1p0,1,0,1,3825,2.388580e+01,1.000000e+01,2.770100e+01,2.103960e+00,8.262124e-02
hvof_phi1p0,1,0,1,3850,3.194770e+01,1.000000e+01,2.829530e+01,2.637320e+00,1.105074e-01
hvof_phi1p0,1,0,1,3875,4.427530e+01,1.000000e+01,2.880720e+01,3.445430e+00,1.531487e-01
hvof_phi1p0,1,0,1,3900,6.497390e+01,1.000000e+01,2.922480e+01,4.787800e+00,2.247454e-01
hvof_phi1p0,1,0,1,3925,1.056920e+02,1.000000e+01,2.953570e+01,7.397250e+00,3.655898e-01
hvof_phi1p0,1,0,1,3950,2.172690e+02,1.000000e+01,2.972620e+01,1.446050e+01,7.515358e-01
hvof_phi1p0,1,0,1,3975,1.000000e+03,1.000000e+01,2.979710e+01,9.451270e+01,3.459011e+00
hvof_phi1p0,1,0,1,4000,1.000000e+03,1.000000e+01,2.998090e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,300,0.000000e+00,0.000000e+00,-1.055510e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,325,0.000000e+00,0.000000e+00,-1.049260e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,350,0.000000e+00,0.000000e+00,-1.042280e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,375,0.000000e+00,0.000000e+00,-1.034650e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,400,0.000000e+00,0.000000e+00,-1.026450e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,425,0.000000e+00,0.000000e+00,-1.017670e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,450,0.000000e+00,0.000000e+00,-1.008220e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,475,0.000000e+00,0.000000e+00,-9.979040e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,500,0.000000e+00,0.000000e+00,-9.864630e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,525,0.000000e+00,0.000000e+00,-9.735650e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,550,0.000000e+00,0.000000e+00,-9.588450e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,575,0.000000e+00,0.000000e+00,-9.419180e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,600,0.000000e+00,0.000000e+00,-9.223410e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,625,0.000000e+00,0.000000e+00,-8.995040e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,650,0.000000e+00,0.000000e+00,-8.724140e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,0.01,675,3.659674e-03,1.463870e-02,-8.393304e+00,1.112500e-02,1.265885e-05
hvof_phi1p3,1.3,0,0.01,700,9.553428e-03,3.821371e-02,-7.968563e+00,2.831080e-02,3.304541e-05
hvof_phi1p3,1.3,0,0.01,725,1.785198e-02,7.140792e-02,-7.416853e+00,5.121620e-02,6.175019e-05
hvof_phi1p3,1.3,0,0.01,750,2.949551e-02,1.179820e-01,-6.715819e+00,8.134860e-02,1.020253e-04
hvof_phi1p3,1.3,0,0.01,775,4.512749e-02,1.805099e-01,-5.881449e+00,1.191010e-01,1.560965e-04
hvof_phi1p3,1.3,0,0.01,800,6.413004e-02,2.565201e-01,-4.997993e+00,1.621840e-01,2.218265e-04
hvof_phi1p3,1.3,0,0.01,825,8.380673e-02,3.352269e-01,-4.200568e+00,2.049230e-01,2.898884e-04
hvof_phi1p3,1.3,0,0.01,850,1.005639e-01,4.022556e-01,-3.590197e+00,2.406880e-01,3.478516e-04
hvof_phi1p3,1.3,0,0.01,875,1.124803e-01,4.499210e-01,-3.179276e+00,2.661020e-01,3.890704e-04
hvof_phi1p3,1.3,0,0.01,900,1.199538e-01,4.798151e-01,-2.916562e+00,2.820870e-01,4.149214e-04
hvof_phi1p3,1.3,0,0.01,925,1.243340e-01,4.973360e-01,-2.746849e+00,2.914600e-01,4.300726e-04
hvof_phi1p3,1.3,0,0.01,950,1.268379e-01,5.073516e-01,-2.630667e+00,2.968030e-01,4.387337e-04
hvof_phi1p3,1.3,0,0.01,975,1.282692e-01,5.130767e-01,-2.543840e+00,2.998420e-01,4.436845e-04
hvof_phi1p3,1.3,0,0.01,1000,1.290976e-01,5.163904e-01,-2.473117e+00,3.015900e-01,4.465500e-04
hvof_phi1p3,1.3,0,0.01,1025,1.295858e-01,5.183433e-01,-2.411327e+00,3.026150e-01,4.482388e-04
hvof_phi1p3,1.3,0,0.01,1050,1.298796e-01,5.195182e-01,-2.354586e+00,3.032280e-01,4.492548e-04
hvof_phi1p3,1.3,0,0.01,1075,1.300598e-01,5.202392e-01,-2.300704e+00,3.036030e-01,4.498783e-04
hvof_phi1p3,1.3,0,0.01,1100,1.301726e-01,5.206903e-01,-2.248467e+00,3.038370e-01,4.502683e-04
hvof_phi1p3,1.3,0,0.01,1125,1.302448e-01,5.209793e-01,-2.197163e+00,3.039860e-01,4.505182e-04
hvof_phi1p3,1.3,0,0.01,1150,1.302914e-01,5.211655e-01,-2.146382e+00,3.040820e-01,4.506792e-04
hvof_phi1p3,1.3,0,0.01,1175,1.303223e-01,5.212892e-01,-2.095871e+00,3.041460e-01,4.507863e-04
hvof_phi1p3,1.3,0,0.01,1200,1.303430e-01,5.213719e-01,-2.045478e+00,3.041890e-01,4.508577e-04
hvof_phi1p3,1.3,0,0.01,1225,1.303572e-01,5.214288e-01,-1.995108e+00,3.042190e-01,4.509070e-04
hvof_phi1p3,1.3,0,0.01,1250,1.303670e-01,5.214679e-01,-1.944691e+00,3.042390e-01,4.509407e-04
hvof_phi1p3,1.3,0,0.01,1275,1.303738e-01,5.214953e-01,-1.894195e+00,3.042530e-01,4.509645e-04
hvof_phi1p3,1.3,0,0.01,1300,1.303786e-01,5.215145e-01,-1.843602e+00,3.042640e-01,4.509811e-04
hvof_phi1p3,1.3,0,0.01,1325,1.303821e-01,5.215282e-01,-1.792873e+00,3.042710e-01,4.509929e-04
hvof_phi1p3,1.3,0,0.01,1350,1.303846e-01,5.215385e-01,-1.742003e+00,3.042770e-01,4.510018e-04
hvof_phi1p3,1.3,0,0.01,1375,1.303864e-01,5.215457e-01,-1.690977e+00,3.042810e-01,4.510081e-04
hvof_phi1p3,1.3,0,0.01,1400,1.303881e-01,5.215522e-01,-1.639785e+00,3.042840e-01,4.510137e-04
hvof_phi1p3,1.3,0,0.01,1425,1.303894e-01,5.215577e-01,-1.588416e+00,3.042870e-01,4.510185e-04
hvof_phi1p3,1.3,0,0.01,1450,1.303907e-01,5.215629e-01,-1.536842e+00,3.042890e-01,4.510229e-04
hvof_phi1p3,1.3,0,0.01,1475,1.303920e-01,5.215680e-01,-1.485059e+00,3.042910e-01,4.510273e-04
hvof_phi1p3,1.3,0,0.01,1500,1.303937e-01,5.215749e-01,-1.433031e+00,3.042930e-01,4.510333e-04
hvof_phi1p3,1.3,0,0.01,1525,1.303954e-01,5.215817e-01,-1.380740e+00,3.042950e-01,4.510392e-04
hvof_phi1p3,1.3,0,0.01,1550,1.303972e-01,5.215890e-01,-1.328147e+00,3.042980e-01,4.510455e-04
hvof_phi1p3,1.3,0,0.01,1575,1.303998e-01,5.215992e-01,-1.275216e+00,3.043000e-01,4.510543e-04
hvof_phi1p3,1.3,0,0.01,1600,1.304029e-01,5.216116e-01,-1.221893e+00,3.043040e-01,4.510650e-04
hvof_phi1p3,1.3,0,0.01,1625,1.304068e-01,5.216270e-01,-1.168128e+00,3.043080e-01,4.510784e-04
hvof_phi1p3,1.3,0,0.01,1650,1.304112e-01,5.216449e-01,-1.113838e+00,3.043120e-01,4.510938e-04
hvof_phi1p3,1.3,0,0.01,1675,1.304170e-01,5.216680e-01,-1.058955e+00,3.043180e-01,4.511138e-04
hvof_phi1p3,1.3,0,0.01,1700,1.304244e-01,5.216975e-01,-1.003370e+00,3.043250e-01,4.511393e-04
hvof_phi1p3,1.3,0,0.01,1725,1.304328e-01,5.217312e-01,-9.469830e-01,3.043340e-01,4.511684e-04
hvof_phi1p3,1.3,0,0.01,1750,1.304434e-01,5.217734e-01,-8.896639e-01,3.043450e-01,4.512050e-04
hvof_phi1p3,1.3,0,0.01,1775,1.304561e-01,5.218243e-01,-8.312645e-01,3.043570e-01,4.512489e-04
hvof_phi1p3,1.3,0,0.01,1800,1.304713e-01,5.218854e-01,-7.716183e-01,3.043720e-01,4.513018e-04
hvof_phi1p3,1.3,0,0.01,1825,1.304894e-01,5.219576e-01,-7.105371e-01,3.043900e-01,4.513642e-04
hvof_phi1p3,1.3,0,0.01,1850,1.305110e-01,5.220439e-01,-6.478058e-01,3.044120e-01,4.514388e-04
hvof_phi1p3,1.3,0,0.01,1875,1.305364e-01,5.221456e-01,-5.831854e-01,3.044370e-01,4.515268e-04
hvof_phi1p3,1.3,0,0.01,1900,1.305663e-01,5.222653e-01,-5.164083e-01,3.044660e-01,4.516303e-04
hvof_phi1p3,1.3,0,0.01,1925,1.306011e-01,5.224043e-01,-4.471776e-01,3.045010e-01,4.517505e-04
hvof_phi1p3,1.3,0,0.01,1950,1.306416e-01,5.225664e-01,-3.751630e-01,3.045410e-01,4.518907e-04
hvof_phi1p3,1.3,0,0.01,1975,1.306886e-01,5.227543e-01,-3.000032e-01,3.045870e-01,4.520532e-04
hvof_phi1p3,1.3,0,0.01,2000,1.307427e-01,5.229709e-01,-2.213010e-01,3.046400e-01,4.522405e-04
hvof_phi1p3,1.3,0,0.01,2025,1.308045e-01,5.232180e-01,-1.386267e-01,3.047010e-01,4.524542e-04
hvof_phi1p3,1.3,0,0.01,2050,1.308753e-01,5.235013e-01,-5.150619e-02,3.047700e-01,4.526992e-04
hvof_phi1p3,1.3,0,0.01,2075,1.309557e-01,5.238229e-01,4.056518e-02,3.048490e-01,4.529773e-04
hvof_phi1p3,1.3,0,0.01,2100,1.310469e-01,5.241878e-01,1.381357e-01,3.049380e-01,4.532928e-04
hvof_phi1p3,1.3,0,0.01,2125,1.311496e-01,5.245984e-01,2.417884e-01,3.050380e-01,4.536479e-04
hvof_phi1p3,1.3,0,0.01,2150,1.312649e-01,5.250598e-01,3.521463e-01,3.051500e-01,4.540469e-04
hvof_phi1p3,1.3,0,0.01,2175,1.313942e-01,5.255768e-01,4.698714e-01,3.052750e-01,4.544939e-04
hvof_phi1p3,1.3,0,0.01,2200,1.315379e-01,5.261517e-01,5.956572e-01,3.054140e-01,4.549911e-04
hvof_phi1p3,1.3,0,0.01,2225,1.316977e-01,5.267908e-01,7.302351e-01,3.055670e-01,4.555438e-04
hvof_phi1p3,1.3,0,0.01,2250,1.318743e-01,5.274970e-01,8.743626e-01,3.057360e-01,4.561545e-04
hvof_phi1p3,1.3,0,0.01,2275,1.320688e-01,5.282754e-01,1.028827e+00,3.059220e-01,4.568276e-04
hvof_phi1p3,1.3,0,0.01,2300,1.322826e-01,5.291302e-01,1.194433e+00,3.061250e-01,4.575668e-04
hvof_phi1p3,1.3,0,0.01,2325,1.325160e-01,5.300642e-01,1.372002e+00,3.063460e-01,4.583744e-04
hvof_phi1p3,1.3,0,0.01,2350,1.327711e-01,5.310842e-01,1.562369e+00,3.065870e-01,4.592565e-04
hvof_phi1p3,1.3,0,0.01,2375,1.330486e-01,5.321944e-01,1.766364e+00,3.068470e-01,4.602165e-04
hvof_phi1p3,1.3,0,0.01,2400,1.333495e-01,5.333982e-01,1.984808e+00,3.071280e-01,4.612575e-04
hvof_phi1p3,1.3,0,0.01,2425,1.336757e-01,5.347028e-01,2.218495e+00,3.074320e-01,4.623856e-04
hvof_phi1p3,1.3,0,0.01,2450,1.340287e-01,5.361148e-01,2.468209e+00,3.077600e-01,4.636067e-04
hvof_phi1p3,1.3,0,0.01,2475,1.344106e-01,5.376424e-01,2.734674e+00,3.081150e-01,4.649277e-04
hvof_phi1p3,1.3,0,0.01,2500,1.348247e-01,5.392990e-01,3.018591e+00,3.085010e-01,4.663602e-04
hvof_phi1p3,1.3,0,0.01,2525,1.352755e-01,5.411022e-01,3.320584e+00,3.089240e-01,4.679196e-04
hvof_phi1p3,1.3,0,0.01,2550,1.357685e-01,5.430738e-01,3.641254e+00,3.093900e-01,4.696245e-04
hvof_phi1p3,1.3,0,0.01,2575,1.363123e-01,5.452492e-01,3.981125e+00,3.099120e-01,4.715057e-04
hvof_phi1p3,1.3,0,0.01,2600,1.369185e-01,5.476741e-01,4.340731e+00,3.105050e-01,4.736026e-04
hvof_phi1p3,1.3,0,0.01,2625,1.376044e-01,5.504175e-01,4.720600e+00,3.111910e-01,4.759750e-04
hvof_phi1p3,1.3,0,0.01,2650,1.383928e-01,5.535714e-01,5.121350e+00,3.120000e-01,4.787023e-04
hvof_phi1p3,1.3,0,0.01,2675,1.393170e-01,5.572680e-01,5.543779e+00,3.129740e-01,4.818990e-04
hvof_phi1p3,1.3,0,0.01,2700,1.404216e-01,5.616863e-01,5.989009e+00,3.141710e-01,4.857198e-04
hvof_phi1p3,1.3,0,0.01,2725,1.417691e-01,5.670764e-01,6.458698e+00,3.156650e-01,4.903808e-04
hvof_phi1p3,1.3,0,0.01,2750,1.434455e-01,5.737818e-01,6.955320e+00,3.175580e-01,4.961794e-04
hvof_phi1p3,1.3,0,0.01,2775,1.455686e-01,5.822742e-01,7.482612e+00,3.199870e-01,5.035232e-04
hvof_phi1p3,1.3,0,0.01,2800,1.483013e-01,5.932051e-01,8.046100e+00,3.231270e-01,5.129757e-04
hvof_phi1p3,1.3,0,0.01,2825,1.518703e-01,6.074811e-01,8.650747e+00,3.272140e-01,5.253210e-04
hvof_phi1p3,1.3,0,0.01,2850,1.565932e-01,6.263727e-01,9.306104e+00,3.325510e-01,5.416575e-04
hvof_phi1p3,1.3,0,0.01,2875,1.629260e-01,6.517041e-01,1.003098e+01,3.395350e-01,5.635628e-04
hvof_phi1p3,1.3,0,0.01,2900,1.715370e-01,6.861482e-01,1.084870e+01,3.486830e-01,5.933485e-04
hvof_phi1p3,1.3,0,0.01,2925,1.834447e-01,7.337790e-01,1.177847e+01,3.606670e-01,6.345374e-04
hvof_phi1p3,1.3,0,0.01,2950,2.002730e-01,8.010920e-01,1.287045e+01,3.763640e-01,6.927465e-04
hvof_phi1p3,1.3,0,0.01,2975,2.247843e-01,8.991370e-01,1.416607e+01,3.969230e-01,7.775311e-04
hvof_phi1p3,1.3,0,0.01,3000,2.620941e-01,1.048376e+00,1.573061e+01,4.238640e-01,9.065862e-04
hvof_phi1p3,1.3,0,0.01,3025,3.228973e-01,1.291589e+00,1.767585e+01,4.592140e-01,1.116905e-03
hvof_phi1p3,1.3,0,0.01,3050,4.340055e-01,1.736022e+00,2.014770e+01,5.057230e-01,1.501230e-03
hvof_phi1p3,1.3,0,0.01,3075,6.873349e-01,2.749340e+00,2.336095e+01,5.671910e-01,2.377499e-03
hvof_phi1p3,1.3,0,0.01,3100,1.744811e+00,6.979244e+00,2.760883e+01,6.490010e-01,6.035320e-03
hvof_phi1p3,1.3,0,0.01,3125,3.862190e+00,1.000000e+01,2.907470e+01,7.590240e-01,1.335936e-02
hvof_phi1p3,1.3,0,0.01,3150,6.115430e+00,1.000000e+01,2.951000e+01,9.092420e-01,2.115334e-02
hvof_phi1p3,1.3,0,0.01,3175,9.271000e+00,1.000000e+01,2.982270e+01,1.118840e+00,3.206849e-02
hvof_phi1p3,1.3,0,0.01,3200,1.383100e+01,1.000000e+01,3.001770e+01,1.420660e+00,4.784158e-02
hvof_phi1p3,1.3,0,0.01,3225,2.073380e+01,1.000000e+01,3.010610e+01,1.876000e+00,7.171844e-02
hvof_phi1p3,1.3,0,0.01,3250,3.196250e+01,1.000000e+01,3.010290e+01,2.614380e+00,1.105586e-01
hvof_phi1p3,1.3,0,0.01,3275,5.256650e+01,1.000000e+01,3.002520e+01,3.965480e+00,1.818281e-01
hvof_phi1p3,1.3,0,0.01,3300,1.003400e+02,1.000000e+01,2.989030e+01,7.090860e+00,3.470771e-01
hvof_phi1p3,1.3,0,0.01,3325,3.149320e+02,1.000000e+01,2.971380e+01,2.110560e+01,1.089353e+00
hvof_phi1p3,1.3,0,0.01,3350,1.000000e+03,1.000000e+01,2.980220e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3375,1.000000e+03,1.000000e+01,3.009030e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3400,1.000000e+03,1.000000e+01,3.040090e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3425,1.000000e+03,1.000000e+01,3.073600e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3450,1.000000e+03,1.000000e+01,3.109820e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3475,1.000000e+03,1.000000e+01,3.148990e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3500,1.000000e+03,1.000000e+01,3.191380e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3525,1.000000e+03,1.000000e+01,3.237270e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3550,1.000000e+03,1.000000e+01,3.286980e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3575,1.000000e+03,1.000000e+01,3.340800e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3600,1.000000e+03,1.000000e+01,3.399060e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3625,1.000000e+03,1.000000e+01,3.462100e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3650,1.000000e+03,1.000000e+01,3.530230e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3675,1.000000e+03,1.000000e+01,3.603780e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3700,1.000000e+03,1.000000e+01,3.683020e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3725,1.000000e+03,1.000000e+01,3.768220e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3750,1.000000e+03,1.000000e+01,3.859550e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3775,1.000000e+03,1.000000e+01,3.957130e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3800,1.000000e+03,1.000000e+01,4.060930e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3825,1.000000e+03,1.000000e+01,4.170810e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3850,1.000000e+03,1.000000e+01,4.286440e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3875,1.000000e+03,1.000000e+01,4.407290e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3900,1.000000e+03,1.000000e+01,4.532630e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3925,1.000000e+03,1.000000e+01,4.661490e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3950,1.000000e+03,1.000000e+01,4.792690e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,3975,1.000000e+03,1.000000e+01,4.924910e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,0.01,4000,1.000000e+03,1.000000e+01,5.056680e+01,2.000000e+02,3.459011e+00
hvof_phi1p3,1.3,0,1,300,0.000000e+00,0.000000e+00,-1.055520e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,325,0.000000e+00,0.000000e+00,-1.049300e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,350,0.000000e+00,0.000000e+00,-1.042400e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,375,0.000000e+00,0.000000e+00,-1.034960e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,400,0.000000e+00,0.000000e+00,-1.027180e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,425,0.000000e+00,0.000000e+00,-1.019190e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,450,0.000000e+00,0.000000e+00,-1.011100e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,475,0.000000e+00,0.000000e+00,-1.002980e+01,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,500,0.000000e+00,0.000000e+00,-9.948620e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,525,0.000000e+00,0.000000e+00,-9.867230e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,550,0.000000e+00,0.000000e+00,-9.785180e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,575,0.000000e+00,0.000000e+00,-9.701660e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,600,0.000000e+00,0.000000e+00,-9.615460e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,625,0.000000e+00,0.000000e+00,-9.524960e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,650,0.000000e+00,0.000000e+00,-9.427930e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,675,0.000000e+00,0.000000e+00,-9.321440e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,700,0.000000e+00,0.000000e+00,-9.201570e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,725,0.000000e+00,0.000000e+00,-9.063300e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,750,0.000000e+00,0.000000e+00,-8.900270e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,775,0.000000e+00,0.000000e+00,-8.704710e+00,0.000000e+00,0.000000e+00
hvof_phi1p3,1.3,0,1,800,2.655893e-03,1.062357e-02,-8.469567e+00,5.665040e-03,9.186761e-06
hvof_phi1p3,1.3,0,1,825,5.602335e-03,2.240934e-02,-8.179857e+00,1.612620e-02,1.937854e-05
hvof_phi1p3,1.3,0,1,850,1.017419e-02,4.069675e-02,-7.824382e+00,2.950790e-02,3.519262e-05
hvof_phi1p3,1.3,0,1,875,1.624308e-02,6.497232e-02,-7.393198e+00,4.639520e-02,5.618499e-05
hvof_phi1p3,1.3,0,1,900,2.405812e-02,9.623249e-02,-6.882682e+00,6.720760e-02,8.321730e-05
hvof_phi1p3,1.3,0,1,925,3.379956e-02,1.351983e-01,-6.300050e+00,9.199360e-02,1.169131e-04
hvof_phi1p3,1.3,0,1,950,4.541355e-02,1.816542e-01,-5.667930e+00,1.201840e-01,1.570860e-04
hvof_phi1p3,1.3,0,1,975,5.845308e-02,2.338123e-01,-5.024358e+00,1.504240e-01,2.021898e-04
hvof_phi1p3,1.3,0,1,1000,7.201791e-02,2.880716e-01,-4.414963e+00,1.806730e-01,2.491107e-04
hvof_phi1p3,1.3,0,1,1025,8.495838e-02,3.398335e-01,-3.877748e+00,2.087000e-01,2.938719e-04
hvof_phi1p3,1.3,0,1,1050,9.629181e-02,3.851672e-01,-3.432993e+00,2.327630e-01,3.330744e-04
hvof_phi1p3,1.3,0,1,1075,1.054995e-01,4.219979e-01,-3.081265e+00,2.520710e-01,3.649238e-04
hvof_phi1p3,1.3,0,1,1100,1.125526e-01,4.502103e-01,-2.809653e+00,2.667550e-01,3.893206e-04
hvof_phi1p3,1.3,0,1,1125,1.177373e-01,4.709494e-01,-2.600493e+00,2.775090e-01,4.072547e-04
hvof_phi1p3,1.3,0,1,1150,1.214525e-01,4.858098e-01,-2.437592e+00,2.852020e-01,4.201053e-04
hvof_phi1p3,1.3,0,1,1175,1.240767e-01,4.963069e-01,-2.307745e+00,2.906390e-01,4.291827e-04
hvof_phi1p3,1.3,0,1,1200,1.259207e-01,5.036826e-01,-2.201258e+00,2.944670e-01,4.355609e-04
hvof_phi1p3,1.3,0,1,1225,1.272150e-01,5.088599e-01,-2.111004e+00,2.971660e-01,4.400380e-04
hvof_phi1p3,1.3,0,1,1250,1.281265e-01,5.125061e-01,-2.031887e+00,2.990790e-01,4.431911e-04
hvof_phi1p3,1.3,0,1,1275,1.287710e-01,5.150838e-01,-1.960545e+00,3.004440e-01,4.454201e-04
hvof_phi1p3,1.3,0,1,1300,1.292294e-01,5.169175e-01,-1.894654e+00,3.014270e-01,4.470058e-04
hvof_phi1p3,1.3,0,1,1325,1.295575e-01,5.182299e-01,-1.832600e+00,3.021400e-01,4.481407e-04
hvof_phi1p3,1.3,0,1,1350,1.297939e-01,5.191755e-01,-1.773270e+00,3.026630e-01,4.489584e-04
hvof_phi1p3,1.3,0,1,1375,1.299653e-01,5.198613e-01,-1.715881e+00,3.030490e-01,4.495515e-04
hvof_phi1p3,1.3,0,1,1400,1.300899e-01,5.203597e-01,-1.659868e+00,3.033380e-01,4.499824e-04
hvof_phi1p3,1.3,0,1,1425,1.301814e-01,5.207255e-01,-1.604845e+00,3.035550e-01,4.502988e-04
hvof_phi1p3,1.3,0,1,1450,1.302485e-01,5.209938e-01,-1.550525e+00,3.037190e-01,4.505308e-04
hvof_phi1p3,1.3,0,1,1475,1.302983e-01,5.211931e-01,-1.496698e+00,3.038450e-01,4.507032e-04
hvof_phi1p3,1.3,0,1,1500,1.303357e-01,5.213427e-01,-1.443205e+00,3.039430e-01,4.508325e-04
hvof_phi1p3,1.3,0,1,1525,1.303636e-01,5.214544e-01,-1.389936e+00,3.040190e-01,4.509291e-04
hvof_phi1p3,1.3,0,1,1550,1.303848e-01,5.215391e-01,-1.336804e+00,3.040780e-01,4.510023e-04
hvof_phi1p3,1.3,0,1,1575,1.304012e-01,5.216049e-01,-1.283745e+00,3.041260e-01,4.510592e-04
hvof_phi1p3,1.3,0,1,1600,1.304143e-01,5.216573e-01,-1.230703e+00,3.041650e-01,4.511046e-04
hvof_phi1p3,1.3,0,1,1625,1.304256e-01,5.217025e-01,-1.177625e+00,3.041970e-01,4.511436e-04
hvof_phi1p3,1.3,0,1,1650,1.304354e-01,5.217416e-01,-1.124481e+00,3.042240e-01,4.511774e-04
hvof_phi1p3,1.3,0,1,1675,1.304447e-01,5.217790e-01,-1.071244e+00,3.042480e-01,4.512097e-04
hvof_phi1p3,1.3,0,1,1700,1.304541e-01,5.218163e-01,-1.017885e+00,3.042700e-01,4.512421e-04
hvof_phi1p3,1.3,0,1,1725,1.304640e-01,5.218561e-01,-9.643663e-01,3.042900e-01,4.512765e-04
hvof_phi1p3,1.3,0,1,1750,1.304753e-01,5.219011e-01,-9.106673e-01,3.043100e-01,4.513154e-04
hvof_phi1p3,1.3,0,1,1775,1.304882e-01,5.219529e-01,-8.567578e-01,3.043300e-01,4.513602e-04
