Tw_K,P_bar,O2_C2H2,f_air,Bg,Bc
1375,0.00569792,1,0,0,0.000000e+00
1400,0.00569792,1,0,0,0.000000e+00
1425,0.00569792,1,0,0,0.000000e+00
1450,0.00569792,1,0,0,9.912980e-07
1475,0.00569792,1,0,0,2.254930e-06
1500,0.00569792,1,0,0,3.629730e-06
1525,0.00569792,1,0,0,5.207480e-06
1550,0.00569792,1,0,0,7.084250e-06
1575,0.00569792,1,0,0,9.364620e-06
1600,0.00569792,1,0,0,1.216530e-05
1625,0.00569792,1,0,0,1.561850e-05
1650,0.00569792,1,0,0,1.987480e-05
1675,0.00569792,1,0,0,2.510620e-05
1700,0.00569792,1,0,0,3.150910e-05
1725,0.00569792,1,0,0,3.930650e-05
1750,0.00569792,1,0,0,4.875110e-05
1775,0.00569792,1,0,0,6.012780e-05
1800,0.00569792,1,0,0,7.375550e-05
1825,0.00569792,1,0,0,8.998960e-05
1850,0.00569792,1,0,0,1.092240e-04
1875,0.00569792,1,0,0,1.318920e-04
1900,0.00569792,1,0,0,1.584670e-04
1925,0.00569792,1,0,0,1.894630e-04
1950,0.00569792,1,0,0,2.254360e-04
1975,0.00569792,1,0,0,2.669790e-04
2000,0.00569792,1,0,0,3.147230e-04
2025,0.00569792,1,0,0,3.693310e-04
2050,0.00569792,1,0,0,4.314980e-04
2075,0.00569792,1,0,0,5.019390e-04
2100,0.00569792,1,0,0,5.813860e-04
2125,0.00569792,1,0,0,6.705810e-04
2150,0.00569792,1,0,0,7.702640e-04
2175,0.00569792,1,0,0,8.811660e-04
2200,0.00569792,1,0,0,1.004000e-03
2225,0.00569792,1,0,0,1.139460e-03
2250,0.00569792,1,0,0,1.288210e-03
2275,0.00569792,1,0,0,1.450890e-03
2300,0.00569792,1,0,0,1.628140e-03
2325,0.00569792,1,0,0,1.820630e-03
2350,0.00569792,1,0,0,2.029110e-03
2375,0.00569792,1,0,0,2.254520e-03
2400,0.00569792,1,0,0,2.498090e-03
2425,0.00569792,1,0,0,2.761590e-03
2450,0.00569792,1,0,0,3.047620e-03
2475,0.00569792,1,0,0,3.360020e-03
2500,0.00569792,1,0,0,3.704440e-03
2525,0.00569792,1,0,0,4.089200e-03
2550,0.00569792,1,0,0,4.526280e-03
2575,0.00569792,1,0,0,5.032840e-03
2600,0.00569792,1,0,0,5.633100e-03
2625,0.00569792,1,0,0,6.360850e-03
2650,0.00569792,1,0,0,7.262710e-03
2675,0.00569792,1,0,0,8.402410e-03
2700,0.00569792,1,0,0,9.866200e-03
2725,0.00569792,1,0,0,1.177000e-02
2750,0.00569792,1,0,0,1.426820e-02
2775,0.00569792,1,0,0,1.756590e-02
2800,0.00569792,1,0,0,2.193350e-02
2825,0.00569792,1,0,0,2.772680e-02
2850,0.00569792,1,0,0,3.541350e-02
2875,0.00569792,1,0,0,4.560800e-02
2900,0.00569792,1,0,0,5.912030e-02
2925,0.00569792,1,0,0,7.702360e-02
2950,0.00569792,1,0,0,1.007520e-01
2975,0.00569792,1,0,0,1.322450e-01
3000,0.00569792,1,0,0,1.741700e-01
3025,0.00569792,1,0,0,2.302790e-01
3050,0.00569792,1,0,0,3.059930e-01
3075,0.00569792,1,0,0,4.094450e-01
3100,0.00569792,1,0,0,5.534080e-01
3125,0.00569792,1,0,0,7.591770e-01
3150,0.00569792,1,0,0,1.065170e+00
3175,0.00569792,1,0,0,1.548670e+00
3200,0.00569792,1,0,0,2.391850e+00
3225,0.00569792,1,0,0,4.152480e+00
3250,0.00569792,1,0,0,9.765350e+00
3275,0.00569792,1,0,0,2.000000e+02
3300,0.00569792,1,0,0,2.000000e+02
3325,0.00569792,1,0,0,2.000000e+02
3350,0.00569792,1,0,0,2.000000e+02
3375,0.00569792,1,0,0,2.000000e+02
3400,0.00569792,1,0,0,2.000000e+02
3425,0.00569792,1,0,0,2.000000e+02
3450,0.00569792,1,0,0,2.000000e+02
3475,0.00569792,1,0,0,2.000000e+02
3500,0.00569792,1,0,0,2.000000e+02
3525,0.00569792,1,0,0,2.000000e+02
3550,0.00569792,1,0,0,2.000000e+02
3575,0.00569792,1,0,0,2.000000e+02
3600,0.00569792,1,0,0,2.000000e+02
3625,0.00569792,1,0,0,2.000000e+02
3650,0.00569792,1,0,0,2.000000e+02
3675,0.00569792,1,0,0,2.000000e+02
3700,0.00569792,1,0,0,2.000000e+02
3725,0.00569792,1,0,0,2.000000e+02
3750,0.00569792,1,0,0,2.000000e+02
3775,0.00569792,1,0,0,2.000000e+02
3800,0.00569792,1,0,0,2.000000e+02
3825,0.00569792,1,0,0,2.000000e+02
3850,0.00569792,1,0,0,2.000000e+02
3875,0.00569792,1,0,0,2.000000e+02
3900,0.00569792,1,0,0,2.000000e+02
3925,0.00569792,1,0,0,2.000000e+02
3950,0.00569792,1,0,0,2.000000e+02
3975,0.00569792,1,0,0,2.000000e+02
4000,0.00569792,1,0,0,2.000000e+02
4025,0.00569792,1,0,0,2.000000e+02
4050,0.00569792,1,0,0,2.000000e+02
4075,0.00569792,1,0,0,2.000000e+02
4100,0.00569792,1,0,0,2.000000e+02
4125,0.00569792,1,0,0,2.000000e+02
4150,0.00569792,1,0,0,2.000000e+02
4175,0.00569792,1,0,0,2.000000e+02
4200,0.00569792,1,0,0,2.000000e+02
4225,0.00569792,1,0,0,2.000000e+02
4250,0.00569792,1,0,0,2.000000e+02
4275,0.00569792,1,0,0,2.000000e+02
4300,0.00569792,1,0,0,2.000000e+02
4325,0.00569792,1,0,0,2.000000e+02
4350,0.00569792,1,0,0,2.000000e+02
4375,0.00569792,1,0,0,2.000000e+02
4400,0.00569792,1,0,0,2.000000e+02
4425,0.00569792,1,0,0,2.000000e+02
4450,0.00569792,1,0,0,2.000000e+02
4475,0.00569792,1,0,0,2.000000e+02
4500,0.00569792,1,0,0,2.000000e+02
4525,0.00569792,1,0,0,2.000000e+02
4550,0.00569792,1,0,0,2.000000e+02
4575,0.00569792,1,0,0,2.000000e+02
4600,0.00569792,1,0,0,2.000000e+02
4625,0.00569792,1,0,0,2.000000e+02
4650,0.00569792,1,0,0,2.000000e+02
4675,0.00569792,1,0,0,2.000000e+02
4700,0.00569792,1,0,0,2.000000e+02
4725,0.00569792,1,0,0,2.000000e+02
4750,0.00569792,1,0,0,2.000000e+02
4775,0.00569792,1,0,0,2.000000e+02
4800,0.00569792,1,0,0,2.000000e+02
4825,0.00569792,1,0,0,2.000000e+02
4850,0.00569792,1,0,0,2.000000e+02
4875,0.00569792,1,0,0,2.000000e+02
4900,0.00569792,1,0,0,2.000000e+02
4925,0.00569792,1,0,0,2.000000e+02
4950,0.00569792,1,0,0,2.000000e+02
4975,0.00569792,1,0,0,2.000000e+02
5000,0.00569792,1,0,0,2.000000e+02
300,0.0101325,1,0,0,0.000000e+00
325,0.0101325,1,0,0,0.000000e+00
350,0.0101325,1,0,0,0.000000e+00
375,0.0101325,1,0,0,0.000000e+00
400,0.0101325,1,0,0,0.000000e+00
425,0.0101325,1,0,0,0.000000e+00
450,0.0101325,1,0,0,0.000000e+00
475,0.0101325,1,0,0,0.000000e+00
500,0.0101325,1,0,0,0.000000e+00
525,0.0101325,1,0,0,0.000000e+00
550,0.0101325,1,0,0,0.000000e+00
575,0.0101325,1,0,0,0.000000e+00
600,0.0101325,1,0,0,0.000000e+00
625,0.0101325,1,0,0,0.000000e+00
650,0.0101325,1,0,0,0.000000e+00
675,0.0101325,1,0,0,0.000000e+00
700,0.0101325,1,0,0,0.000000e+00
725,0.0101325,1,0,0,0.000000e+00
750,0.0101325,1,0,0,0.000000e+00
775,0.0101325,1,0,0,0.000000e+00
800,0.0101325,1,0,0,0.000000e+00
825,0.0101325,1,0,0,0.000000e+00
850,0.0101325,1,0,0,0.000000e+00
875,0.0101325,1,0,0,0.000000e+00
900,0.0101325,1,0,0,0.000000e+00
925,0.0101325,1,0,0,0.000000e+00
950,0.0101325,1,0,0,0.000000e+00
975,0.0101325,1,0,0,0.000000e+00
1000,0.0101325,1,0,0,0.000000e+00
1025,0.0101325,1,0,0,0.000000e+00
1050,0.0101325,1,0,0,0.000000e+00
1075,0.0101325,1,0,0,0.000000e+00
1100,0.0101325,1,0,0,0.000000e+00
1125,0.0101325,1,0,0,0.000000e+00
1150,0.0101325,1,0,0,0.000000e+00
1175,0.0101325,1,0,0,0.000000e+00
1200,0.0101325,1,0,0,0.000000e+00
1225,0.0101325,1,0,0,0.000000e+00
1250,0.0101325,1,0,0,0.000000e+00
1275,0.0101325,1,0,0,0.000000e+00
1300,0.0101325,1,0,0,0.000000e+00
1325,0.0101325,1,0,0,0.000000e+00
1350,0.0101325,1,0,0,0.000000e+00
1375,0.0101325,1,0,0,0.000000e+00
1400,0.0101325,1,0,0,0.000000e+00
1425,0.0101325,1,0,0,0.000000e+00
1450,0.0101325,1,0,0,0.000000e+00
1475,0.0101325,1,0,0,8.894800e-07
1500,0.0101325,1,0,0,2.573300e-06
1525,0.0101325,1,0,0,4.388740e-06
1550,0.0101325,1,0,0,6.449470e-06
1575,0.0101325,1,0,0,8.873100e-06
1600,0.0101325,1,0,0,1.178610e-05
1625,0.0101325,1,0,0,1.532800e-05
1650,0.0101325,1,0,0,1.965510e-05
1675,0.0101325,1,0,0,2.494400e-05
1700,0.0101325,1,0,0,3.139480e-05
1725,0.0101325,1,0,0,3.923380e-05
1750,0.0101325,1,0,0,4.871700e-05
1775,0.0101325,1,0,0,6.013230e-05
1800,0.0101325,1,0,0,7.380240e-05
1825,0.0101325,1,0,0,9.008730e-05
1850,0.0101325,1,0,0,1.093860e-04
1875,0.0101325,1,0,0,1.321400e-04
1900,0.0101325,1,0,0,1.588310e-04
1925,0.0101325,1,0,0,1.899870e-04
1950,0.0101325,1,0,0,2.261790e-04
1975,0.0101325,1,0,0,2.680220e-04
2000,0.0101325,1,0,0,3.161730e-04
2025,0.0101325,1,0,0,3.713300e-04
2050,0.0101325,1,0,0,4.342320e-04
2075,0.0101325,1,0,0,5.056470e-04
2100,0.0101325,1,0,0,5.863770e-04
2125,0.0101325,1,0,0,6.772420e-04
2150,0.0101325,1,0,0,7.790810e-04
2175,0.0101325,1,0,0,8.927410e-04
2200,0.0101325,1,0,0,1.019070e-03
2225,0.0101325,1,0,0,1.158890e-03
2250,0.0101325,1,0,0,1.313050e-03
2275,0.0101325,1,0,0,1.482340e-03
2300,0.0101325,1,0,0,1.667550e-03
2325,0.0101325,1,0,0,1.869470e-03
2350,0.0101325,1,0,0,2.088900e-03
2375,0.0101325,1,0,0,2.326700e-03
2400,0.0101325,1,0,0,2.583850e-03
2425,0.0101325,1,0,0,2.861570e-03
2450,0.0101325,1,0,0,3.161440e-03
2475,0.0101325,1,0,0,3.485630e-03
2500,0.0101325,1,0,0,3.837240e-03
2525,0.0101325,1,0,0,4.220660e-03
2550,0.0101325,1,0,0,4.642190e-03
2575,0.0101325,1,0,0,5.110830e-03
2600,0.0101325,1,0,0,5.639260e-03
2625,0.0101325,1,0,0,6.245290e-03
2650,0.0101325,1,0,0,6.953570e-03
2675,0.0101325,1,0,0,7.797970e-03
2700,0.0101325,1,0,0,8.824580e-03
2725,0.0101325,1,0,0,1.009560e-02
2750,0.0101325,1,0,0,1.169410e-02
2775,0.0101325,1,0,0,1.373080e-02
2800,0.0101325,1,0,0,1.635150e-02
2825,0.0101325,1,0,0,1.974810e-02
2850,0.0101325,1,0,0,2.417130e-02
2875,0.0101325,1,0,0,2.994820e-02
2900,0.0101325,1,0,0,3.750460e-02
2925,0.0101325,1,0,0,4.739550e-02
2950,0.0101325,1,0,0,6.034520e-02
2975,0.0101325,1,0,0,7.730380e-02
3000,0.0101325,1,0,0,9.952730e-02
3025,0.0101325,1,0,0,1.286930e-01
3050,0.0101325,1,0,0,1.670750e-01
3075,0.0101325,1,0,0,2.178170e-01
3100,0.0101325,1,0,0,2.853730e-01
3125,0.0101325,1,0,0,3.762580e-01
3150,0.0101325,1,0,0,5.003860e-01
3175,0.0101325,1,0,0,6.736400e-01
3200,0.0101325,1,0,0,9.231900e-01
3225,0.0101325,1,0,0,1.299790e+00
3250,0.0101325,1,0,0,1.910640e+00
3275,0.0101325,1,0,0,3.028640e+00
3300,0.0101325,1,0,0,5.615320e+00
3325,0.0101325,1,0,0,1.721600e+01
3350,0.0101325,1,0,0,2.000000e+02
3375,0.0101325,1,0,0,2.000000e+02
3400,0.0101325,1,0,0,2.000000e+02
3425,0.0101325,1,0,0,2.000000e+02
3450,0.0101325,1,0,0,2.000000e+02
3475,0.0101325,1,0,0,2.000000e+02
3500,0.0101325,1,0,0,2.000000e+02
3525,0.0101325,1,0,0,2.000000e+02
3550,0.0101325,1,0,0,2.000000e+02
3575,0.0101325,1,0,0,2.000000e+02
3600,0.0101325,1,0,0,2.000000e+02
3625,0.0101325,1,0,0,2.000000e+02
3650,0.0101325,1,0,0,2.000000e+02
3675,0.0101325,1,0,0,2.000000e+02
3700,0.0101325,1,0,0,2.000000e+02
3725,0.0101325,1,0,0,2.000000e+02
3750,0.0101325,1,0,0,2.000000e+02
3775,0.0101325,1,0,0,2.000000e+02
3800,0.0101325,1,0,0,2.000000e+02
3825,0.0101325,1,0,0,2.000000e+02
3850,0.0101325,1,0,0,2.000000e+02
3875,0.0101325,1,0,0,2.000000e+02
3900,0.0101325,1,0,0,2.000000e+02
3925,0.0101325,1,0,0,2.000000e+02
3950,0.0101325,1,0,0,2.000000e+02
3975,0.0101325,1,0,0,2.000000e+02
4000,0.0101325,1,0,0,2.000000e+02
4025,0.0101325,1,0,0,2.000000e+02
4050,0.0101325,1,0,0,2.000000e+02
4075,0.0101325,1,0,0,2.000000e+02
4100,0.0101325,1,0,0,2.000000e+02
4125,0.0101325,1,0,0,2.000000e+02
4150,0.0101325,1,0,0,2.000000e+02
4175,0.0101325,1,0,0,2.000000e+02
4200,0.0101325,1,0,0,2.000000e+02
4225,0.0101325,1,0,0,2.000000e+02
4250,0.0101325,1,0,0,2.000000e+02
4275,0.0101325,1,0,0,2.000000e+02
4300,0.0101325,1,0,0,2.000000e+02
4325,0.0101325,1,0,0,2.000000e+02
4350,0.0101325,1,0,0,2.000000e+02
4375,0.0101325,1,0,0,2.000000e+02
4400,0.0101325,1,0,0,2.000000e+02
4425,0.0101325,1,0,0,2.000000e+02
4450,0.0101325,1,0,0,2.000000e+02
4475,0.0101325,1,0,0,2.000000e+02
4500,0.0101325,1,0,0,2.000000e+02
4525,0.0101325,1,0,0,2.000000e+02
4550,0.0101325,1,0,0,2.000000e+02
4575,0.0101325,1,0,0,2.000000e+02
4600,0.0101325,1,0,0,2.000000e+02
4625,0.0101325,1,0,0,2.000000e+02
4650,0.0101325,1,0,0,2.000000e+02
4675,0.0101325,1,0,0,2.000000e+02
4700,0.0101325,1,0,0,2.000000e+02
4725,0.0101325,1,0,0,2.000000e+02
4750,0.0101325,1,0,0,2.000000e+02
4775,0.0101325,1,0,0,2.000000e+02
4800,0.0101325,1,0,0,2.000000e+02
4825,0.0101325,1,0,0,2.000000e+02
4850,0.0101325,1,0,0,2.000000e+02
4875,0.0101325,1,0,0,2.000000e+02
4900,0.0101325,1,0,0,2.000000e+02
4925,0.0101325,1,0,0,2.000000e+02
4950,0.0101325,1,0,0,2.000000e+02
4975,0.0101325,1,0,0,2.000000e+02
5000,0.0101325,1,0,0,2.000000e+02
300,0.0180184,1,0,0,0.000000e+00
325,0.0180184,1,0,0,0.000000e+00
350,0.0180184,1,0,0,0.000000e+00
375,0.0180184,1,0,0,0.000000e+00
400,0.0180184,1,0,0,0.000000e+00
425,0.0180184,1,0,0,0.000000e+00
450,0.0180184,1,0,0,0.000000e+00
475,0.0180184,1,0,0,0.000000e+00
500,0.0180184,1,0,0,0.000000e+00
525,0.0180184,1,0,0,0.000000e+00
550,0.0180184,1,0,0,0.000000e+00
575,0.0180184,1,0,0,0.000000e+00
600,0.0180184,1,0,0,0.000000e+00
625,0.0180184,1,0,0,0.000000e+00
650,0.0180184,1,0,0,0.000000e+00
675,0.0180184,1,0,0,0.000000e+00
700,0.0180184,1,0,0,0.000000e+00
725,0.0180184,1,0,0,0.000000e+00
750,0.0180184,1,0,0,0.000000e+00
775,0.0180184,1,0,0,0.000000e+00
800,0.0180184,1,0,0,0.000000e+00
825,0.0180184,1,0,0,0.000000e+00
850,0.0180184,1,0,0,0.000000e+00
875,0.0180184,1,0,0,0.000000e+00
900,0.0180184,1,0,0,0.000000e+00
925,0.0180184,1,0,0,0.000000e+00
950,0.0180184,1,0,0,0.000000e+00
975,0.0180184,1,0,0,0.000000e+00
1000,0.0180184,1,0,0,0.000000e+00
1025,0.0180184,1,0,0,0.000000e+00
1050,0.0180184,1,0,0,0.000000e+00
1075,0.0180184,1,0,0,0.000000e+00
1100,0.0180184,1,0,0,0.000000e+00
1125,0.0180184,1,0,0,0.000000e+00
1150,0.0180184,1,0,0,0.000000e+00
1175,0.0180184,1,0,0,0.000000e+00
1200,0.0180184,1,0,0,0.000000e+00
1225,0.0180184,1,0,0,0.000000e+00
1250,0.0180184,1,0,0,0.000000e+00
1275,0.0180184,1,0,0,0.000000e+00
1300,0.0180184,1,0,0,0.000000e+00
1325,0.0180184,1,0,0,0.000000e+00
1350,0.0180184,1,0,0,0.000000e+00
1375,0.0180184,1,0,0,0.000000e+00
1400,0.0180184,1,0,0,0.000000e+00
1425,0.0180184,1,0,0,0.000000e+00
1450,0.0180184,1,0,0,0.000000e+00
1475,0.0180184,1,0,0,0.000000e+00
1500,0.0180184,1,0,0,6.945050e-07
1525,0.0180184,1,0,0,2.932460e-06
1550,0.0180184,1,0,0,5.320070e-06
1575,0.0180184,1,0,0,7.997990e-06
1600,0.0180184,1,0,0,1.110990e-05
1625,0.0180184,1,0,0,1.480830e-05
1650,0.0180184,1,0,0,1.925940e-05
1675,0.0180184,1,0,0,2.464750e-05
1700,0.0180184,1,0,0,3.117850e-05
1725,0.0180184,1,0,0,3.908390e-05
1750,0.0180184,1,0,0,4.862390e-05
1775,0.0180184,1,0,0,6.009040e-05
1800,0.0180184,1,0,0,7.381010e-05
1825,0.0180184,1,0,0,9.014720e-05
1850,0.0180184,1,0,0,1.095060e-04
1875,0.0180184,1,0,0,1.323330e-04
1900,0.0180184,1,0,0,1.591190e-04
1925,0.0180184,1,0,0,1.904000e-04
1950,0.0180184,1,0,0,2.267610e-04
1975,0.0180184,1,0,0,2.688320e-04
2000,0.0180184,1,0,0,3.172930e-04
2025,0.0180184,1,0,0,3.728670e-04
2050,0.0180184,1,0,0,4.363250e-04
2075,0.0180184,1,0,0,5.084800e-04
2100,0.0180184,1,0,0,5.901830e-04
2125,0.0180184,1,0,0,6.823200e-04
2150,0.0180184,1,0,0,7.858080e-04
2175,0.0180184,1,0,0,9.015830e-04
2200,0.0180184,1,0,0,1.030600e-03
2225,0.0180184,1,0,0,1.173820e-03
2250,0.0180184,1,0,0,1.332210e-03
2275,0.0180184,1,0,0,1.506730e-03
2300,0.0180184,1,0,0,1.698330e-03
2325,0.0180184,1,0,0,1.907940e-03
2350,0.0180184,1,0,0,2.136520e-03
2375,0.0180184,1,0,0,2.385000e-03
2400,0.0180184,1,0,0,2.654380e-03
2425,0.0180184,1,0,0,2.945740e-03
2450,0.0180184,1,0,0,3.260320e-03
2475,0.0180184,1,0,0,3.599620e-03
2500,0.0180184,1,0,0,3.965570e-03
2525,0.0180184,1,0,0,4.360770e-03
2550,0.0180184,1,0,0,4.788730e-03
2575,0.0180184,1,0,0,5.254360e-03
2600,0.0180184,1,0,0,5.764460e-03
2625,0.0180184,1,0,0,6.328500e-03
2650,0.0180184,1,0,0,6.959580e-03
2675,0.0180184,1,0,0,7.675690e-03
2700,0.0180184,1,0,0,8.501340e-03
2725,0.0180184,1,0,0,9.469690e-03
2750,0.0180184,1,0,0,1.062520e-02
2775,0.0180184,1,0,0,1.202730e-02
2800,0.0180184,1,0,0,1.375420e-02
2825,0.0180184,1,0,0,1.590910e-02
2850,0.0180184,1,0,0,1.862670e-02
2875,0.0180184,1,0,0,2.208260e-02
2900,0.0180184,1,0,0,2.650410e-02
2925,0.0180184,1,0,0,3.218520e-02
2950,0.0180184,1,0,0,3.950530e-02
2975,0.0180184,1,0,0,4.895470e-02
3000,0.0180184,1,0,0,6.116720e-02
3025,0.0180184,1,0,0,7.696590e-02
3050,0.0180184,1,0,0,9.742690e-02
3075,0.0180184,1,0,0,1.239690e-01
3100,0.0180184,1,0,0,1.584900e-01
3125,0.0180184,1,0,0,2.035650e-01
3150,0.0180184,1,0,0,2.627700e-01
3175,0.0180184,1,0,0,3.412060e-01
3200,0.0180184,1,0,0,4.463980e-01
3225,0.0180184,1,0,0,5.899350e-01
3250,0.0180184,1,0,0,7.906590e-01
3275,0.0180184,1,0,0,1.081450e+00
3300,0.0180184,1,0,0,1.525370e+00
3325,0.0180184,1,0,0,2.260900e+00
3350,0.0180184,1,0,0,3.663220e+00
3375,0.0180184,1,0,0,7.228940e+00
3400,0.0180184,1,0,0,3.217950e+01
3425,0.0180184,1,0,0,2.000000e+02
3450,0.0180184,1,0,0,2.000000e+02
3475,0.0180184,1,0,0,2.000000e+02
3500,0.0180184,1,0,0,2.000000e+02
3525,0.0180184,1,0,0,2.000000e+02
3550,0.0180184,1,0,0,2.000000e+02
3575,0.0180184,1,0,0,2.000000e+02
3600,0.0180184,1,0,0,2.000000e+02
3625,0.0180184,1,0,0,2.000000e+02
3650,0.0180184,1,0,0,2.000000e+02
3675,0.0180184,1,0,0,2.000000e+02
3700,0.0180184,1,0,0,2.000000e+02
3725,0.0180184,1,0,0,2.000000e+02
3750,0.0180184,1,0,0,2.000000e+02
3775,0.0180184,1,0,0,2.000000e+02
3800,0.0180184,1,0,0,2.000000e+02
3825,0.0180184,1,0,0,2.000000e+02
3850,0.0180184,1,0,0,2.000000e+02
3875,0.0180184,1,0,0,2.000000e+02
3900,0.0180184,1,0,0,2.000000e+02
3925,0.0180184,1,0,0,2.000000e+02
3950,0.0180184,1,0,0,2.000000e+02
3975,0.0180184,1,0,0,2.000000e+02
4000,0.0180184,1,0,0,2.000000e+02
4025,0.0180184,1,0,0,2.000000e+02
4050,0.0180184,1,0,0,2.000000e+02
4075,0.0180184,1,0,0,2.000000e+02
4100,0.0180184,1,0,0,2.000000e+02
4125,0.0180184,1,0,0,2.000000e+02
4150,0.0180184,1,0,0,2.000000e+02
4175,0.0180184,1,0,0,2.000000e+02
4200,0.0180184,1,0,0,2.000000e+02
4225,0.0180184,1,0,0,2.000000e+02
4250,0.0180184,1,0,0,2.000000e+02
4275,0.0180184,1,0,0,2.000000e+02
4300,0.0180184,1,0,0,2.000000e+02
4325,0.0180184,1,0,0,2.000000e+02
4350,0.0180184,1,0,0,2.000000e+02
4375,0.0180184,1,0,0,2.000000e+02
4400,0.0180184,1,0,0,2.000000e+02
4425,0.0180184,1,0,0,2.000000e+02
4450,0.0180184,1,0,0,2.000000e+02
4475,0.0180184,1,0,0,2.000000e+02
4500,0.0180184,1,0,0,2.000000e+02
4525,0.0180184,1,0,0,2.000000e+02
4550,0.0180184,1,0,0,2.000000e+02
4575,0.0180184,1,0,0,2.000000e+02
4600,0.0180184,1,0,0,2.000000e+02
4625,0.0180184,1,0,0,2.000000e+02
4650,0.0180184,1,0,0,2.000000e+02
4675,0.0180184,1,0,0,2.000000e+02
4700,0.0180184,1,0,0,2.000000e+02
4725,0.0180184,1,0,0,2.000000e+02
4750,0.0180184,1,0,0,2.000000e+02
4775,0.0180184,1,0,0,2.000000e+02
4800,0.0180184,1,0,0,2.000000e+02
4825,0.0180184,1,0,0,2.000000e+02
4850,0.0180184,1,0,0,2.000000e+02
4875,0.0180184,1,0,0,2.000000e+02
4900,0.0180184,1,0,0,2.000000e+02
4925,0.0180184,1,0,0,2.000000e+02
4950,0.0180184,1,0,0,2.000000e+02
4975,0.0180184,1,0,0,2.000000e+02
5000,0.0180184,1,0,0,2.000000e+02
300,0.0320418,1,0,0,0.000000e+00
325,0.0320418,1,0,0,0.000000e+00
350,0.0320418,1,0,0,0.000000e+00
375,0.0320418,1,0,0,0.000000e+00
400,0.0320418,1,0,0,0.000000e+00
425,0.0320418,1,0,0,0.000000e+00
450,0.0320418,1,0,0,0.000000e+00
475,0.0320418,1,0,0,0.000000e+00
500,0.0320418,1,0,0,0.000000e+00
525,0.0320418,1,0,0,0.000000e+00
550,0.0320418,1,0,0,0.000000e+00
575,0.0320418,1,0,0,0.000000e+00
600,0.0320418,1,0,0,0.000000e+00
625,0.0320418,1,0,0,0.000000e+00
650,0.0320418,1,0,0,0.000000e+00
675,0.0320418,1,0,0,0.000000e+00
700,0.0320418,1,0,0,0.000000e+00
725,0.0320418,1,0,0,0.000000e+00
750,0.0320418,1,0,0,0.000000e+00
775,0.0320418,1,0,0,0.000000e+00
800,0.0320418,1,0,0,0.000000e+00
825,0.0320418,1,0,0,0.000000e+00
850,0.0320418,1,0,0,0.000000e+00
875,0.0320418,1,0,0,0.000000e+00
900,0.0320418,1,0,0,0.000000e+00
925,0.0320418,1,0,0,0.000000e+00
950,0.0320418,1,0,0,0.000000e+00
975,0.0320418,1,0,0,0.000000e+00
1000,0.0320418,1,0,0,0.000000e+00
1025,0.0320418,1,0,0,0.000000e+00
1050,0.0320418,1,0,0,0.000000e+00
1075,0.0320418,1,0,0,0.000000e+00
1100,0.0320418,1,0,0,0.000000e+00
1125,0.0320418,1,0,0,0.000000e+00
1150,0.0320418,1,0,0,0.000000e+00
1175,0.0320418,1,0,0,0.000000e+00
1200,0.0320418,1,0,0,0.000000e+00
1225,0.0320418,1,0,0,0.000000e+00
1250,0.0320418,1,0,0,0.000000e+00
1275,0.0320418,1,0,0,0.000000e+00
1300,0.0320418,1,0,0,0.000000e+00
1325,0.0320418,1,0,0,0.000000e+00
1350,0.0320418,1,0,0,0.000000e+00
1375,0.0320418,1,0,0,0.000000e+00
1400,0.0320418,1,0,0,0.000000e+00
1425,0.0320418,1,0,0,0.000000e+00
1450,0.0320418,1,0,0,0.000000e+00
1475,0.0320418,1,0,0,0.000000e+00
1500,0.0320418,1,0,0,0.000000e+00
1525,0.0320418,1,0,0,3.425920e-07
1550,0.0320418,1,0,0,3.311240e-06
1575,0.0320418,1,0,0,6.441040e-06
1600,0.0320418,1,0,0,9.906160e-06
1625,0.0320418,1,0,0,1.388200e-05
1650,0.0320418,1,0,0,1.855210e-05
1675,0.0320418,1,0,0,2.411400e-05
1700,0.0320418,1,0,0,3.078410e-05
1725,0.0320418,1,0,0,3.880190e-05
1750,0.0320418,1,0,0,4.843430e-05
1775,0.0320418,1,0,0,5.997880e-05
1800,0.0320418,1,0,0,7.376710e-05
1825,0.0320418,1,0,0,9.016830e-05
1850,0.0320418,1,0,0,1.095920e-04
1875,0.0320418,1,0,0,1.324890e-04
1900,0.0320418,1,0,0,1.593590e-04
1925,0.0320418,1,0,0,1.907440e-04
1950,0.0320418,1,0,0,2.272400e-04
1975,0.0320418,1,0,0,2.694890e-04
2000,0.0320418,1,0,0,3.181860e-04
2025,0.0320418,1,0,0,3.740770e-04
2050,0.0320418,1,0,0,4.379570e-04
2075,0.0320418,1,0,0,5.106720e-04
2100,0.0320418,1,0,0,5.931130e-04
2125,0.0320418,1,0,0,6.862160e-04
2150,0.0320418,1,0,0,7.909560e-04
2175,0.0320418,1,0,0,9.083450e-04
2200,0.0320418,1,0,0,1.039420e-03
2225,0.0320418,1,0,0,1.185250e-03
2250,0.0320418,1,0,0,1.346920e-03
2275,0.0320418,1,0,0,1.525510e-03
2300,0.0320418,1,0,0,1.722130e-03
2325,0.0320418,1,0,0,1.937860e-03
2350,0.0320418,1,0,0,2.173800e-03
2375,0.0320418,1,0,0,2.431050e-03
2400,0.0320418,1,0,0,2.710720e-03
2425,0.0320418,1,0,0,3.013950e-03
2450,0.0320418,1,0,0,3.341920e-03
