Tw_K,P_bar,phi,f_air,Bg,Bc
450,0.101325,1,0,1,0.000000e+00
475,0.101325,1,0,1,0.000000e+00
500,0.101325,1,0,1,0.000000e+00
525,0.101325,1,0,1,0.000000e+00
550,0.101325,1,0,1,0.000000e+00
575,0.101325,1,0,1,0.000000e+00
600,0.101325,1,0,1,0.000000e+00
625,0.101325,1,0,1,0.000000e+00
650,0.101325,1,0,1,0.000000e+00
675,0.101325,1,0,1,0.000000e+00
700,0.101325,1,0,1,0.000000e+00
725,0.101325,1,0,1,0.000000e+00
750,0.101325,1,0,1,0.000000e+00
775,0.101325,1,0,1,0.000000e+00
800,0.101325,1,0,1,0.000000e+00
825,0.101325,1,0,1,0.000000e+00
850,0.101325,1,0,1,0.000000e+00
875,0.101325,1,0,1,0.000000e+00
900,0.101325,1,0,1,0.000000e+00
925,0.101325,1,0,1,0.000000e+00
950,0.101325,1,0,1,0.000000e+00
975,0.101325,1,0,1,6.089120e-05
1000,0.101325,1,0,1,1.803050e-02
1025,0.101325,1,0,1,2.960260e-02
1050,0.101325,1,0,1,3.695950e-02
1075,0.101325,1,0,1,4.163410e-02
1100,0.101325,1,0,1,4.462410e-02
1125,0.101325,1,0,1,4.655620e-02
1150,0.101325,1,0,1,4.781960e-02
1175,0.101325,1,0,1,4.865610e-02
1200,0.101325,1,0,1,4.921670e-02
1225,0.101325,1,0,1,4.959670e-02
1250,0.101325,1,0,1,4.985700e-02
1275,0.101325,1,0,1,5.003720e-02
1300,0.101325,1,0,1,5.016290e-02
1325,0.101325,1,0,1,5.025150e-02
1350,0.101325,1,0,1,5.031440e-02
1375,0.101325,1,0,1,5.035950e-02
1400,0.101325,1,0,1,5.039210e-02
1425,0.101325,1,0,1,5.041620e-02
1450,0.101325,1,0,1,5.043430e-02
1475,0.101325,1,0,1,5.044850e-02
1500,0.101325,1,0,1,5.046020e-02
1525,0.101325,1,0,1,5.047060e-02
1550,0.101325,1,0,1,5.048070e-02
1575,0.101325,1,0,1,5.049110e-02
1600,0.101325,1,0,1,5.050280e-02
1625,0.101325,1,0,1,5.051640e-02
1650,0.101325,1,0,1,5.053270e-02
1675,0.101325,1,0,1,5.055230e-02
1700,0.101325,1,0,1,5.057620e-02
1725,0.101325,1,0,1,5.060530e-02
1750,0.101325,1,0,1,5.064060e-02
1775,0.101325,1,0,1,5.068320e-02
1800,0.101325,1,0,1,5.073440e-02
1825,0.101325,1,0,1,5.079550e-02
1850,0.101325,1,0,1,5.086820e-02
1875,0.101325,1,0,1,5.095420e-02
1900,0.101325,1,0,1,5.105540e-02
1925,0.101325,1,0,1,5.117390e-02
1950,0.101325,1,0,1,5.131190e-02
1975,0.101325,1,0,1,5.147200e-02
2000,0.101325,1,0,1,5.165690e-02
2025,0.101325,1,0,1,5.186960e-02
2050,0.101325,1,0,1,5.211310e-02
2075,0.101325,1,0,1,5.239100e-02
2100,0.101325,1,0,1,5.270670e-02
2125,0.101325,1,0,1,5.306420e-02
2150,0.101325,1,0,1,5.346750e-02
2175,0.101325,1,0,1,5.392090e-02
2200,0.101325,1,0,1,5.442880e-02
2225,0.101325,1,0,1,5.499610e-02
2250,0.101325,1,0,1,5.562740e-02
2275,0.101325,1,0,1,5.632800e-02
2300,0.101325,1,0,1,5.710290e-02
2325,0.101325,1,0,1,5.795750e-02
2350,0.101325,1,0,1,5.889720e-02
2375,0.101325,1,0,1,5.992760e-02
2400,0.101325,1,0,1,6.105420e-02
2425,0.101325,1,0,1,6.228260e-02
2450,0.101325,1,0,1,6.361870e-02
2475,0.101325,1,0,1,6.506820e-02
2500,0.101325,1,0,1,6.663700e-02
2525,0.101325,1,0,1,6.833120e-02
2550,0.101325,1,0,1,7.015700e-02
2575,0.101325,1,0,1,7.212110e-02
2600,0.101325,1,0,1,7.423070e-02
2625,0.101325,1,0,1,7.649380e-02
2650,0.101325,1,0,1,7.891980e-02
2675,0.101325,1,0,1,8.151950e-02
2700,0.101325,1,0,1,8.430630e-02
2725,0.101325,1,0,1,8.729670e-02
2750,0.101325,1,0,1,9.051150e-02
2775,0.101325,1,0,1,9.397760e-02
2800,0.101325,1,0,1,9.772920e-02
2825,0.101325,1,0,1,1.018110e-01
2850,0.101325,1,0,1,1.062800e-01
2875,0.101325,1,0,1,1.112100e-01
2900,0.101325,1,0,1,1.166980e-01
2925,0.101325,1,0,1,1.228660e-01
2950,0.101325,1,0,1,1.298710e-01
2975,0.101325,1,0,1,1.379160e-01
3000,0.101325,1,0,1,1.472570e-01
3025,0.101325,1,0,1,1.582190e-01
3050,0.101325,1,0,1,1.712140e-01
3075,0.101325,1,0,1,1.867650e-01
3100,0.101325,1,0,1,2.055290e-01
3125,0.101325,1,0,1,2.283370e-01
3150,0.101325,1,0,1,2.562370e-01
3175,0.101325,1,0,1,2.905580e-01
3200,0.101325,1,0,1,3.329840e-01
3225,0.101325,1,0,1,3.856650e-01
3250,0.101325,1,0,1,4.513630e-01
3275,0.101325,1,0,1,5.336590e-01
3300,0.101325,1,0,1,6.372570e-01
3325,0.101325,1,0,1,7.684240e-01
3350,0.101325,1,0,1,9.356720e-01
3375,0.101325,1,0,1,1.150830e+00
3400,0.101325,1,0,1,1.430840e+00
3425,0.101325,1,0,1,1.800750e+00
3450,0.101325,1,0,1,2.299350e+00
3475,0.101325,1,0,1,2.990000e+00
3500,0.101325,1,0,1,3.983770e+00
3525,0.101325,1,0,1,5.494940e+00
3550,0.101325,1,0,1,7.996960e+00
3575,0.101325,1,0,1,1.278390e+01
3600,0.101325,1,0,1,2.510600e+01
3625,0.101325,1,0,1,1.181810e+02
3650,0.101325,1,0,1,2.000000e+02
3675,0.101325,1,0,1,2.000000e+02
3700,0.101325,1,0,1,2.000000e+02
3725,0.101325,1,0,1,2.000000e+02
3750,0.101325,1,0,1,2.000000e+02
3775,0.101325,1,0,1,2.000000e+02
3800,0.101325,1,0,1,2.000000e+02
3825,0.101325,1,0,1,2.000000e+02
3850,0.101325,1,0,1,2.000000e+02
3875,0.101325,1,0,1,2.000000e+02
3900,0.101325,1,0,1,2.000000e+02
3925,0.101325,1,0,1,2.000000e+02
3950,0.101325,1,0,1,2.000000e+02
3975,0.101325,1,0,1,2.000000e+02
4000,0.101325,1,0,1,2.000000e+02
4025,0.101325,1,0,1,2.000000e+02
4050,0.101325,1,0,1,2.000000e+02
4075,0.101325,1,0,1,2.000000e+02
4100,0.101325,1,0,1,2.000000e+02
4125,0.101325,1,0,1,2.000000e+02
4150,0.101325,1,0,1,2.000000e+02
4175,0.101325,1,0,1,2.000000e+02
4200,0.101325,1,0,1,2.000000e+02
4225,0.101325,1,0,1,2.000000e+02
4250,0.101325,1,0,1,2.000000e+02
4275,0.101325,1,0,1,2.000000e+02
4300,0.101325,1,0,1,2.000000e+02
4325,0.101325,1,0,1,2.000000e+02
4350,0.101325,1,0,1,2.000000e+02
4375,0.101325,1,0,1,2.000000e+02
4400,0.101325,1,0,1,2.000000e+02
4425,0.101325,1,0,1,2.000000e+02
4450,0.101325,1,0,1,2.000000e+02
4475,0.101325,1,0,1,2.000000e+02
4500,0.101325,1,0,1,2.000000e+02
4525,0.101325,1,0,1,2.000000e+02
4550,0.101325,1,0,1,2.000000e+02
4575,0.101325,1,0,1,2.000000e+02
4600,0.101325,1,0,1,2.000000e+02
4625,0.101325,1,0,1,2.000000e+02
4650,0.101325,1,0,1,2.000000e+02
4675,0.101325,1,0,1,2.000000e+02
4700,0.101325,1,0,1,2.000000e+02
4725,0.101325,1,0,1,2.000000e+02
4750,0.101325,1,0,1,2.000000e+02
4775,0.101325,1,0,1,2.000000e+02
4800,0.101325,1,0,1,2.000000e+02
4825,0.101325,1,0,1,2.000000e+02
4850,0.101325,1,0,1,2.000000e+02
4875,0.101325,1,0,1,2.000000e+02
4900,0.101325,1,0,1,2.000000e+02
4925,0.101325,1,0,1,2.000000e+02
4950,0.101325,1,0,1,2.000000e+02
4975,0.101325,1,0,1,2.000000e+02
5000,0.101325,1,0,1,2.000000e+02
300,0.180184,1,0,1,0.000000e+00
325,0.180184,1,0,1,0.000000e+00
350,0.180184,1,0,1,0.000000e+00
375,0.180184,1,0,1,0.000000e+00
400,0.180184,1,0,1,0.000000e+00
425,0.180184,1,0,1,0.000000e+00
450,0.180184,1,0,1,0.000000e+00
475,0.180184,1,0,1,0.000000e+00
500,0.180184,1,0,1,0.000000e+00
525,0.180184,1,0,1,0.000000e+00
550,0.180184,1,0,1,0.000000e+00
575,0.180184,1,0,1,0.000000e+00
600,0.180184,1,0,1,0.000000e+00
625,0.180184,1,0,1,0.000000e+00
650,0.180184,1,0,1,0.000000e+00
675,0.180184,1,0,1,0.000000e+00
700,0.180184,1,0,1,0.000000e+00
725,0.180184,1,0,1,0.000000e+00
750,0.180184,1,0,1,0.000000e+00
775,0.180184,1,0,1,0.000000e+00
800,0.180184,1,0,1,0.000000e+00
825,0.180184,1,0,1,0.000000e+00
850,0.180184,1,0,1,0.000000e+00
875,0.180184,1,0,1,0.000000e+00
900,0.180184,1,0,1,0.000000e+00
925,0.180184,1,0,1,0.000000e+00
950,0.180184,1,0,1,0.000000e+00
975,0.180184,1,0,1,0.000000e+00
1000,0.180184,1,0,1,0.000000e+00
1025,0.180184,1,0,1,1.520860e-02
1050,0.180184,1,0,1,2.726160e-02
1075,0.180184,1,0,1,3.513070e-02
1100,0.180184,1,0,1,4.025430e-02
1125,0.180184,1,0,1,4.360430e-02
1150,0.180184,1,0,1,4.581220e-02
1175,0.180184,1,0,1,4.728150e-02
1200,0.180184,1,0,1,4.826970e-02
1225,0.180184,1,0,1,4.894110e-02
1250,0.180184,1,0,1,4.940190e-02
1275,0.180184,1,0,1,4.972110e-02
1300,0.180184,1,0,1,4.994400e-02
1325,0.180184,1,0,1,5.010090e-02
1350,0.180184,1,0,1,5.021210e-02
1375,0.180184,1,0,1,5.029160e-02
1400,0.180184,1,0,1,5.034870e-02
1425,0.180184,1,0,1,5.039020e-02
1450,0.180184,1,0,1,5.042080e-02
1475,0.180184,1,0,1,5.044380e-02
1500,0.180184,1,0,1,5.046180e-02
1525,0.180184,1,0,1,5.047660e-02
1550,0.180184,1,0,1,5.048960e-02
1575,0.180184,1,0,1,5.050210e-02
1600,0.180184,1,0,1,5.051500e-02
1625,0.180184,1,0,1,5.052930e-02
1650,0.180184,1,0,1,5.054590e-02
1675,0.180184,1,0,1,5.056570e-02
1700,0.180184,1,0,1,5.058950e-02
1725,0.180184,1,0,1,5.061830e-02
1750,0.180184,1,0,1,5.065330e-02
1775,0.180184,1,0,1,5.069550e-02
1800,0.180184,1,0,1,5.074620e-02
1825,0.180184,1,0,1,5.080700e-02
1850,0.180184,1,0,1,5.087930e-02
1875,0.180184,1,0,1,5.096480e-02
1900,0.180184,1,0,1,5.106560e-02
1925,0.180184,1,0,1,5.118380e-02
1950,0.180184,1,0,1,5.132150e-02
1975,0.180184,1,0,1,5.148150e-02
2000,0.180184,1,0,1,5.166630e-02
2025,0.180184,1,0,1,5.187900e-02
2050,0.180184,1,0,1,5.212270e-02
2075,0.180184,1,0,1,5.240090e-02
2100,0.180184,1,0,1,5.271730e-02
2125,0.180184,1,0,1,5.307580e-02
2150,0.180184,1,0,1,5.348050e-02
2175,0.180184,1,0,1,5.393580e-02
2200,0.180184,1,0,1,5.444630e-02
2225,0.180184,1,0,1,5.501690e-02
2250,0.180184,1,0,1,5.565260e-02
2275,0.180184,1,0,1,5.635870e-02
2300,0.180184,1,0,1,5.714060e-02
2325,0.180184,1,0,1,5.800400e-02
2350,0.180184,1,0,1,5.895460e-02
2375,0.180184,1,0,1,5.999830e-02
2400,0.180184,1,0,1,6.114110e-02
2425,0.180184,1,0,1,6.238920e-02
2450,0.180184,1,0,1,6.374880e-02
2475,0.180184,1,0,1,6.522620e-02
2500,0.180184,1,0,1,6.682790e-02
2525,0.180184,1,0,1,6.856020e-02
2550,0.180184,1,0,1,7.042990e-02
2575,0.180184,1,0,1,7.244380e-02
2600,0.180184,1,0,1,7.460890e-02
2625,0.180184,1,0,1,7.693290e-02
2650,0.180184,1,0,1,7.942390e-02
2675,0.180184,1,0,1,8.209070e-02
2700,0.180184,1,0,1,8.494370e-02
2725,0.180184,1,0,1,8.799450e-02
2750,0.180184,1,0,1,9.125730e-02
2775,0.180184,1,0,1,9.474920e-02
2800,0.180184,1,0,1,9.849110e-02
2825,0.180184,1,0,1,1.025100e-01
2850,0.180184,1,0,1,1.068380e-01
2875,0.180184,1,0,1,1.115170e-01
2900,0.180184,1,0,1,1.166020e-01
2925,0.180184,1,0,1,1.221590e-01
2950,0.180184,1,0,1,1.282740e-01
2975,0.180184,1,0,1,1.350580e-01
3000,0.180184,1,0,1,1.426470e-01
3025,0.180184,1,0,1,1.512160e-01
3050,0.180184,1,0,1,1.609830e-01
3075,0.180184,1,0,1,1.722250e-01
3100,0.180184,1,0,1,1.852870e-01
3125,0.180184,1,0,1,2.006010e-01
3150,0.180184,1,0,1,2.187080e-01
3175,0.180184,1,0,1,2.402840e-01
3200,0.180184,1,0,1,2.661750e-01
3225,0.180184,1,0,1,2.974400e-01
3250,0.180184,1,0,1,3.354090e-01
3275,0.180184,1,0,1,3.817600e-01
3300,0.180184,1,0,1,4.386200e-01
3325,0.180184,1,0,1,5.087100e-01
3350,0.180184,1,0,1,5.955380e-01
3375,0.180184,1,0,1,7.036880e-01
3400,0.180184,1,0,1,8.392420e-01
3425,0.180184,1,0,1,1.010410e+00
3450,0.180184,1,0,1,1.228560e+00
3475,0.180184,1,0,1,1.509800e+00
3500,0.180184,1,0,1,1.877850e+00
3525,0.180184,1,0,1,2.368930e+00
3550,0.180184,1,0,1,3.041490e+00
3575,0.180184,1,0,1,3.996070e+00
3600,0.180184,1,0,1,5.421630e+00
3625,0.180184,1,0,1,7.719960e+00
3650,0.180184,1,0,1,1.192170e+01
3675,0.180184,1,0,1,2.170420e+01
3700,0.180184,1,0,1,6.705960e+01
3725,0.180184,1,0,1,2.000000e+02
3750,0.180184,1,0,1,2.000000e+02
3775,0.180184,1,0,1,2.000000e+02
3800,0.180184,1,0,1,2.000000e+02
3825,0.180184,1,0,1,2.000000e+02
3850,0.180184,1,0,1,2.000000e+02
3875,0.180184,1,0,1,2.000000e+02
3900,0.180184,1,0,1,2.000000e+02
3925,0.180184,1,0,1,2.000000e+02
3950,0.180184,1,0,1,2.000000e+02
3975,0.180184,1,0,1,2.000000e+02
4000,0.180184,1,0,1,2.000000e+02
4025,0.180184,1,0,1,2.000000e+02
4050,0.180184,1,0,1,2.000000e+02
4075,0.180184,1,0,1,2.000000e+02
4100,0.180184,1,0,1,2.000000e+02
4125,0.180184,1,0,1,2.000000e+02
4150,0.180184,1,0,1,2.000000e+02
4175,0.180184,1,0,1,2.000000e+02
4200,0.180184,1,0,1,2.000000e+02
4225,0.180184,1,0,1,2.000000e+02
4250,0.180184,1,0,1,2.000000e+02
4275,0.180184,1,0,1,2.000000e+02
4300,0.180184,1,0,1,2.000000e+02
4325,0.180184,1,0,1,2.000000e+02
4350,0.180184,1,0,1,2.000000e+02
4375,0.180184,1,0,1,2.000000e+02
4400,0.180184,1,0,1,2.000000e+02
4425,0.180184,1,0,1,2.000000e+02
4450,0.180184,1,0,1,2.000000e+02
4475,0.180184,1,0,1,2.000000e+02
4500,0.180184,1,0,1,2.000000e+02
4525,0.180184,1,0,1,2.000000e+02
4550,0.180184,1,0,1,2.000000e+02
4575,0.180184,1,0,1,2.000000e+02
4600,0.180184,1,0,1,2.000000e+02
4625,0.180184,1,0,1,2.000000e+02
4650,0.180184,1,0,1,2.000000e+02
4675,0.180184,1,0,1,2.000000e+02
4700,0.180184,1,0,1,2.000000e+02
4725,0.180184,1,0,1,2.000000e+02
4750,0.180184,1,0,1,2.000000e+02
4775,0.180184,1,0,1,2.000000e+02
4800,0.180184,1,0,1,2.000000e+02
4825,0.180184,1,0,1,2.000000e+02
4850,0.180184,1,0,1,2.000000e+02
4875,0.180184,1,0,1,2.000000e+02
4900,0.180184,1,0,1,2.000000e+02
4925,0.180184,1,0,1,2.000000e+02
4950,0.180184,1,0,1,2.000000e+02
4975,0.180184,1,0,1,2.000000e+02
5000,0.180184,1,0,1,2.000000e+02
300,0.320418,1,0,1,0.000000e+00
325,0.320418,1,0,1,0.000000e+00
350,0.320418,1,0,1,0.000000e+00
375,0.320418,1,0,1,0.000000e+00
400,0.320418,1,0,1,0.000000e+00
425,0.320418,1,0,1,0.000000e+00
450,0.320418,1,0,1,0.000000e+00
475,0.320418,1,0,1,0.000000e+00
500,0.320418,1,0,1,0.000000e+00
525,0.320418,1,0,1,0.000000e+00
550,0.320418,1,0,1,0.000000e+00
575,0.320418,1,0,1,0.000000e+00
600,0.320418,1,0,1,0.000000e+00
625,0.320418,1,0,1,0.000000e+00
650,0.320418,1,0,1,0.000000e+00
675,0.320418,1,0,1,0.000000e+00
700,0.320418,1,0,1,0.000000e+00
725,0.320418,1,0,1,0.000000e+00
750,0.320418,1,0,1,0.000000e+00
775,0.320418,1,0,1,0.000000e+00
800,0.320418,1,0,1,0.000000e+00
825,0.320418,1,0,1,0.000000e+00
850,0.320418,1,0,1,0.000000e+00
875,0.320418,1,0,1,0.000000e+00
900,0.320418,1,0,1,0.000000e+00
925,0.320418,1,0,1,0.000000e+00
950,0.320418,1,0,1,0.000000e+00
975,0.320418,1,0,1,0.000000e+00
1000,0.320418,1,0,1,0.000000e+00
1025,0.320418,1,0,1,0.000000e+00
1050,0.320418,1,0,1,1.150140e-02
1075,0.320418,1,0,1,2.425670e-02
1100,0.320418,1,0,1,3.280670e-02
1125,0.320418,1,0,1,3.850800e-02
1150,0.320418,1,0,1,4.231570e-02
1175,0.320418,1,0,1,4.487290e-02
1200,0.320418,1,0,1,4.660330e-02
1225,0.320418,1,0,1,4.778410e-02
1250,0.320418,1,0,1,4.859690e-02
1275,0.320418,1,0,1,4.916100e-02
1300,0.320418,1,0,1,4.955560e-02
1325,0.320418,1,0,1,4.983340e-02
1350,0.320418,1,0,1,5.003040e-02
1375,0.320418,1,0,1,5.017080e-02
1400,0.320418,1,0,1,5.027140e-02
1425,0.320418,1,0,1,5.034390e-02
1450,0.320418,1,0,1,5.039660e-02
1475,0.320418,1,0,1,5.043540e-02
1500,0.320418,1,0,1,5.046450e-02
1525,0.320418,1,0,1,5.048700e-02
1550,0.320418,1,0,1,5.050540e-02
1575,0.320418,1,0,1,5.052140e-02
1600,0.320418,1,0,1,5.053660e-02
1625,0.320418,1,0,1,5.055230e-02
1650,0.320418,1,0,1,5.056950e-02
1675,0.320418,1,0,1,5.058940e-02
1700,0.320418,1,0,1,5.061310e-02
1725,0.320418,1,0,1,5.064150e-02
1750,0.320418,1,0,1,5.067580e-02
1775,0.320418,1,0,1,5.071730e-02
1800,0.320418,1,0,1,5.076730e-02
1825,0.320418,1,0,1,5.082730e-02
1850,0.320418,1,0,1,5.089880e-02
1875,0.320418,1,0,1,5.098360e-02
1900,0.320418,1,0,1,5.108360e-02
1925,0.320418,1,0,1,5.120100e-02
1950,0.320418,1,0,1,5.133810e-02
1975,0.320418,1,0,1,5.149750e-02
2000,0.320418,1,0,1,5.168180e-02
2025,0.320418,1,0,1,5.189410e-02
2050,0.320418,1,0,1,5.213760e-02
2075,0.320418,1,0,1,5.241580e-02
2100,0.320418,1,0,1,5.273240e-02
2125,0.320418,1,0,1,5.309120e-02
2150,0.320418,1,0,1,5.349670e-02
2175,0.320418,1,0,1,5.395310e-02
2200,0.320418,1,0,1,5.446530e-02
2225,0.320418,1,0,1,5.503820e-02
2250,0.320418,1,0,1,5.567690e-02
2275,0.320418,1,0,1,5.638700e-02
2300,0.320418,1,0,1,5.717400e-02
2325,0.320418,1,0,1,5.804370e-02
2350,0.320418,1,0,1,5.900240e-02
2375,0.320418,1,0,1,6.005600e-02
2400,0.320418,1,0,1,6.121110e-02
2425,0.320418,1,0,1,6.247410e-02
2450,0.320418,1,0,1,6.385180e-02
2475,0.320418,1,0,1,6.535070e-02
2500,0.320418,1,0,1,6.697790e-02
2525,0.320418,1,0,1,6.874030e-02
2550,0.320418,1,0,1,7.064500e-02
2575,0.320418,1,0,1,7.269920e-02
2600,0.320418,1,0,1,7.491030e-02
2625,0.320418,1,0,1,7.728590e-02
2650,0.320418,1,0,1,7.983400e-02
2675,0.320418,1,0,1,8.256280e-02
2700,0.320418,1,0,1,8.548140e-02
2725,0.320418,1,0,1,8.859950e-02
2750,0.320418,1,0,1,9.192820e-02
2775,0.320418,1,0,1,9.548000e-02
2800,0.320418,1,0,1,9.926950e-02
2825,0.320418,1,0,1,1.033140e-01
2850,0.320418,1,0,1,1.076340e-01
2875,0.320418,1,0,1,1.122570e-01
2900,0.320418,1,0,1,1.172120e-01
2925,0.320418,1,0,1,1.225390e-01
2950,0.320418,1,0,1,1.282880e-01
2975,0.320418,1,0,1,1.345190e-01
3000,0.320418,1,0,1,1.413090e-01
3025,0.320418,1,0,1,1.487530e-01
3050,0.320418,1,0,1,1.569710e-01
3075,0.320418,1,0,1,1.661100e-01
3100,0.320418,1,0,1,1.763560e-01
3125,0.320418,1,0,1,1.879380e-01
3150,0.320418,1,0,1,2.011440e-01
3175,0.320418,1,0,1,2.163240e-01
3200,0.320418,1,0,1,2.339190e-01
3225,0.320418,1,0,1,2.544710e-01
3250,0.320418,1,0,1,2.786510e-01
3275,0.320418,1,0,1,3.072920e-01
3300,0.320418,1,0,1,3.414310e-01
3325,0.320418,1,0,1,3.823570e-01
3350,0.320418,1,0,1,4.316880e-01
3375,0.320418,1,0,1,4.914600e-01
3400,0.320418,1,0,1,5.642610e-01
3425,0.320418,1,0,1,6.534070e-01
3450,0.320418,1,0,1,7.632030e-01
3475,0.320418,1,0,1,8.993190e-01
3500,0.320418,1,0,1,1.069360e+00
3525,0.320418,1,0,1,1.283730e+00
3550,0.320418,1,0,1,1.557080e+00
3575,0.320418,1,0,1,1.910640e+00
3600,0.320418,1,0,1,2.376350e+00
3625,0.320418,1,0,1,3.004700e+00
3650,0.320418,1,0,1,3.880230e+00
3675,0.320418,1,0,1,5.156130e+00
3700,0.320418,1,0,1,7.141260e+00
3725,0.320418,1,0,1,1.056430e+01
3750,0.320418,1,0,1,1.765020e+01
3775,0.320418,1,0,1,3.998680e+01
3800,0.320418,1,0,1,2.000000e+02
3825,0.320418,1,0,1,2.000000e+02
3850,0.320418,1,0,1,2.000000e+02
3875,0.320418,1,0,1,2.000000e+02
3900,0.320418,1,0,1,2.000000e+02
3925,0.320418,1,0,1,2.000000e+02
3950,0.320418,1,0,1,2.000000e+02
3975,0.320418,1,0,1,2.000000e+02
4000,0.320418,1,0,1,2.000000e+02
4025,0.320418,1,0,1,2.000000e+02
4050,0.320418,1,0,1,2.000000e+02
4075,0.320418,1,0,1,2.000000e+02
4100,0.320418,1,0,1,2.000000e+02
4125,0.320418,1,0,1,2.000000e+02
4150,0.320418,1,0,1,2.000000e+02
4175,0.320418,1,0,1,2.000000e+02
4200,0.320418,1,0,1,2.000000e+02
4225,0.320418,1,0,1,2.000000e+02
4250,0.320418,1,0,1,2.000000e+02
4275,0.320418,1,0,1,2.000000e+02
4300,0.320418,1,0,1,2.000000e+02
4325,0.320418,1,0,1,2.000000e+02
4350,0.320418,1,0,1,2.000000e+02
4375,0.320418,1,0,1,2.000000e+02
4400,0.320418,1,0,1,2.000000e+02
4425,0.320418,1,0,1,2.000000e+02
4450,0.320418,1,0,1,2.000000e+02
4475,0.320418,1,0,1,2.000000e+02
4500,0.320418,1,0,1,2.000000e+02
4525,0.320418,1,0,1,2.000000e+02
4550,0.320418,1,0,1,2.000000e+02
4575,0.320418,1,0,1,2.000000e+02
4600,0.320418,1,0,1,2.000000e+02
4625,0.320418,1,0,1,2.000000e+02
4650,0.320418,1,0,1,2.000000e+02
4675,0.320418,1,0,1,2.000000e+02
4700,0.320418,1,0,1,2.000000e+02
4725,0.320418,1,0,1,2.000000e+02
4750,0.320418,1,0,1,2.000000e+02
4775,0.320418,1,0,1,2.000000e+02
4800,0.320418,1,0,1,2.000000e+02
4825,0.320418,1,0,1,2.000000e+02
4850,0.320418,1,0,1,2.000000e+02
4875,0.320418,1,0,1,2.000000e+02
4900,0.320418,1,0,1,2.000000e+02
4925,0.320418,1,0,1,2.000000e+02
4950,0.320418,1,0,1,2.000000e+02
4975,0.320418,1,0,1,2.000000e+02
5000,0.320418,1,0,1,2.000000e+02
300,0.569792,1,0,1,0.000000e+00
325,0.569792,1,0,1,0.000000e+00
350,0.569792,1,0,1,0.000000e+00
375,0.569792,1,0,1,0.000000e+00
400,0.569792,1,0,1,0.000000e+00
425,0.569792,1,0,1,0.000000e+00
450,0.569792,1,0,1,0.000000e+00
475,0.569792,1,0,1,0.000000e+00
500,0.569792,1,0,1,0.000000e+00
525,0.569792,1,0,1,0.000000e+00
550,0.569792,1,0,1,0.000000e+00
575,0.569792,1,0,1,0.000000e+00
600,0.569792,1,0,1,0.000000e+00
625,0.569792,1,0,1,0.000000e+00
650,0.569792,1,0,1,0.000000e+00
675,0.569792,1,0,1,0.000000e+00
700,0.569792,1,0,1,0.000000e+00
725,0.569792,1,0,1,0.000000e+00
750,0.569792,1,0,1,0.000000e+00
775,0.569792,1,0,1,0.000000e+00
800,0.569792,1,0,1,0.000000e+00
825,0.569792,1,0,1,0.000000e+00
850,0.569792,1,0,1,0.000000e+00
875,0.569792,1,0,1,0.000000e+00
900,0.569792,1,0,1,0.000000e+00
925,0.569792,1,0,1,0.000000e+00
950,0.569792,1,0,1,0.000000e+00
975,0.569792,1,0,1,0.000000e+00
1000,0.569792,1,0,1,0.000000e+00
1025,0.569792,1,0,1,0.000000e+00
1050,0.569792,1,0,1,0.000000e+00
1075,0.569792,1,0,1,6.824120e-03
1100,0.569792,1,0,1,2.049060e-02
1125,0.569792,1,0,1,2.989690e-02
1150,0.569792,1,0,1,3.631920e-02
1175,0.569792,1,0,1,4.069890e-02
1200,0.569792,1,0,1,4.369430e-02
1225,0.569792,1,0,1,4.575380e-02
1250,0.569792,1,0,1,4.717900e-02
1275,0.569792,1,0,1,4.817180e-02
1300,0.569792,1,0,1,4.886800e-02
1325,0.569792,1,0,1,4.935910e-02
1350,0.569792,1,0,1,4.970760e-02
1375,0.569792,1,0,1,4.995590e-02
1400,0.569792,1,0,1,5.013370e-02
1425,0.569792,1,0,1,5.026140e-02
1450,0.569792,1,0,1,5.035340e-02
1475,0.569792,1,0,1,5.042020e-02
1500,0.569792,1,0,1,5.046910e-02
1525,0.569792,1,0,1,5.050550e-02
1550,0.569792,1,0,1,5.053330e-02
1575,0.569792,1,0,1,5.055570e-02
1600,0.569792,1,0,1,5.057500e-02
1625,0.569792,1,0,1,5.059300e-02
1650,0.569792,1,0,1,5.061140e-02
1675,0.569792,1,0,1,5.063160e-02
1700,0.569792,1,0,1,5.065490e-02
1725,0.569792,1,0,1,5.068260e-02
1750,0.569792,1,0,1,5.071590e-02
1775,0.569792,1,0,1,5.075610e-02
1800,0.569792,1,0,1,5.080480e-02
1825,0.569792,1,0,1,5.086330e-02
1850,0.569792,1,0,1,5.093330e-02
1875,0.569792,1,0,1,5.101670e-02
1900,0.569792,1,0,1,5.111530e-02
1925,0.569792,1,0,1,5.123140e-02
1950,0.569792,1,0,1,5.136720e-02
1975,0.569792,1,0,1,5.152540e-02
2000,0.569792,1,0,1,5.170860e-02
2025,0.569792,1,0,1,5.192000e-02
2050,0.569792,1,0,1,5.216260e-02
2075,0.569792,1,0,1,5.244010e-02
2100,0.569792,1,0,1,5.275620e-02
2125,0.569792,1,0,1,5.311480e-02
2150,0.569792,1,0,1,5.352030e-02
2175,0.569792,1,0,1,5.397710e-02
2200,0.569792,1,0,1,5.449000e-02
2225,0.569792,1,0,1,5.506410e-02
2250,0.569792,1,0,1,5.570470e-02
