edge,O2_C2H2,f_air,P_atm,T_K,Bc_ss,Bg_ss,hw_ss_MJkg,Bc_Bg0,recession_over_mdote_m3_per_kg
oat_r1p3_air50,1.3,0.5,0.01,3150,5.930740e+00,1.000000e+01,2.950190e+01,5.818910e-01,2.051449e-02
oat_r1p3_air50,1.3,0.5,0.01,3175,9.033510e+00,1.000000e+01,2.982540e+01,7.289840e-01,3.124701e-02
oat_r1p3_air50,1.3,0.5,0.01,3200,1.351860e+01,1.000000e+01,3.003060e+01,9.409920e-01,4.676098e-02
oat_r1p3_air50,1.3,0.5,0.01,3225,2.031120e+01,1.000000e+01,3.012720e+01,1.261680e+00,7.025666e-02
oat_r1p3_air50,1.3,0.5,0.01,3250,3.136810e+01,1.000000e+01,3.012900e+01,1.784190e+00,1.085026e-01
oat_r1p3_air50,1.3,0.5,0.01,3275,5.167420e+01,1.000000e+01,3.005200e+01,2.748030e+00,1.787416e-01
oat_r1p3_air50,1.3,0.5,0.01,3300,9.880710e+01,1.000000e+01,2.991260e+01,5.009410e+00,3.417748e-01
oat_r1p3_air50,1.3,0.5,0.01,3325,3.107840e+02,1.000000e+01,2.972470e+01,1.548260e+01,1.075005e+00
oat_r1p3_air50,1.3,0.5,0.01,3350,1.000000e+03,1.000000e+01,2.980520e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3375,1.000000e+03,1.000000e+01,3.009320e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3400,1.000000e+03,1.000000e+01,3.040370e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3425,1.000000e+03,1.000000e+01,3.073880e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3450,1.000000e+03,1.000000e+01,3.110080e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3475,1.000000e+03,1.000000e+01,3.149240e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3500,1.000000e+03,1.000000e+01,3.191610e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3525,1.000000e+03,1.000000e+01,3.237500e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3550,1.000000e+03,1.000000e+01,3.287180e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3575,1.000000e+03,1.000000e+01,3.340990e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3600,1.000000e+03,1.000000e+01,3.399240e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3625,1.000000e+03,1.000000e+01,3.462250e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3650,1.000000e+03,1.000000e+01,3.530370e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3675,1.000000e+03,1.000000e+01,3.603890e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3700,1.000000e+03,1.000000e+01,3.683120e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3725,1.000000e+03,1.000000e+01,3.768290e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3750,1.000000e+03,1.000000e+01,3.859600e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3775,1.000000e+03,1.000000e+01,3.957150e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3800,1.000000e+03,1.000000e+01,4.060930e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3825,1.000000e+03,1.000000e+01,4.170790e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3850,1.000000e+03,1.000000e+01,4.286400e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3875,1.000000e+03,1.000000e+01,4.407230e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3900,1.000000e+03,1.000000e+01,4.532550e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3925,1.000000e+03,1.000000e+01,4.661390e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3950,1.000000e+03,1.000000e+01,4.792590e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,3975,1.000000e+03,1.000000e+01,4.924790e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,0.01,4000,1.000000e+03,1.000000e+01,5.056550e+01,2.000000e+02,3.459011e+00
oat_r1p3_air50,1.3,0.5,1,300,0.000000e+00,0.000000e+00,-5.910100e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,325,0.000000e+00,0.000000e+00,-5.879180e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,350,0.000000e+00,0.000000e+00,-5.846930e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,375,0.000000e+00,0.000000e+00,-5.813470e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,400,0.000000e+00,0.000000e+00,-5.778930e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,425,0.000000e+00,0.000000e+00,-5.743410e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,450,0.000000e+00,0.000000e+00,-5.706990e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,475,0.000000e+00,0.000000e+00,-5.669650e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,500,0.000000e+00,0.000000e+00,-5.631260e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,525,0.000000e+00,0.000000e+00,-5.591610e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,550,0.000000e+00,0.000000e+00,-5.550330e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,575,0.000000e+00,0.000000e+00,-5.506940e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,600,0.000000e+00,0.000000e+00,-5.460730e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,625,0.000000e+00,0.000000e+00,-5.410770e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,650,0.000000e+00,0.000000e+00,-5.355820e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,675,0.000000e+00,0.000000e+00,-5.294200e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,700,0.000000e+00,0.000000e+00,-5.223720e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,725,0.000000e+00,0.000000e+00,-5.141510e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,750,0.000000e+00,0.000000e+00,-5.043920e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,775,0.000000e+00,0.000000e+00,-4.926520e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,800,0.000000e+00,0.000000e+00,-4.784200e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,825,0.000000e+00,0.000000e+00,-4.611590e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,850,0.000000e+00,0.000000e+00,-4.403860e+00,0.000000e+00,0.000000e+00
oat_r1p3_air50,1.3,0.5,1,875,9.193534e-04,3.677413e-03,-4.163420e+00,1.126480e-03,3.180053e-06
oat_r1p3_air50,1.3,0.5,1,900,5.016019e-03,2.006407e-02,-3.898633e+00,1.452940e-02,1.735046e-05
oat_r1p3_air50,1.3,0.5,1,925,1.071975e-02,4.287901e-02,-3.598884e+00,3.000710e-02,3.707974e-05
oat_r1p3_air50,1.3,0.5,1,950,1.722555e-02,6.890219e-02,-3.271831e+00,4.696840e-02,5.958336e-05
oat_r1p3_air50,1.3,0.5,1,975,2.436600e-02,9.746399e-02,-2.936742e+00,6.440130e-02,8.428225e-05
oat_r1p3_air50,1.3,0.5,1,1000,3.156014e-02,1.262406e-01,-2.616135e+00,8.104850e-02,1.091669e-04
oat_r1p3_air50,1.3,0.5,1,1025,3.820443e-02,1.528177e-01,-2.329994e+00,9.576160e-02,1.321495e-04
oat_r1p3_air50,1.3,0.5,1,1050,4.387847e-02,1.755139e-01,-2.088960e+00,1.078450e-01,1.517761e-04
oat_r1p3_air50,1.3,0.5,1,1075,4.838560e-02,1.935424e-01,-1.894111e+00,1.171710e-01,1.673663e-04
oat_r1p3_air50,1.3,0.5,1,1100,5.178553e-02,2.071421e-01,-1.739634e+00,1.240410e-01,1.791267e-04
oat_r1p3_air50,1.3,0.5,1,1125,5.425878e-02,2.170351e-01,-1.617114e+00,1.289480e-01,1.876817e-04
oat_r1p3_air50,1.3,0.5,1,1150,5.601835e-02,2.240734e-01,-1.518279e+00,1.323920e-01,1.937681e-04
oat_r1p3_air50,1.3,0.5,1,1175,5.725721e-02,2.290289e-01,-1.436379e+00,1.347930e-01,1.980533e-04
oat_r1p3_air50,1.3,0.5,1,1200,5.812709e-02,2.325084e-01,-1.366333e+00,1.364670e-01,2.010622e-04
oat_r1p3_air50,1.3,0.5,1,1225,5.873944e-02,2.349577e-01,-1.304515e+00,1.376400e-01,2.031803e-04
oat_r1p3_air50,1.3,0.5,1,1250,5.917311e-02,2.366924e-01,-1.248392e+00,1.384690e-01,2.046804e-04
oat_r1p3_air50,1.3,0.5,1,1275,5.948290e-02,2.379316e-01,-1.196214e+00,1.390600e-01,2.057520e-04
oat_r1p3_air50,1.3,0.5,1,1300,5.970663e-02,2.388265e-01,-1.146765e+00,1.394870e-01,2.065259e-04
oat_r1p3_air50,1.3,0.5,1,1325,5.987032e-02,2.394813e-01,-1.099221e+00,1.398000e-01,2.070921e-04
oat_r1p3_air50,1.3,0.5,1,1350,5.999204e-02,2.399682e-01,-1.053003e+00,1.400330e-01,2.075131e-04
oat_r1p3_air50,1.3,0.5,1,1375,6.008432e-02,2.403373e-01,-1.007691e+00,1.402100e-01,2.078323e-04
oat_r1p3_air50,1.3,0.5,1,1400,6.015600e-02,2.406240e-01,-9.630088e-01,1.403470e-01,2.080803e-04
oat_r1p3_air50,1.3,0.5,1,1425,6.021342e-02,2.408537e-01,-9.187415e-01,1.404560e-01,2.082789e-04
oat_r1p3_air50,1.3,0.5,1,1450,6.026107e-02,2.410443e-01,-8.747382e-01,1.405450e-01,2.084437e-04
oat_r1p3_air50,1.3,0.5,1,1475,6.030232e-02,2.412093e-01,-8.308885e-01,1.406210e-01,2.085864e-04
oat_r1p3_air50,1.3,0.5,1,1500,6.033966e-02,2.413586e-01,-7.871058e-01,1.406880e-01,2.087155e-04
oat_r1p3_air50,1.3,0.5,1,1525,6.037501e-02,2.415000e-01,-7.433244e-01,1.407500e-01,2.088378e-04
oat_r1p3_air50,1.3,0.5,1,1550,6.040987e-02,2.416395e-01,-6.994910e-01,1.408090e-01,2.089584e-04
oat_r1p3_air50,1.3,0.5,1,1575,6.044544e-02,2.417817e-01,-6.555643e-01,1.408670e-01,2.090814e-04
oat_r1p3_air50,1.3,0.5,1,1600,6.048273e-02,2.419309e-01,-6.115069e-01,1.409260e-01,2.092104e-04
oat_r1p3_air50,1.3,0.5,1,1625,6.052261e-02,2.420905e-01,-5.672859e-01,1.409880e-01,2.093484e-04
oat_r1p3_air50,1.3,0.5,1,1650,6.056589e-02,2.422635e-01,-5.228713e-01,1.410540e-01,2.094981e-04
oat_r1p3_air50,1.3,0.5,1,1675,6.061321e-02,2.424528e-01,-4.782366e-01,1.411250e-01,2.096617e-04
oat_r1p3_air50,1.3,0.5,1,1700,6.066535e-02,2.426614e-01,-4.333532e-01,1.412010e-01,2.098421e-04
oat_r1p3_air50,1.3,0.5,1,1725,6.072290e-02,2.428916e-01,-3.881933e-01,1.412850e-01,2.100412e-04
oat_r1p3_air50,1.3,0.5,1,1750,6.078648e-02,2.431459e-01,-3.427294e-01,1.413760e-01,2.102611e-04
oat_r1p3_air50,1.3,0.5,1,1775,6.085682e-02,2.434273e-01,-2.969315e-01,1.414760e-01,2.105044e-04
oat_r1p3_air50,1.3,0.5,1,1800,6.093454e-02,2.437382e-01,-2.507682e-01,1.415860e-01,2.107732e-04
oat_r1p3_air50,1.3,0.5,1,1825,6.102026e-02,2.440810e-01,-2.042085e-01,1.417070e-01,2.110697e-04
oat_r1p3_air50,1.3,0.5,1,1850,6.111477e-02,2.444591e-01,-1.572147e-01,1.418380e-01,2.113966e-04
oat_r1p3_air50,1.3,0.5,1,1875,6.121877e-02,2.448751e-01,-1.097505e-01,1.419820e-01,2.117564e-04
oat_r1p3_air50,1.3,0.5,1,1900,6.133291e-02,2.453317e-01,-6.177610e-02,1.421390e-01,2.121512e-04
oat_r1p3_air50,1.3,0.5,1,1925,6.145808e-02,2.458323e-01,-1.324771e-02,1.423100e-01,2.125842e-04
