P_atm,Tw[K],B'c,hw[MJ/kg],N,O,NO,N2,O2,C,C2,C3,CN,CO,CO2,Si,Si2,Si3,SiO,SiO2,SiN,Si2N,SiC,SiC2,Si2C,C(gr),Si(cr),Si(L),SiC(b),SiC(L),SiO2(a-qz),SiO2(b-qz),SiO2(b-crt),SiO2(L)
0.0316228,2.850000e+03,2.000000e+02,1.454970e+01,2.169750e-06,7.293600e-11,1.464470e-12,5.889680e-03,3.880210e-20,3.168130e-04,1.401500e-04,1.286430e-03,5.408000e-04,3.265240e-03,6.145420e-13,3.428700e-01,9.138220e-03,4.969010e-04,5.909390e-05,1.658420e-15,1.342540e-04,4.924190e-05,5.662740e-04,4.949560e-01,1.402890e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,2.875000e+03,2.000000e+02,1.470460e+01,2.566350e-06,8.734270e-11,1.635480e-12,5.783740e-03,4.609470e-20,3.908500e-04,1.704670e-04,1.478740e-03,5.957220e-04,3.227270e-03,5.988160e-13,3.575690e-01,8.809100e-03,4.308720e-04,5.473100e-05,1.549340e-15,1.366680e-04,4.413560e-05,6.196610e-04,4.942270e-01,1.264590e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,2.900000e+03,2.000000e+02,1.485510e+01,3.026330e-06,1.041580e-10,1.820720e-12,5.679950e-03,5.447640e-20,4.811890e-04,2.072780e-04,1.703480e-03,6.560610e-04,3.191690e-03,5.833800e-13,3.713800e-01,8.440210e-03,3.707700e-04,5.052970e-05,1.441110e-15,1.385970e-04,3.936230e-05,6.757920e-04,4.933840e-01,1.135980e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,2.925000e+03,2.000000e+02,1.500060e+01,3.558300e-06,1.237230e-10,2.021070e-12,5.578190e-03,6.408010e-20,5.911440e-04,2.519070e-04,1.965840e-03,7.222530e-04,3.158550e-03,5.683580e-13,3.842680e-01,8.042020e-03,3.168690e-04,4.652370e-05,1.335430e-15,1.400590e-04,3.494890e-05,7.346460e-04,4.924160e-01,1.017290e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,2.950000e+03,2.000000e+02,1.514060e+01,4.171740e-06,1.464260e-10,2.237420e-12,5.478220e-03,7.505550e-20,7.246230e-04,3.059120e-04,2.271690e-03,7.947330e-04,3.127820e-03,5.538360e-13,3.962260e-01,7.624530e-03,2.691700e-04,4.273690e-05,1.233640e-15,1.410790e-04,3.090810e-05,7.962000e-04,4.913080e-01,9.085380e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,2.975000e+03,2.000000e+02,1.527510e+01,4.877080e-06,1.727000e-10,2.470720e-12,5.379680e-03,8.757040e-20,8.862130e-04,3.711210e-04,2.627530e-03,8.739260e-04,3.099410e-03,5.398780e-13,4.072670e-01,7.196910e-03,2.274590e-04,3.918500e-05,1.136700e-15,1.416860e-04,2.724100e-05,8.604340e-04,4.900460e-01,8.095180e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.000000e+03,2.000000e+02,1.540400e+01,5.685680e-06,2.030350e-10,2.721900e-12,5.282110e-03,1.018130e-19,1.081270e-03,4.496630e-04,3.040550e-03,9.602330e-04,3.073180e-03,5.265180e-13,4.174230e-01,6.767240e-03,1.913650e-04,3.587570e-05,1.045310e-15,1.419120e-04,2.393880e-05,9.273320e-04,4.886090e-01,7.198790e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.025000e+03,2.000000e+02,1.552760e+01,6.609850e-06,2.379800e-10,2.991940e-12,5.184990e-03,1.179960e-19,1.316040e-03,5.440000e-04,3.518620e-03,1.054030e-03,3.048980e-03,5.137750e-13,4.267410e-01,6.342350e-03,1.604190e-04,3.281060e-05,9.598650e-16,1.417900e-04,2.098540e-05,9.968740e-04,4.869760e-01,6.391470e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.050000e+03,2.000000e+02,1.564630e+01,7.662860e-06,2.781510e-10,3.281760e-12,5.087780e-03,1.363570e-19,1.597700e-03,6.569610e-04,4.070170e-03,1.155630e-03,3.026590e-03,5.016500e-13,4.352820e-01,5.927810e-03,1.340950e-04,2.998600e-05,8.805370e-16,1.413510e-04,1.835970e-05,1.069040e-03,4.851190e-01,5.667590e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.075000e+03,2.000000e+02,1.576070e+01,8.858890e-06,3.242390e-10,3.592290e-12,4.989890e-03,1.571630e-19,1.934560e-03,7.917670e-04,4.704200e-03,1.265300e-03,3.005810e-03,4.901300e-13,4.431110e-01,5.527930e-03,1.118540e-04,2.739430e-05,8.073310e-16,1.406290e-04,1.603710e-05,1.143810e-03,4.830110e-01,5.021040e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.100000e+03,2.000000e+02,1.587150e+01,1.021300e-05,3.770170e-10,3.924430e-12,4.890770e-03,1.807150e-19,2.336100e-03,9.520630e-04,5.430080e-03,1.383240e-03,2.986380e-03,4.791980e-13,4.503000e-01,5.145910e-03,9.316740e-05,2.502500e-05,7.401160e-16,1.396520e-04,1.399160e-05,1.221150e-03,4.806180e-01,4.445400e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.125000e+03,2.000000e+02,1.597950e+01,1.174110e-05,4.373540e-10,4.279020e-12,4.789880e-03,2.073520e-19,2.813100e-03,1.141930e-03,6.257430e-03,1.509540e-03,2.968090e-03,4.688280e-13,4.569240e-01,4.783890e-03,7.753990e-05,2.286560e-05,6.786590e-16,1.384480e-04,1.219650e-05,1.301020e-03,4.779060e-01,3.934290e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.150000e+03,2.000000e+02,1.608560e+01,1.345980e-05,5.062190e-10,4.656860e-12,4.686720e-03,2.374560e-19,3.377770e-03,1.365900e-03,7.195850e-03,1.644210e-03,2.950670e-03,4.589900e-13,4.630550e-01,4.443190e-03,6.451830e-05,2.090250e-05,6.226640e-16,1.370440e-04,1.062600e-05,1.383370e-03,4.748360e-01,3.481440e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.175000e+03,2.000000e+02,1.619080e+01,1.538630e-05,5.846990e-10,5.058700e-12,4.580880e-03,2.714580e-19,4.043820e-03,1.628930e-03,8.254640e-03,1.787120e-03,2.933900e-03,4.496560e-13,4.687650e-01,4.124410e-03,5.369840e-05,1.912160e-05,5.717920e-16,1.354610e-04,9.255060e-06,1.468110e-03,4.713710e-01,3.080890e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.200000e+03,2.000000e+02,1.629590e+01,1.753840e-05,6.740100e-10,5.485220e-12,4.472000e-03,3.098450e-19,4.826600e-03,1.936440e-03,9.442450e-03,1.938030e-03,2.917530e-03,4.407930e-13,4.741240e-01,3.827560e-03,4.472620e-05,1.750840e-05,5.256810e-16,1.337220e-04,8.060680e-06,1.555170e-03,4.674680e-01,2.727050e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.225000e+03,2.000000e+02,1.640200e+01,1.993410e-05,7.755090e-10,5.937010e-12,4.359820e-03,3.531660e-19,5.743110e-03,2.294200e-03,1.076690e-02,2.096530e-03,2.901350e-03,4.323710e-13,4.791930e-01,3.552230e-03,3.729580e-05,1.604900e-05,4.839620e-16,1.318430e-04,7.021550e-06,1.644410e-03,4.630890e-01,2.414720e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.250000e+03,2.000000e+02,1.651010e+01,2.259180e-05,8.907190e-10,6.414630e-12,4.244170e-03,4.020450e-19,6.812110e-03,2.708340e-03,1.223410e-02,2.262090e-03,2.885120e-03,4.243590e-13,4.840330e-01,3.297680e-03,3.114640e-05,1.472990e-05,4.462730e-16,1.298410e-04,6.118360e-06,1.735690e-03,4.581920e-01,2.139180e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.275000e+03,2.000000e+02,1.662120e+01,2.552970e-05,1.021340e-09,6.918520e-12,4.124990e-03,4.571870e-19,8.054170e-03,3.185220e-03,1.384830e-02,2.434000e-03,2.868660e-03,4.167300e-13,4.886940e-01,3.062920e-03,2.605760e-05,1.353820e-05,4.122600e-16,1.277300e-04,5.333800e-06,1.828820e-03,4.527390e-01,1.896120e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.300000e+03,2.000000e+02,1.673640e+01,2.876590e-05,1.169270e-09,7.449090e-12,4.002310e-03,5.193920e-19,9.491620e-03,3.731390e-03,1.561120e-02,2.611420e-03,2.851770e-03,4.094540e-13,4.932240e-01,2.846820e-03,2.184470e-05,1.246180e-05,3.815870e-16,1.255230e-04,4.652470e-06,1.923590e-03,4.466960e-01,1.681690e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.325000e+03,2.000000e+02,1.685660e+01,3.231840e-05,1.336640e-09,8.006650e-12,3.876270e-03,5.895650e-19,1.114860e-02,4.353390e-03,1.752150e-02,2.793330e-03,2.834270e-03,4.025060e-13,4.976600e-01,2.648170e-03,1.835370e-05,1.148960e-05,3.539370e-16,1.232290e-04,4.060790e-06,2.019730e-03,4.400310e-01,1.492440e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.350000e+03,2.000000e+02,1.698280e+01,3.620420e-05,1.525810e-09,8.591440e-12,3.747110e-03,6.687340e-19,1.305100e-02,5.057690e-03,1.957490e-02,2.978600e-03,2.815990e-03,3.958610e-13,5.020340e-01,2.465680e-03,1.545710e-05,1.061110e-05,3.290170e-16,1.208580e-04,3.546810e-06,2.116940e-03,4.327180e-01,1.325320e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.375000e+03,2.000000e+02,1.711590e+01,4.044010e-05,1.739430e-09,9.203670e-12,3.615180e-03,7.580630e-19,1.522620e-02,5.850460e-03,2.176310e-02,3.165940e-03,2.796810e-03,3.894950e-13,5.063710e-01,2.298100e-03,1.304970e-05,9.816930e-06,3.065550e-16,1.184170e-04,3.100120e-06,2.214870e-03,4.247380e-01,1.177610e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.400000e+03,2.000000e+02,1.725700e+01,4.504160e-05,1.980460e-09,9.843480e-12,3.480890e-03,8.588730e-19,1.770340e-02,6.737420e-03,2.407410e-02,3.353990e-03,2.776570e-03,3.833880e-13,5.106870e-01,2.144160e-03,1.104490e-05,9.098380e-06,2.863010e-16,1.159140e-04,2.711630e-06,2.313130e-03,4.160770e-01,1.046940e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.425000e+03,2.000000e+02,1.740690e+01,5.002380e-05,2.252190e-09,1.051100e-11,3.344750e-03,9.726620e-19,2.051300e-02,7.723630e-03,2.649180e-02,3.541290e-03,2.755190e-03,3.775180e-13,5.149900e-01,2.002670e-03,9.371430e-06,8.447580e-06,2.680280e-16,1.133550e-04,2.373490e-06,2.411280e-03,4.067300e-01,9.312020e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.450000e+03,2.000000e+02,1.756650e+01,5.540040e-05,2.558280e-09,1.120630e-11,3.207310e-03,1.101130e-18,2.368650e-02,8.813310e-03,2.899580e-02,3.726320e-03,2.732550e-03,3.718660e-13,5.192850e-01,1.872490e-03,7.971090e-06,7.857440e-06,2.515290e-16,1.107440e-04,2.078890e-06,2.508820e-03,3.967030e-01,8.285780e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.475000e+03,2.000000e+02,1.773680e+01,6.118430e-05,2.902850e-09,1.192950e-11,3.069190e-03,1.246210e-18,2.725640e-02,1.000960e-02,3.156210e-02,3.907570e-03,2.708600e-03,3.664180e-13,5.235640e-01,1.752540e-03,6.796120e-06,7.321550e-06,2.366190e-16,1.080870e-04,1.821950e-06,2.605220e-03,3.860050e-01,7.374630e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.500000e+03,2.000000e+02,1.791850e+01,6.738720e-05,3.290440e-09,1.268090e-11,2.931030e-03,1.410090e-18,3.125590e-02,1.131450e-02,3.416280e-02,4.083490e-03,2.683270e-03,3.611560e-13,5.278170e-01,1.641830e-03,5.807450e-06,6.834170e-06,2.231290e-16,1.053890e-04,1.597630e-06,2.699900e-03,3.746590e-01,6.564610e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.525000e+03,2.000000e+02,1.811250e+01,7.402010e-05,3.726140e-09,1.346060e-11,2.793480e-03,1.595280e-18,3.571810e-02,1.272820e-02,3.676660e-02,4.252590e-03,2.656520e-03,3.560690e-13,5.320270e-01,1.539430e-03,4.973090e-06,6.390160e-06,2.109120e-16,1.026550e-04,1.401560e-06,2.792220e-03,3.626930e-01,5.843580e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.550000e+03,2.000000e+02,1.831960e+01,8.109330e-05,4.215650e-09,1.426930e-11,2.657200e-03,1.804630e-18,4.067640e-02,1.424950e-02,3.933960e-02,4.413460e-03,2.628340e-03,3.511460e-13,5.361710e-01,1.444510e-03,4.266880e-06,5.984940e-06,1.998340e-16,9.988890e-05,1.230010e-06,2.881530e-03,3.501450e-01,5.200940e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.575000e+03,2.000000e+02,1.854050e+01,8.861650e-05,4.765300e-09,1.510740e-11,2.522850e-03,2.041400e-18,4.616320e-02,1.587530e-02,4.184560e-02,4.564760e-03,2.598710e-03,3.463800e-13,5.402200e-01,1.356320e-03,3.667350e-06,5.614440e-06,1.897760e-16,9.709700e-05,1.079760e-06,2.967120e-03,3.370620e-01,4.627510e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.600000e+03,2.000000e+02,1.877610e+01,9.659910e-05,5.382200e-09,1.597610e-11,2.391040e-03,2.309340e-18,5.220970e-02,1.760030e-02,4.424680e-02,4.705270e-03,2.567670e-03,3.417650e-13,5.441450e-01,1.274150e-03,3.156910e-06,5.275060e-06,1.806370e-16,9.428470e-05,9.480320e-07,3.048260e-03,3.234960e-01,4.115280e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.625000e+03,2.000000e+02,1.902700e+01,1.050510e-04,6.074310e-09,1.687670e-11,2.262350e-03,2.612760e-18,5.884530e-02,1.941700e-02,4.650480e-02,4.833930e-03,2.535230e-03,3.372990e-13,5.479110e-01,1.197420e-03,2.721110e-06,4.963620e-06,1.723240e-16,9.145820e-05,8.324540e-07,3.124220e-03,3.095060e-01,3.657300e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.650000e+03,2.000000e+02,1.929390e+01,1.139830e-04,6.850590e-09,1.781100e-11,2.137330e-03,2.956650e-18,6.609700e-02,2.131550e-02,4.858110e-02,4.949800e-03,2.501440e-03,3.329850e-13,5.514810e-01,1.125570e-03,2.348030e-06,4.677310e-06,1.647600e-16,8.862430e-05,7.309740e-07,3.194230e-03,2.951590e-01,3.247530e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.675000e+03,2.000000e+02,1.957750e+01,1.234060e-04,7.721110e-09,1.878170e-11,2.016440e-03,3.346810e-18,7.398810e-02,2.328360e-02,5.043820e-02,5.052130e-03,2.466360e-03,3.288270e-13,5.548180e-01,1.058140e-03,2.027860e-06,4.413670e-06,1.578760e-16,8.579030e-05,6.418240e-07,3.257560e-03,2.805240e-01,2.880680e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.700000e+03,2.000000e+02,1.987830e+01,1.333360e-04,8.697310e-09,1.979190e-11,1.900130e-03,3.790020e-18,8.253790e-02,2.530620e-02,5.204050e-02,5.140350e-03,2.430090e-03,3.248350e-13,5.578840e-01,9.946970e-04,1.752460e-06,4.170550e-06,1.516140e-16,8.296410e-05,5.634750e-07,3.313440e-03,2.656770e-01,2.552150e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.725000e+03,2.000000e+02,2.019680e+01,1.437870e-04,9.792120e-09,2.084600e-11,1.788740e-03,4.294240e-18,9.176040e-02,2.736600e-02,5.335490e-02,5.214070e-03,2.392700e-03,3.210220e-13,5.606430e-01,9.348930e-04,1.515120e-06,3.946070e-06,1.459270e-16,8.015410e-05,4.946040e-07,3.361180e-03,2.506960e-01,2.257920e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.750000e+03,2.000000e+02,2.053340e+01,1.547820e-04,1.102030e-08,2.194940e-11,1.682570e-03,4.868890e-18,1.016640e-01,2.944290e-02,5.435230e-02,5.273080e-03,2.354310e-03,3.174080e-13,5.630580e-01,8.784150e-04,1.310200e-06,3.738590e-06,1.407740e-16,7.736910e-05,4.340630e-07,3.400110e-03,2.356620e-01,1.994460e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.775000e+03,2.000000e+02,2.088840e+01,1.663450e-04,1.239880e-08,2.310870e-11,1.581850e-03,5.525160e-18,1.122480e-01,3.151450e-02,5.500780e-02,5.317350e-03,2.315050e-03,3.140160e-13,5.650990e-01,8.250000e-04,1.133040e-06,3.546700e-06,1.361240e-16,7.461850e-05,3.808540e-07,3.429600e-03,2.206570e-01,1.758660e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.800000e+03,2.000000e+02,2.126190e+01,1.785080e-04,1.394700e-08,2.433230e-11,1.486750e-03,6.276450e-18,1.235060e-01,3.355640e-02,5.530210e-02,5.347030e-03,2.275060e-03,3.108750e-13,5.667360e-01,7.744250e-04,9.796930e-07,3.369180e-06,1.319520e-16,7.191160e-05,3.341030e-07,3.449140e-03,2.057640e-01,1.547770e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.825000e+03,2.000000e+02,2.165370e+01,1.913100e-04,1.568750e-08,2.563040e-11,1.397380e-03,7.138920e-18,1.354210e-01,3.554190e-02,5.522200e-02,5.362440e-03,2.234490e-03,3.080190e-13,5.679460e-01,7.265020e-04,8.468620e-07,3.204980e-06,1.282410e-16,6.925810e-05,2.930470e-07,3.458260e-03,1.910660e-01,1.359370e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.850000e+03,2.000000e+02,2.206370e+01,2.047970e-04,1.764630e-08,2.701570e-11,1.313790e-03,8.132140e-18,1.479660e-01,3.744310e-02,5.476150e-02,5.364070e-03,2.193520e-03,3.054900e-13,5.687110e-01,6.810790e-04,7.317480e-07,3.053200e-06,1.249800e-16,6.666770e-05,2.570180e-07,3.456630e-03,1.766430e-01,1.191290e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.875000e+03,2.000000e+02,2.249120e+01,2.190280e-04,1.985380e-08,2.850300e-11,1.235980e-03,9.279970e-18,1.611030e-01,3.923120e-02,5.392160e-02,5.352530e-03,2.152330e-03,3.033360e-13,5.690200e-01,6.380270e-04,6.319730e-07,2.913100e-06,1.221680e-16,6.414970e-05,2.254240e-07,3.444040e-03,1.625730e-01,1.041580e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.900000e+03,2.000000e+02,2.293530e+01,2.340720e-04,2.234580e-08,3.011070e-11,1.163900e-03,1.061170e-17,1.747820e-01,4.087700e-02,5.271170e-02,5.328550e-03,2.111110e-03,3.016100e-13,5.688710e-01,5.972420e-04,5.455100e-07,2.784030e-06,1.198060e-16,6.171340e-05,1.977460e-07,3.420410e-03,1.489300e-01,9.084960e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.925000e+03,2.000000e+02,2.339490e+01,2.500110e-04,2.516420e-08,3.186060e-11,1.097480e-03,1.216350e-17,1.889410e-01,4.235190e-02,5.114880e-02,5.293010e-03,2.070070e-03,3.003740e-13,5.682660e-01,5.586390e-04,4.706160e-07,2.665440e-06,1.179040e-16,5.936740e-05,1.735230e-07,3.385800e-03,1.357840e-01,7.904580e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.950000e+03,2.000000e+02,2.386820e+01,2.669410e-04,2.835850e-08,3.377860e-11,1.036590e-03,1.398020e-17,2.035080e-01,4.362870e-02,4.925820e-02,5.246820e-03,2.029420e-03,2.996970e-13,5.672210e-01,5.221460e-04,4.057910e-07,2.556900e-06,1.164790e-16,5.711990e-05,1.523480e-07,3.340440e-03,1.231960e-01,6.860270e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,3.975000e+03,2.000000e+02,2.435330e+01,2.849770e-04,3.198740e-08,3.589570e-11,9.810890e-04,1.611750e-17,2.183960e-01,4.468260e-02,4.707280e-02,5.190980e-03,1.989390e-03,2.996540e-13,5.657550e-01,4.877030e-04,3.497360e-07,2.458020e-06,1.155540e-16,5.497820e-05,1.338570e-07,3.284720e-03,1.112230e-01,5.938880e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,4.000000e+03,2.000000e+02,2.484770e+01,3.042470e-04,3.612020e-08,3.824820e-11,9.307920e-04,1.864530e-17,2.335110e-01,4.549200e-02,4.463220e-02,5.126530e-03,1.950180e-03,3.003310e-13,5.638990e-01,4.552580e-04,3.013190e-07,2.368500e-06,1.151610e-16,5.294860e-05,1.177280e-07,3.219180e-03,9.991030e-02,5.128340e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,4.025000e+03,2.000000e+02,2.534870e+01,3.249020e-04,4.083950e-08,4.087940e-11,8.855050e-04,2.165130e-17,2.487490e-01,4.603990e-02,4.198200e-02,5.054520e-03,1.912010e-03,3.018180e-13,5.616920e-01,4.247600e-04,2.595530e-07,2.288070e-06,1.153370e-16,5.103650e-05,1.036750e-07,3.144520e-03,8.929580e-02,4.417540e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,4.050000e+03,2.000000e+02,2.585290e+01,3.471090e-04,4.624340e-08,4.383970e-11,8.450140e-04,2.524590e-17,2.639980e-01,4.631450e-02,3.917200e-02,4.975980e-03,1.875100e-03,3.042140e-13,5.591760e-01,3.961590e-04,2.235740e-07,2.216500e-06,1.161300e-16,4.924580e-05,9.144180e-08,3.061560e-03,7.940630e-02,3.796270e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,4.075000e+03,2.000000e+02,2.635690e+01,3.710550e-04,5.244850e-08,4.718820e-11,8.090870e-04,2.956830e-17,2.791440e-01,4.630990e-02,3.625500e-02,4.891910e-03,1.839630e-03,3.076260e-13,5.564040e-01,3.694060e-04,1.926210e-07,2.153610e-06,1.175970e-16,4.757930e-05,8.080110e-08,2.971270e-03,7.025850e-02,3.255050e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.0316228,4.100000e+03,2.000000e+02,2.685690e+01,3.969440e-04,5.959290e-08,5.099380e-11,7.774800e-04,3.479490e-17,2.940710e-01,4.602690e-02,3.328450e-02,4.803230e-03,1.805770e-03,3.121670e-13,5.534300e-01,3.444430e-04,1.660280e-07,2.099210e-06,1.198030e-16,4.603820e-05,7.155070e-08,2.874700e-03,6.185810e-02,2.785170e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
